Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),Batch ID,Fault flag
152.8,75,100,90,0.0,46.511,67.593,0.0001,0,0.9,0,0.0011125,9.1781,21.72,74097,82456,6.461,298.08,330.44,1.6921,10,,23,,1.8816,0.18767,,,1.616,0,,0,0,1,97,97,1,124720.0,124710.0
153.0,75,100,90,0.0,62.568,68.99,0.0001,0,0.9,0,0.0010605,9.3175,21.759,74122,82493,6.4755,298.06,326.18,1.6936,10,,23,,1.8294,0.18806,,,1.6174,0,,0,0,1,97,97,1,124910.0,125570.0
153.2,75,100,90,0.0,72.852,67.738,0.0001,0,0.9,0,0.0010202,9.4001,21.798,74150,82531,6.4942,298.05,320.98,1.695,10,,23,,1.8067,0.18823,,,1.6188,0,,0,0,1,97,97,1,125090.0,125250.0
153.4,75,100,90,0.0,75.661,65.166,0.0001,0,0.9,0,0.001012,9.4121,21.836,74179,82570,6.5106,298.03,315.64,1.6963,10,,23,,1.8025,0.18826,,,1.6201,0,,0,0,1,97,97,1,124770.0,125100.0
153.6,75,100,90,0.0,71.956,61.938,0.0001,0,0.9,0,0.0010498,9.3201,21.875,74206,82609,6.5235,298.02,311.41,1.6977,10,,23,,1.8439,0.18794,,,1.6215,0,,0,0,1,97,97,1,125960.0,126620.0
153.8,75,100,90,0.0,63.088,59.23,0.0001,0,0.9,0,0.001051,9.2719,21.914,74232,82646,6.5295,298.01,308.13,1.6992,10,,23,,1.8593,0.18782,,,1.6228,0,,0,0,1,97,97,1,125640.0,125640.0
154.0,75,100,90,0.0,51.838,56.979,0.0001,0,0.9,0,0.0010463,9.2273,21.954,74256,82680,6.5274,298.01,306.49,1.7006,10,,23,,1.8603,0.18781,,,1.6242,0,,0,0,1,97,97,1,126330.0,126660.0
154.2,75,100,90,0.0,41.433,55.948,0.0001,0,0.9,0,0.0010116,9.2248,21.994,74277,82712,6.5182,298.0,305.23,1.7019,10,,23,,1.8523,0.18787,,,1.6255,0,,0,0,1,97,97,1,126520.0,126680.0
154.4,75,100,90,0.0,34.714,55.075,0.0001,0,0.9,0,0.0010501,9.1357,22.035,74297,82743,6.5018,298.01,305.27,1.7033,10,,23,,1.8687,0.18774,,,1.6268,0,,0,0,1,97,97,1,125710.0,125870.0
154.6,75,100,90,0.0,34.558,55.332,0.0001,0,0.9,0,0.0010615,9.1036,22.076,74318,82774,6.4857,298.01,306.87,1.7047,10,,23,,1.8778,0.18767,,,1.6281,0,,0,0,1,97,97,1,126910.0,126740.0
154.8,75,100,90,0.0,40.784,57.065,0.0001,0,0.9,0,0.0010861,9.0838,22.118,74339,82807,6.4758,298.02,309.31,1.7061,10,,23,,1.8838,0.18762,,,1.6295,0,,0,0,1,97,97,1,127110.0,127600.0
155.0,75,100,90,0.0,50.974,59.746,0.0001,0,0.9,0,0.0010798,9.1337,22.158,74362,82841,6.4778,298.02,310.32,1.7075,10,,23,,1.8634,0.18778,,,1.6308,0,,0,0,1,97,97,1,127300.0,127130.0
155.2,75,100,90,0.0,60.319,61.285,0.0001,0,0.9,0,0.0010558,9.1825,22.198,74388,82877,6.4884,298.01,308.69,1.7089,10,,23,,1.8545,0.18784,,,1.6322,0,,0,0,1,97,97,1,126990.0,126820.0
155.4,75,100,90,0.0,65.451,60.409,0.0001,0,0.9,0,0.0010513,9.2101,22.237,74414,82915,6.5021,298.01,306.2,1.7103,10,,23,,1.8331,0.188,,,1.6335,0,,0,0,1,97,97,1,127170.0,127340.0
155.6,75,100,90,0.0,65.109,58.589,0.0001,0,0.9,0,0.0010676,9.1703,22.277,74440,82952,6.5142,298.0,304.23,1.7117,10,,23,,1.8446,0.18791,,,1.6348,0,,0,0,1,97,97,1,127860.0,128190.0
155.8,75,100,90,0.0,59.961,57.017,0.0001,0,0.9,0,0.0010825,9.1043,22.318,74465,82988,6.5214,298.0,304.81,1.7131,10,,23,,1.8665,0.18774,,,1.6362,0,,0,0,1,97,97,1,128050.0,128220.0
156.0,75,100,90,0.0,51.945,57.704,0.0001,0,0.9,0,0.0010678,9.0859,22.358,74489,83023,6.5237,298.01,305.84,1.7145,10,2119.8,23,1962.8,1.8672,0.18773,22.198,25.432,1.6375,0,75.673,0,0,1,97,97,1,127250.0,127580.0
156.2,75,100,90,0.0,43.005,58.828,0.0001,0,0.9,0,0.001081,9.0029,22.4,74511,83056,6.5172,298.01,307.4,1.7159,10,,23,,1.8885,0.18757,,,1.6389,0,,0,0,1,97,97,1,128440.0,128610.0
156.4,75,100,90,0.0,36.656,60.556,0.0001,0,0.9,0,0.0010743,8.9652,22.442,74531,83087,6.5048,298.02,309.89,1.7173,10,,23,,1.9032,0.18746,,,1.6402,0,,0,0,1,97,97,1,128640.0,128970.0
156.6,75,100,90,0.0,35.282,63.339,0.0001,0,0.9,0,0.0010743,8.9335,22.483,74552,83119,6.4905,298.02,311.73,1.7186,10,,23,,1.9224,0.18731,,,1.6415,0,,0,0,1,97,97,1,128340.0,128340.0
156.8,75,100,90,0.0,39.616,65.735,0.0001,0,0.9,0,0.0010894,8.9032,22.525,74573,83151,6.4825,298.03,313.14,1.72,10,,23,,1.9437,0.18714,,,1.6429,0,,0,0,1,97,97,1,128540.0,128870.0
157.0,75,100,90,0.0,47.125,67.921,0.0001,0,0.9,0,0.0010981,8.9245,22.567,74595,83185,6.4805,298.03,313.05,1.7215,10,,23,,1.9262,0.18727,,,1.6442,0,,0,0,1,97,97,1,128740.0,128740.0
157.2,75,100,90,0.0,55.444,68.824,0.0001,0,0.9,0,0.0010688,8.9918,22.608,74620,83220,6.4869,298.02,310.8,1.7228,10,,23,,1.9087,0.1874,,,1.6456,0,,0,0,1,97,97,1,128930.0,128760.0
157.4,75,100,90,0.0,61.164,67.661,0.0001,0,0.9,0,0.0010764,8.9937,22.648,74645,83257,6.4968,298.02,309.03,1.7242,10,,23,,1.9044,0.18743,,,1.6469,0,,0,0,1,97,97,1,128620.0,128960.0
157.6,75,100,90,0.0,62.943,66.769,0.0001,0,0.9,0,0.0010928,8.9694,22.689,74671,83294,6.5077,298.01,308.33,1.7256,10,,23,,1.9106,0.18738,,,1.6482,0,,0,0,1,97,97,1,129320.0,129980.0
157.8,75,100,90,0.0,60.368,66.722,0.0001,0,0.9,0,0.0011312,8.8986,22.731,74696,83331,6.5155,298.01,307.29,1.727,10,,23,,1.9248,0.18727,,,1.6496,0,,0,0,1,97,97,1,129010.0,129510.0
158.0,75,100,90,0.0,54.678,66.24,0.0001,0,0.9,0,0.0011138,8.8873,22.772,74720,83366,6.5204,298.01,306.27,1.7284,10,,23,,1.9284,0.18724,,,1.6509,0,,0,0,1,97,97,1,129210.0,129540.0
158.2,75,100,90,0.0,47.053,65.683,0.0001,0,0.9,0,0.0010812,8.8688,22.813,74743,83400,6.5192,298.0,305.14,1.7298,10,,23,,1.9444,0.18712,,,1.6522,0,,0,0,1,97,97,1,130400.0,130570.0
158.4,75,100,90,0.0,39.905,64.915,0.0001,0,0.9,0,0.0010981,8.8016,22.855,74764,83432,6.5106,298.0,304.92,1.7312,10,,23,,1.9641,0.18697,,,1.6535,0,,0,0,1,97,97,1,129600.0,129440.0
158.6,75,100,90,0.0,36.195,64.906,0.0001,0,0.9,0,0.0010936,8.7737,22.897,74785,83464,6.4977,298.0,304.25,1.7325,10,,23,,1.9701,0.18692,,,1.6549,0,,0,0,1,97,97,1,129800.0,129810.0
158.8,75,100,90,0.0,37.664,64.415,0.0001,0,0.9,0,0.0010961,8.749,22.939,74805,83496,6.4878,298.0,304.16,1.7339,10,,23,,1.9841,0.18681,,,1.6562,0,,0,0,1,97,97,1,130000.0,130340.0
159.0,75,100,90,0.0,43.048,64.434,0.0001,0,0.9,0,0.001112,8.7529,22.981,74827,83529,6.484,298.0,304.46,1.7353,10,,23,,1.9757,0.18687,,,1.6575,0,,0,0,1,97,97,1,131200.0,131540.0
159.2,75,100,90,0.0,49.957,64.792,0.0001,0,0.9,0,0.0011131,8.7811,23.023,74850,83564,6.4875,298.0,303.26,1.7366,10,,23,,1.9614,0.18698,,,1.6588,0,,0,0,1,97,97,1,131400.0,131240.0
159.4,75,100,90,0.0,55.472,63.739,0.0001,0,0.9,0,0.0011095,8.8161,23.065,74875,83600,6.4967,297.99,301.47,1.738,10,,23,,1.9378,0.18715,,,1.6601,0,,0,0,1,97,97,1,130600.0,130770.0
159.6,75,100,90,0.0,57.287,62.03,0.0001,0,0.9,0,0.0010813,8.8496,23.106,74899,83636,6.5078,297.99,298.18,1.7393,10,,23,,1.9281,0.18722,,,1.6614,0,,0,0,1,97,97,1,130790.0,130460.0
159.8,75,100,90,0.0,54.677,58.705,0.0001,0,0.9,0,0.0010781,8.8368,23.147,74923,83671,6.5163,297.98,295.46,1.7406,10,,23,,1.9239,0.18725,,,1.6627,0,,0,0,1,97,97,1,131990.0,132330.0
160.0,75,100,90,0.0,48.669,55.615,0.0001,0,0.9,0,0.0010389,8.855,23.188,74946,83705,6.5202,297.97,292.78,1.7419,10,,23,,1.9149,0.18732,,,1.6639,0,,0,0,1,97,97,1,131680.0,131850.0
160.2,75,100,80,0.0,41.107,52.272,0.0001,400,0.9,0,0.00081575,10.985,23.199,75046,83815,6.5191,297.87,257.03,1.7429,10,,23,,1.4073,0.19116,,,1.6649,0,,0,0,1,97,97,1,131740.0,132240.0
160.4,75,100,80,0.0,33.996,15.682,105.97,400,0.9,0,0.0008119,10.982,23.21,75144,83924,6.5099,298.05,322.75,1.7439,10,,23,,1.362,0.1915,,,1.6657,0,,0,0,1,97,97,1,131290.0,131130.0
160.6,75,100,80,0.0,30.573,74.458,10.597,400,0.9,0,0.00082627,10.937,23.222,75241,84031,6.4953,297.97,293.17,1.7448,10,,23,,1.3841,0.19133,,,1.6666,0,,0,0,1,97,97,1,132350.0,132520.0
160.8,75,100,80,0.0,32.984,46.829,1.0597,400,0.9,0,0.00079905,10.996,23.233,75339,84140,6.4845,297.88,259.31,1.7457,10,,23,,1.3725,0.19141,,,1.6675,0,,0,0,1,97,97,1,132400.0,133070.0
161.0,75,100,80,0.0,39.695,14.049,78.887,400,0.9,0,0.00078134,11.057,23.244,75438,84249,6.4839,297.99,301.06,1.7466,10,,23,,1.3674,0.19145,,,1.6684,0,,0,0,1,97,97,1,131450.0,131120.0
161.2,75,100,80,0.0,46.627,49.951,7.8887,400,0.9,0,0.00076061,11.128,23.253,75538,84360,6.4916,297.91,272.72,1.7474,10,,23,,1.3583,0.19152,,,1.6692,0,,0,0,1,97,97,1,131490.0,132170.0
161.4,75,100,80,0.0,50.488,14.985,119.25,400,0.9,0,0.00074885,11.18,23.261,75640,84472,6.5039,298.13,350.3,1.7482,10,,23,,1.3464,0.19161,,,1.67,0,,0,0,1,97,97,1,132030.0,132710.0
161.6,75,100,80,0.0,49.422,86.101,11.925,400,0.9,0,0.00075208,11.175,23.27,75740,84583,6.5153,298.04,318.48,1.7491,10,,23,,1.3534,0.19155,,,1.6707,0,,0,0,1,97,97,1,132570.0,132580.0
161.8,75,100,80,0.0,43.83,59.122,1.1925,400,0.9,0,0.0007438,11.16,23.278,75840,84694,6.522,297.94,281.25,1.7499,10,,23,,1.3708,0.19142,,,1.6715,0,,0,0,1,97,97,1,132120.0,132290.0
162.0,75,100,80,0.0,35.556,17.737,80.166,400,0.9,0,0.00074875,11.147,23.287,75939,84802,6.5193,298.05,322.29,1.7507,10,,23,,1.3643,0.19147,,,1.6723,0,,0,0,1,97,97,1,132160.0,131830.0
162.2,75,100,80,0.0,28.405,55.062,8.0166,400,0.9,0,0.00073803,11.148,23.297,76035,84910,6.507,297.96,290.33,1.7515,10,,23,,1.3572,0.19152,,,1.673,0,,0,0,1,97,97,1,132200.0,132040.0
162.4,75,100,80,0.0,26.166,25.933,0.80166,400,0.9,0,0.00074579,11.136,23.307,76132,85017,6.4922,297.88,258.8,1.7522,10,,23,,1.3606,0.19149,,,1.6738,0,,0,0,1,97,97,1,131750.0,131760.0
162.6,75,100,80,0.0,29.832,7.7799,54.426,400,0.9,0,0.00074324,11.163,23.316,76229,85124,6.4829,297.93,279.27,1.753,10,,23,,1.3616,0.19148,,,1.6746,0,,0,0,1,97,97,1,131800.0,131800.0
162.8,75,100,80,0.0,37.155,2.334,0.0001,400,0.9,0,0.00072468,11.242,23.325,76327,85234,6.4832,297.86,251.57,1.7538,10,,23,,1.3382,0.19166,,,1.6753,0,,0,0,1,97,97,1,132840.0,132510.0
163.0,75,100,80,0.0,44.352,0.7002,67.44,400,0.9,0,0.00068781,11.346,23.332,76427,85344,6.4935,297.95,285.1,1.7545,10,,23,,1.312,0.19185,,,1.676,0,,0,0,1,97,97,1,132370.0,132880.0
163.2,75,100,80,0.0,47.456,0.21006,0.0001,400,0.9,0,0.0006679,11.4,23.339,76528,85455,6.5063,297.87,257.72,1.7552,10,,23,,1.3001,0.19194,,,1.6766,0,,0,0,1,97,97,1,132900.0,133240.0
163.4,75,100,80,0.0,45.46,0.063018,70.485,400,0.9,0,0.00066668,11.405,23.345,76628,85566,6.5154,297.97,293.97,1.7559,10,,23,,1.3027,0.19192,,,1.6773,0,,0,0,1,97,97,1,131940.0,131940.0
163.6,75,100,80,0.0,39.815,29.934,7.0485,400,0.9,0,0.00063767,11.445,23.352,76727,85675,6.5179,297.9,267.22,1.7565,10,,23,,1.2909,0.19201,,,1.6779,0,,0,0,1,97,97,1,132970.0,133310.0
163.8,75,100,80,0.0,33.189,8.9801,96.234,400,0.9,0,0.00062518,11.447,23.358,76825,85783,6.5122,298.06,324.88,1.7571,10,,23,,1.295,0.19197,,,1.6784,0,,0,0,1,97,97,1,132500.0,133170.0
164.0,75,100,80,0.0,28.854,59.753,9.6234,400,0.9,0,0.00062323,11.433,23.365,76921,85891,6.5023,297.98,295.5,1.7576,10,,23,,1.3115,0.19185,,,1.679,0,,0,0,1,97,97,1,132530.0,132200.0
164.2,75,100,80,0.0,28.473,33.263,0.96234,400,0.9,0,0.00057427,11.513,23.37,77018,85998,6.494,297.89,263.21,1.7582,10,,23,,1.295,0.19197,,,1.6795,0,,0,0,1,97,97,1,133050.0,133560.0
164.4,75,100,80,0.0,31.4,9.9788,61.564,400,0.9,0,0.00053533,11.59,23.374,77115,86105,6.4902,297.96,289.83,1.7586,10,,23,,1.2816,0.19207,,,1.6799,0,,0,0,1,97,97,1,133070.0,133080.0
164.6,75,100,80,0.0,35.816,31.328,6.1564,400,0.9,0,0.00054713,11.606,23.378,77214,86214,6.4909,297.89,263.17,1.7591,10,,23,,1.2742,0.19213,,,1.6803,0,,0,0,1,97,97,1,133090.0,132930.0
164.8,75,100,80,0.0,39.977,9.3983,92.88,400,0.9,0,0.00052031,11.674,23.382,77313,86323,6.4977,298.04,317.86,1.7595,10,,23,,1.2638,0.1922,,,1.6807,0,,0,0,1,97,97,1,132610.0,132950.0
165.0,75,100,80,0.0,41.412,56.674,9.288,400,0.9,0,0.00050022,11.724,23.384,77412,86433,6.5062,297.96,288.57,1.7599,10,,23,,1.2566,0.19226,,,1.6811,0,,0,0,1,97,97,1,133120.0,133460.0
165.2,75,100,80,0.0,39.429,29.777,0.9288,400,0.9,0,0.00050194,11.736,23.387,77511,86542,6.5115,297.87,256.66,1.7602,10,,23,,1.245,0.19234,,,1.6815,0,,0,0,1,97,97,1,132130.0,132470.0
165.4,75,100,80,0.0,35.361,8.933,61.234,400,0.9,0,0.00048235,11.769,23.39,77609,86651,6.5112,297.94,282.96,1.7606,10,,23,,1.2335,0.19243,,,1.6818,0,,0,0,1,97,97,1,132640.0,133150.0
165.6,75,100,80,0.0,31.401,2.6799,0.0001,400,0.9,0,0.00045015,11.809,23.391,77706,86758,6.5059,297.87,254.91,1.7609,10,,23,,1.2268,0.19248,,,1.6821,0,,0,0,1,97,97,1,132150.0,132160.0
165.8,75,100,80,0.0,29.59,0.80397,69.249,400,0.9,0,0.00044101,11.826,23.393,77803,86865,6.4981,297.96,289.72,1.7612,10,,23,,1.2322,0.19244,,,1.6824,0,,0,0,1,97,97,1,132650.0,133160.0
166.0,75,100,80,0.0,30.89,28.594,6.9249,400,0.9,0,0.00044813,11.829,23.394,77900,86973,6.4925,297.89,263.7,1.7614,10,,23,,1.2411,0.19237,,,1.6826,0,,0,0,1,97,97,1,132660.0,133000.0
166.2,75,100,80,0.0,34.415,8.5782,94.414,400,0.9,0,0.00041775,11.899,23.394,77998,87081,6.491,298.04,319.79,1.7617,10,,23,,1.226,0.19248,,,1.6828,0,,0,0,1,97,97,1,132160.0,132500.0
166.4,75,100,80,0.0,38.521,56.749,9.4414,400,0.9,0,0.00036334,12.008,23.393,78096,87190,6.4959,297.97,292.5,1.7618,10,,23,,1.1976,0.1927,,,1.683,0,,0,0,1,97,97,1,132150.0,131830.0
166.6,75,100,80,0.0,40.648,32.073,0.94414,400,0.9,0,0.00033844,12.065,23.391,78195,87299,6.5044,297.88,260.8,1.762,10,,23,,1.1866,0.19278,,,1.6831,0,,0,0,1,97,97,1,133140.0,133480.0
166.8,75,100,80,0.0,39.404,9.6219,62.338,400,0.9,0,0.00034254,12.049,23.388,78294,87408,6.5114,297.96,287.92,1.762,10,,23,,1.2069,0.19263,,,1.6832,0,,0,0,1,97,97,1,132630.0,132630.0
167.0,75,100,80,0.0,35.36,30.83,6.2338,400,0.9,0,0.00036096,12.013,23.386,78392,87516,6.5126,297.89,261.64,1.7621,10,,23,,1.2286,0.19246,,,1.6833,0,,0,0,1,97,97,1,133120.0,132960.0
167.2,75,100,80,0.0,30.847,9.2489,92.493,400,0.9,0,0.00037169,11.989,23.386,78489,87623,6.5074,298.03,315.95,1.7622,10,,23,,1.2421,0.19236,,,1.6834,0,,0,0,1,97,97,1,132110.0,132620.0
167.4,75,100,80,0.0,28.43,55.28,9.2493,400,0.9,0,0.00040001,11.956,23.386,78586,87730,6.4985,297.96,288.96,1.7624,10,,23,,1.2526,0.19228,,,1.6835,0,,0,0,1,97,97,1,133110.0,132790.0
167.6,75,100,80,0.0,29.581,30.662,0.92493,400,0.9,0,0.0003939,11.961,23.386,78683,87837,6.4916,297.88,257.32,1.7625,10,,23,,1.2687,0.19216,,,1.6837,0,,0,0,1,97,97,1,133110.0,132790.0
167.8,75,100,80,0.0,33.455,9.1987,62.799,400,0.9,0,0.00044463,11.935,23.387,78780,87944,6.4888,297.95,285.05,1.7627,10,,23,,1.2715,0.19214,,,1.6838,0,,0,0,1,97,97,1,132120.0,132130.0
168.0,75,100,80,0.0,38.434,2.7596,0.0001,400,0.9,0,0.00044777,11.989,23.388,78879,88053,6.4893,297.87,256.86,1.7629,10,2321.2,23,2030.6,1.2448,0.19234,23.386,25.117,1.684,0,74.764,0,0,1,97,97,1,133120.0,132800.0
168.2,75,100,80,0.0,43.208,0.82788,68.56,400,0.9,0,0.00046715,11.992,23.39,78978,88163,6.4945,297.96,290.83,1.7631,10,,23,,1.2488,0.19231,,,1.6842,0,,0,0,1,97,97,1,132130.0,132140.0
168.4,75,100,80,0.0,45.919,27.614,6.856,400,0.9,0,0.00047003,12.017,23.391,79078,88273,6.502,297.9,265.86,1.7633,10,,23,,1.245,0.19234,,,1.6844,0,,0,0,1,97,97,1,133140.0,133810.0
168.6,75,100,80,0.0,45.613,8.2841,90.124,400,0.9,0,0.00046327,12.044,23.392,79178,88383,6.5075,298.04,318.13,1.7634,10,,23,,1.2408,0.19237,,,1.6845,0,,0,0,1,97,97,1,132140.0,132650.0
168.8,75,100,80,0.0,43.134,52.442,9.0124,400,0.9,0,0.0004705,12.035,23.393,79278,88492,6.5103,297.97,291.51,1.7636,10,,23,,1.2512,0.19229,,,1.6847,0,,0,0,1,97,97,1,133140.0,133650.0
169.0,75,100,80,0.0,39.559,28.608,0.90124,400,0.9,0,0.00048354,12.011,23.395,79376,88601,6.5095,297.89,260.9,1.7638,10,,23,,1.2647,0.19219,,,1.6849,0,,0,0,1,97,97,1,132650.0,132330.0
169.2,75,100,80,0.0,36.283,8.5824,58.122,400,0.9,0,0.00048941,11.989,23.397,79474,88709,6.5047,297.95,284.56,1.764,10,,23,,1.2879,0.19201,,,1.6851,0,,0,0,1,97,97,1,132160.0,132840.0
169.4,75,100,80,0.0,34.926,2.5747,0.0001,400,0.9,0,0.00052536,11.966,23.401,79572,88817,6.4987,297.87,256.29,1.7642,10,,23,,1.2884,0.19201,,,1.6853,0,,0,0,1,97,97,1,132180.0,132520.0
169.6,75,100,80,0.0,35.984,0.77242,65.614,400,0.9,0,0.00053572,11.964,23.405,79670,88925,6.4925,297.96,287.5,1.7644,10,,23,,1.2963,0.19195,,,1.6855,0,,0,0,1,97,97,1,132700.0,133040.0
