Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),Batch ID,Fault flag
218.6,65,100,80,0.0,54.001,18.748,145.87,250,0.9,0,0.0017201,11.286,27.882,73504,81358,6.4921,298.2,482.6,1.6017,6.3029,,23,,1.2505,0.19116,,,1.3254,0,,0,0,2,88,88,0,153900.0,153610.0
218.8,65,100,80,0.0,57.659,112.81,14.587,250,0.9,0,0.0017095,11.289,27.894,73576,81440,6.4894,298.04,426.04,1.6023,6.3563,,23,,1.2631,0.19105,,,1.3259,0,,0,0,2,88,88,0,154460.0,154500.0
219.0,65,100,80,0.0,62.403,63.039,1.4587,250,0.9,0,0.0017481,11.31,27.906,73649,81522,6.4868,297.9,377.13,1.6028,6.3988,,23,,1.2523,0.19115,,,1.3263,0,,0,0,2,88,88,0,154510.0,154390.0
219.2,65,100,80,0.0,68.206,18.912,84.242,250,0.9,0,0.0016929,11.341,27.917,73723,81606,6.4858,298.02,419.92,1.6034,6.4232,,23,,1.2652,0.19103,,,1.3268,0,,0,0,2,88,88,0,154560.0,154280.0
219.4,65,100,80,0.0,74.393,57.898,8.4242,250,0.9,0,0.0016604,11.382,27.927,73799,81691,6.4883,297.91,379.52,1.6039,6.4227,,23,,1.2628,0.19105,,,1.3272,0,,0,0,2,88,88,0,154110.0,154490.0
219.6,65,100,80,0.0,79.596,17.369,140.6,250,0.9,0,0.0016656,11.419,27.936,73875,81778,6.493,298.17,473.15,1.6044,6.3986,,23,,1.2475,0.19119,,,1.3277,0,,0,0,2,88,88,0,153660.0,154370.0
219.8,65,100,80,0.0,82.916,105.71,14.06,250,0.9,0,0.0016772,11.43,27.945,73952,81864,6.5009,298.01,415.31,1.605,6.3578,,23,,1.2417,0.19123,,,1.3281,0,,0,0,2,88,88,0,153700.0,153910.0
220.0,65,100,80,0.0,83.081,54.064,1.406,250,0.9,0,0.0016211,11.466,27.954,74030,81951,6.5113,297.88,368.57,1.6055,6.3074,,23,,1.2335,0.19131,,,1.3285,0,,0,0,2,88,88,0,154740.0,154620.0
220.2,65,100,80,0.0,79.063,16.219,77.235,250,0.9,0,0.0016163,11.46,27.963,74106,82037,6.5179,297.98,406.03,1.606,6.2363,,23,,1.2319,0.19132,,,1.3289,0,,0,0,2,88,88,0,153780.0,153490.0
220.4,65,100,80,0.0,72.451,48.889,7.7235,250,0.9,0,0.0016106,11.423,27.972,74181,82122,6.5224,297.88,367.57,1.6065,6.1647,,23,,1.2502,0.19116,,,1.3294,0,,0,0,2,88,88,0,153820.0,154540.0
220.6,65,100,80,0.0,64.0,14.667,132.5,250,0.9,0,0.0016012,11.39,27.982,74254,82205,6.5213,298.12,454.94,1.607,6.1077,,23,,1.2693,0.19099,,,1.3298,0,,0,0,2,88,88,0,154370.0,154750.0
220.8,65,100,80,0.0,56.0,95.215,13.25,250,0.9,0,0.0016482,11.316,27.992,74326,82286,6.5148,297.97,400.57,1.6075,6.0697,,23,,1.2951,0.19076,,,1.3302,0,,0,0,2,88,88,0,154920.0,154960.0
221.0,65,100,80,0.0,50.62,45.389,1.325,250,0.9,0,0.0016396,11.303,28.003,74396,82366,6.5028,297.85,357.6,1.608,6.0721,,23,,1.2993,0.19073,,,1.3306,0,,0,0,2,88,88,0,154970.0,154680.0
221.2,65,100,80,0.0,50.036,13.617,73.872,250,0.9,0,0.0016061,11.331,28.014,74467,82447,6.4907,297.95,393.31,1.6085,6.1001,,23,,1.2912,0.1908,,,1.3311,0,,0,0,2,88,88,0,154510.0,154890.0
221.4,65,100,80,0.0,54.27,4.085,0.0001,250,0.9,0,0.0015971,11.36,28.023,74538,82528,6.4831,297.87,366.09,1.6091,6.1279,,23,,1.28,0.19089,,,1.3315,0,,0,0,2,88,88,0,155060.0,155770.0
221.6,65,100,80,0.0,61.551,1.2255,77.518,250,0.9,0,0.001562,11.418,28.033,74611,82610,6.4811,297.99,409.81,1.6095,6.1558,,23,,1.2629,0.19104,,,1.3319,0,,0,0,2,88,88,0,154100.0,154480.0
221.8,65,100,80,0.0,69.6,39.007,7.7518,250,0.9,0,0.0015587,11.468,28.042,74685,82694,6.4851,297.9,375.75,1.61,6.1659,,23,,1.242,0.19122,,,1.3323,0,,0,0,2,88,88,0,154140.0,154520.0
222.0,65,100,80,0.0,76.063,11.702,118.24,250,0.9,0,0.0016362,11.455,28.051,74761,82779,6.4904,298.11,451.65,1.6105,6.1622,,23,,1.2463,0.19118,,,1.3327,0,,0,0,2,88,88,0,154690.0,154730.0
222.2,65,100,80,0.0,80.434,81.436,11.824,250,0.9,0,0.001642,11.471,28.059,74838,82866,6.4954,297.98,404.01,1.6111,6.1751,,23,,1.2477,0.19117,,,1.3332,0,,0,0,2,88,88,0,155230.0,155610.0
222.4,65,100,80,0.0,82.777,38.293,1.1824,250,0.9,0,0.0016539,11.48,28.067,74915,82953,6.499,297.87,364.04,1.6116,6.1828,,23,,1.2458,0.19119,,,1.3336,0,,0,0,2,88,88,0,155260.0,155640.0
222.6,65,100,80,0.0,83.709,11.488,65.254,250,0.9,0,0.0015631,11.543,28.075,74992,83039,6.5032,297.95,392.78,1.6121,6.1838,,23,,1.2335,0.19129,,,1.3341,0,,0,0,2,88,88,0,155300.0,155180.0
222.8,65,100,80,0.0,82.928,3.4464,0.0001,250,0.9,0,0.0015337,11.564,28.082,75069,83126,6.5111,297.87,365.72,1.6126,6.1499,,23,,1.2296,0.19132,,,1.3344,0,,0,0,2,88,88,0,154330.0,154710.0
223.0,65,100,80,0.0,79.015,1.0339,71.675,250,0.9,0,0.0015092,11.56,28.089,75145,83212,6.5187,297.98,404.17,1.613,6.1019,,23,,1.2408,0.19123,,,1.3348,0,,0,0,2,88,88,0,154860.0,155240.0
223.2,65,100,80,0.0,72.062,33.465,7.1675,250,0.9,0,0.0015338,11.538,28.096,75220,83296,6.5231,297.89,371.12,1.6135,6.0453,,23,,1.2384,0.19125,,,1.3352,0,,0,0,2,88,88,0,155400.0,155440.0
223.4,65,100,80,0.0,63.338,10.039,110.29,250,0.9,0,0.0015079,11.526,28.104,75293,83379,6.522,298.08,439.96,1.6139,6.0092,,23,,1.24,0.19123,,,1.3355,0,,0,0,2,88,88,0,154930.0,155310.0
223.6,65,100,80,0.0,55.08,72.04,11.029,250,0.9,0,0.0014914,11.492,28.113,75364,83460,6.5125,297.94,392.12,1.6143,5.9891,,23,,1.251,0.19114,,,1.3359,0,,0,0,2,88,88,0,154470.0,154520.0
223.8,65,100,80,0.0,50.608,21.612,170.36,250,0.9,0,0.001455,11.497,28.121,75435,83540,6.5024,298.27,508.93,1.6147,5.9947,,23,,1.2561,0.19109,,,1.3362,0,,0,0,2,88,88,0,155510.0,155220.0
224.0,65,100,80,0.0,50.169,131.59,17.036,250,0.9,0,0.0015054,11.462,28.13,75505,83619,6.4929,298.07,437.12,1.6151,6.0016,,23,,1.2662,0.191,,,1.3366,0,,0,0,2,88,88,0,154550.0,155100.0
224.2,65,100,80,0.0,53.519,70.931,1.7036,250,0.9,0,0.0014636,11.504,28.139,75576,83700,6.4868,297.91,381.19,1.6155,6.0337,,23,,1.2622,0.19104,,,1.3369,0,,0,0,2,88,88,0,155090.0,155140.0
224.4,65,100,80,0.0,59.315,21.279,84.779,250,0.9,0,0.0015007,11.51,28.147,75648,83782,6.4828,298.03,422.09,1.6159,6.0506,,23,,1.2613,0.19104,,,1.3372,0,,0,0,2,88,88,0,154630.0,155010.0
224.6,65,100,80,0.0,66.703,58.005,8.4779,250,0.9,0,0.0014822,11.565,28.155,75722,83865,6.4866,297.9,376.98,1.6164,6.0762,,23,,1.2463,0.19117,,,1.3376,0,,0,0,2,88,88,0,154660.0,154710.0
224.8,65,100,80,0.0,72.552,17.401,142.67,250,0.9,0,0.0014523,11.62,28.162,75797,83949,6.4951,298.16,470.76,1.6167,6.0865,,23,,1.2301,0.19131,,,1.3379,0,,0,0,2,88,88,0,155200.0,155080.0
225.0,65,100,80,0.0,75.03,103.45,14.267,250,0.9,0,0.0014422,11.642,28.168,75872,84034,6.5067,297.99,408.54,1.6171,6.0727,,23,,1.2252,0.19135,,,1.3382,0,,0,0,2,88,88,0,155730.0,156270.0
225.2,65,100,80,0.0,72.843,48.693,1.4267,250,0.9,0,0.0014542,11.618,28.175,75947,84119,6.5151,297.86,361.06,1.6175,6.0373,,23,,1.2373,0.19125,,,1.3385,0,,0,0,2,88,88,0,155260.0,155310.0
225.4,65,100,80,0.0,67.351,14.608,73.12,250,0.9,0,0.0015406,11.544,28.183,76021,84202,6.5186,297.95,394.44,1.6179,6.0103,,23,,1.2577,0.19107,,,1.3389,0,,0,0,2,88,88,0,155300.0,155510.0
225.6,65,100,80,0.0,60.427,41.827,7.312,250,0.9,0,0.0015595,11.528,28.192,76093,84284,6.5182,297.85,356.6,1.6183,6.0217,,23,,1.2511,0.19113,,,1.3392,0,,0,0,2,88,88,0,155340.0,155380.0
225.8,65,100,80,0.0,53.682,12.548,126.16,250,0.9,0,0.0015305,11.512,28.201,76164,84365,6.5116,298.07,438.71,1.6188,6.0514,,23,,1.2618,0.19103,,,1.3396,0,,0,0,2,88,88,0,155880.0,156260.0
226.0,65,100,80,0.0,49.585,84.947,12.616,250,0.9,0,0.0015628,11.467,28.21,76234,84445,6.5024,297.94,388.79,1.6192,6.0841,,23,,1.2796,0.19088,,,1.34,0,,0,0,2,88,88,0,155920.0,156630.0
226.2,65,100,80,0.0,49.161,25.484,194.71,250,0.9,0,0.0015723,11.467,28.219,76304,84524,6.4934,298.31,526.11,1.6197,6.1351,,23,,1.2837,0.19084,,,1.3404,0,,0,0,2,88,88,0,155960.0,156340.0
226.4,65,100,80,0.0,52.325,153.2,19.471,250,0.9,0,0.0015502,11.503,28.228,76375,84605,6.4882,298.1,450.51,1.6202,6.1893,,23,,1.2739,0.19092,,,1.3407,0,,0,0,2,88,88,0,156000.0,156720.0
226.6,65,100,80,0.0,57.56,90.999,1.9471,250,0.9,0,0.0015372,11.529,28.236,76447,84686,6.4879,297.94,389.32,1.6206,6.224,,23,,1.2711,0.19095,,,1.3411,0,,0,0,2,88,88,0,155540.0,155420.0
226.8,65,100,80,0.0,62.924,27.3,101.97,250,0.9,0,0.0015456,11.537,28.244,76520,84769,6.4929,298.08,443.45,1.6211,6.2463,,23,,1.2795,0.19087,,,1.3415,0,,0,0,2,88,88,0,156080.0,156790.0
227.0,65,100,80,0.0,66.248,76.954,10.197,250,0.9,0,0.00153,11.552,28.251,76593,84852,6.5012,297.96,395.82,1.6215,6.2536,,23,,1.2893,0.19079,,,1.3419,0,,0,0,2,88,88,0,155610.0,155660.0
227.2,65,100,80,0.0,66.266,34.42,1.0197,250,0.9,0,0.0015465,11.555,28.259,76667,84935,6.5079,297.85,357.14,1.6219,6.2407,,23,,1.2847,0.19083,,,1.3422,0,,0,0,2,88,88,0,155140.0,155030.0
227.4,65,100,80,0.0,63.637,10.326,63.488,250,0.9,0,0.0015939,11.527,28.267,76740,85018,6.5114,297.92,384.5,1.6224,6.2247,,23,,1.2867,0.19081,,,1.3426,0,,0,0,2,88,88,0,155680.0,155730.0
227.6,65,100,80,0.0,59.589,3.0978,0.0001,250,0.9,0,0.0015451,11.548,28.275,76812,85100,6.512,297.85,357.23,1.6229,6.2172,,23,,1.2783,0.19088,,,1.343,0,,0,0,2,88,88,0,156220.0,156100.0
227.8,65,100,80,0.0,55.319,0.92934,73.623,250,0.9,0,0.0015042,11.546,28.283,76883,85181,6.511,297.96,397.19,1.6233,6.2005,,23,,1.289,0.19079,,,1.3434,0,,0,0,2,88,88,0,156250.0,156140.0
228.0,65,100,80,0.0,51.446,33.175,7.3623,250,0.9,0,0.0015521,11.508,28.291,76954,85262,6.5061,297.87,365.61,1.6238,6.1757,1199.9,23,1880.3,1.2997,0.19069,28.259,22.787,1.3437,0,68.441,0,0,2,88,88,0,155290.0,155840.0
228.2,65,100,80,0.0,49.524,9.9525,111.1,250,0.9,0,0.0014956,11.542,28.299,77024,85341,6.502,298.06,435.8,1.6242,6.173,,23,,1.2939,0.19074,,,1.3441,0,,0,0,2,88,88,0,156330.0,156380.0
228.4,65,100,80,0.0,49.255,71.223,11.11,250,0.9,0,0.0014793,11.532,28.307,77094,85421,6.498,297.95,393.1,1.6246,6.1604,,23,,1.3149,0.19056,,,1.3444,0,,0,0,2,88,88,0,156360.0,156740.0
228.6,65,100,80,0.0,50.564,21.367,163.58,250,0.9,0,0.0014322,11.574,28.313,77164,85501,6.498,298.25,505.61,1.625,6.1389,,23,,1.3095,0.19061,,,1.3447,0,,0,0,2,88,88,0,155890.0,156280.0
228.8,65,100,80,0.0,51.891,124.87,16.358,250,0.9,0,0.0014499,11.559,28.32,77235,85581,6.4973,298.11,451.95,1.6253,6.1026,,23,,1.3199,0.19051,,,1.345,0,,0,0,2,88,88,0,155930.0,156310.0
229.0,65,100,80,0.0,53.493,82.173,1.6358,250,0.9,0,0.0014539,11.552,28.327,77306,85661,6.5004,297.97,399.99,1.6257,6.0625,,23,,1.3351,0.19038,,,1.3453,0,,0,0,2,88,88,0,155460.0,155170.0
229.2,65,100,80,0.0,53.86,39.03,0.16358,250,0.9,0,0.0014621,11.553,28.334,77377,85742,6.5037,297.86,361.48,1.6261,6.0221,,23,,1.3376,0.19036,,,1.3457,0,,0,0,2,88,88,0,155490.0,155540.0
229.4,65,100,80,0.0,52.905,11.709,62.476,250,0.9,0,0.0014851,11.539,28.341,77448,85822,6.5048,297.93,387.92,1.6265,5.9884,,23,,1.3459,0.19028,,,1.346,0,,0,0,2,88,88,0,155520.0,155740.0
