Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),Batch ID,Fault flag
21.8,55,100,150,0.0,205.08,604.57,0.0001,0,0.7,0,0.030631,9.4184,0.00092485,58957,63758.0,6.432,298.33,476.43,0.61365,0.0,,35,,1.7214,0.18613,,,0.42847,0,,0,0,2,71,71,0,21730.0,21533.0
22.0,55,100,150,0.0,225.0,611.93,0.0001,0,0.7,0,0.026584,9.5104,0.00092327,59027,63843.0,6.4338,298.29,466.03,0.62517,0.0,,35,,1.6835,0.18651,,,0.43652,0,,0,0,2,71,71,0,21723.0,21694.0
22.2,55,100,150,0.0,225.0,611.29,0.0001,0,0.7,0,0.024619,9.5147,0.00092169,59096,63928.0,6.4364,298.25,454.94,0.63654,0.0,,35,,1.6637,0.1867,,,0.44447,0,,0,0,2,71,71,0,20717.0,20521.0
22.4,55,100,150,0.0,225.0,608.55,0.0001,0,0.7,0,0.023094,9.5041,0.00092012,59166,64012.0,6.4392,298.19,437.7,0.64783,0.0,,35,,1.6553,0.18677,,,0.45237,0,,0,0,2,71,71,0,20711.0,20181.0
22.6,55,100,150,0.0,225.0,596.57,0.0001,0,0.7,0,0.020943,9.5344,0.00091855,59235,64097.0,6.4428,298.1,412.48,0.65903,0.0,,35,,1.6401,0.1869,,,0.4602,0,,0,0,2,71,71,0,21204.0,21675.0
22.8,55,100,150,0.0,225.0,572.39,0.0001,0,0.7,0,0.019907,9.522,0.00091699,59305,64181.0,6.4466,298.0,386.81,0.67012,0.0,,35,,1.6373,0.18691,,,0.46796,0,,0,0,2,71,71,0,21698.0,21502.0
23.0,55,100,150,0.0,225.0,544.46,0.0001,0,0.7,0,0.019134,9.5197,0.00091544,59375,64266.0,6.4503,297.94,369.79,0.68114,0.0,,35,,1.6265,0.18701,,,0.47567,0,,0,0,2,71,71,0,21691.0,21162.0
23.2,55,100,150,0.0,225.0,163.34,551.4,0,0.7,0,0.018937,9.533,0.00091387,59444,64350.0,6.4538,300.0,937.15,0.69212,0.0,,35,,1.6119,0.18714,,,0.48335,0,,0,0,2,71,71,0,21185.0,21489.0
23.4,55,100,150,0.0,225.0,872.45,55.14,0,0.7,0,0.0184,9.4746,0.00091227,59513,64433.0,6.4567,299.63,833.78,0.70305,0.0,,35,,1.6177,0.18706,,,0.491,0,,0,0,2,71,71,0,20679.0,20816.0
23.6,55,100,150,0.0,225.0,802.71,5.514,0,0.7,0,0.017593,9.4415,0.00091069,59582,64517.0,6.4592,299.22,722.12,0.71398,0.17722,,35,,1.6266,0.18694,,,0.49865,0,,0,0,2,71,71,0,20672.0,20476.0
23.8,55,100,150,0.0,225.0,726.99,0.5514,0,0.7,0,0.016811,9.3953,0.00090912,59652,64601.0,6.4614,298.97,652.23,0.72493,0.6064,,35,,1.6315,0.18687,,,0.50631,0,,0,0,2,71,71,0,21666.0,21470.0
24.0,55,100,150,0.0,225.0,688.64,0.05514,0,0.7,0,0.016153,9.365,0.00090756,59721,64686.0,6.4633,298.75,591.62,0.73589,1.2127,1222.0,35,1751.0,1.6301,0.18687,0.00091387,8.9059,0.51399,0,21.576,0,0,2,71,71,0,21159.0,20797.0
24.2,55,100,30,0.0,225.0,651.33,0.005514,0,0.7,0,0.0029806,12.203,0.018579,59767,64739.0,6.5027,298.39,492.48,0.74286,1.9171,,35,,0.81341,0.19536,,,0.51886,0,,0,0,2,71,71,0,21740.0,21544.0
24.4,55,100,30,0.0,224.34,557.67,0.0005514,0,0.7,0,0.0030208,12.185,0.039017,59813,64793.0,6.5397,298.14,423.24,0.7473,2.5467,,35,,0.70898,0.19643,,,0.52197,0,,0,0,2,71,71,0,21333.0,21137.0
24.6,55,100,30,0.0,208.96,488.95,0.0001,0,0.7,0,0.0029863,12.174,0.05981,59856,64844.0,6.5728,297.95,368.93,0.75157,3.1796,,35,,0.69732,0.19654,,,0.52496,0,,0,0,2,71,71,0,21929.0,22400.0
24.8,55,100,30,0.51747,104.48,146.68,495.78,0,0.7,0,0.0030713,12.03,0.080315,59878,64874.0,6.5995,299.6,827.07,0.7558,3.744,,35,,0.7342,0.19616,,,0.52792,0,,0,0,2,71,71,0,21523.0,21161.0
25.0,55,100,30,1.0355,52.241,715.36,49.578,0,0.7,0,0.0029782,11.958,0.10128,59889,64894.0,6.6123,299.31,748.62,0.76,4.1646,,35,,0.76531,0.19583,,,0.53086,0,,0,0,2,71,71,0,21119.0,21257.0
25.2,55,100,30,1.555,26.121,665.45,4.9578,0,0.8,0,0.0030132,12.721,0.12203,59896,64908.0,6.5967,298.98,656.85,0.76421,4.4609,,35,,0.79187,0.19554,,,0.5338,0,,0,0,2,71,71,0,22214.0,22019.0
25.4,55,100,30,2.0776,13.06,602.92,0.49578,0,0.8,0,0.0029039,12.719,0.14392,59900,64921.0,6.5574,298.64,560.83,0.76837,4.6304,,35,,0.78323,0.19563,,,0.53672,0,,0,0,2,71,71,0,22315.0,22620.0
25.6,55,100,30,2.6018,6.5302,523.11,0.049578,0,0.8,0,0.0028367,12.699,0.16665,59904,64932.0,6.5092,298.39,490.6,0.77248,4.7118,,35,,0.78709,0.19558,,,0.53959,0,,0,0,2,71,71,0,22420.0,22892.0
25.8,55,100,30,0.0,3.3837,462.48,0.0049578,0,0.8,0,0.0028072,12.668,0.18997,59906,64942.0,6.4655,298.21,441.63,0.77654,4.7183,,35,,0.7979,0.19546,,,0.54244,0,,0,0,2,71,71,0,22028.0,22166.0
26.0,55,100,30,0.0,17.695,418.07,0.00049578,0,0.8,0,0.0027443,12.675,0.21397,59911,64955.0,6.4505,298.09,408.05,0.78056,4.6653,,35,,0.79684,0.19546,,,0.54525,0,,0,0,2,71,71,0,22639.0,22111.0
26.2,55,100,30,0.0,37.915,385.59,0.0001,0,0.8,0,0.0027285,12.681,0.23834,59920,64972.0,6.4657,297.98,377.45,0.78456,4.5772,,35,,0.78752,0.19555,,,0.54805,0,,0,0,2,71,71,0,22252.0,21891.0
26.4,55,100,30,0.0,52.053,351.89,0.0001,0,0.8,0,0.002756,12.656,0.26258,59931,64991.0,6.493,297.88,348.59,0.78858,4.4687,,35,,0.79395,0.19548,,,0.55086,0,,0,0,2,71,71,0,21864.0,21837.0
26.6,55,100,30,0.0,55.317,105.57,380.42,0,0.8,0,0.002754,12.646,0.28714,59944,65012.0,6.5209,299.19,714.39,0.79258,4.3462,,35,,0.79263,0.19548,,,0.55367,0,,0,0,2,71,71,0,22978.0,23117.0
26.8,55,100,30,0.0,47.488,555.31,38.042,0,0.8,0,0.0027735,12.626,0.31157,59954,65030.0,6.5421,299.06,678.59,0.79658,4.2285,,35,,0.78716,0.19553,,,0.55647,0,,0,0,2,71,71,0,23091.0,22898.0
27.0,55,100,30,0.0,31.204,545.69,3.8042,0,0.8,0,0.0027938,12.577,0.33597,59962,65045.0,6.5448,298.87,625.37,0.80059,4.1122,,35,,0.79563,0.19543,,,0.55927,0,,0,0,2,71,71,0,23204.0,23344.0
27.2,55,100,30,0.0,13.844,520.5,0.38042,0,0.8,0,0.0028208,12.508,0.36016,59966,65057.0,6.5181,298.71,579.45,0.80462,4.0048,,35,,0.81595,0.19522,,,0.5621,0,,0,0,2,71,71,0,22816.0,22956.0
27.4,55,100,30,0.0,7.213,497.68,0.038042,0,0.8,0,0.002776,12.482,0.38493,59968,65068.0,6.4804,298.57,542.48,0.80866,3.9035,,35,,0.82071,0.19516,,,0.56492,0,,0,0,2,71,71,0,22431.0,21905.0
27.6,55,100,30,0.0,15.605,479.55,0.0038042,0,0.8,0,0.0027911,12.448,0.40978,59972,65080.0,6.461,298.43,503.21,0.81271,3.835,,35,,0.8261,0.1951,,,0.56776,0,,0,0,2,71,71,0,23046.0,22854.0
27.8,55,100,30,0.0,31.663,453.37,0.00038042,0,0.8,0,0.0027606,12.453,0.43505,59980,65096.0,6.4677,298.31,467.95,0.81677,3.8005,,35,,0.81789,0.19517,,,0.5706,0,,0,0,2,71,71,0,22664.0,22638.0
28.0,55,100,30,0.0,45.018,426.93,0.0001,0,0.8,0,0.0027392,12.453,0.46066,59990,65114.0,6.4897,298.2,437.79,0.82081,3.8008,,35,,0.81326,0.19521,,,0.57343,0,,0,0,2,71,71,0,23283.0,23090.0
28.2,55,100,37,0.0,49.62,401.96,0.0001,0,0.8,0,0.0032245,12.216,0.48164,60003,65135.0,6.5119,298.12,415.39,0.82518,3.8334,,35,,0.87601,0.19456,,,0.57649,0,,0,0,2,71,71,0,22879.0,22353.0
28.4,55,100,37,0.0,45.384,382.42,0.0001,0,0.8,0,0.0032664,12.159,0.50211,60015,65155.0,6.5285,298.04,393.71,0.82977,3.8029,,35,,0.89312,0.19437,,,0.57971,0,,0,0,2,71,71,0,23973.0,24281.0
28.6,55,100,37,0.0,34.538,360.56,0.0001,0,0.8,0,0.0032396,12.145,0.52295,60024,65173.0,6.5321,298.01,386.23,0.83437,3.7691,,35,,0.88939,0.1944,,,0.58293,0,,0,0,2,71,71,0,23569.0,23210.0
28.8,55,100,37,0.0,22.24,353.33,0.0001,0,0.8,0,0.0032054,12.104,0.54424,60031,65189.0,6.5176,297.98,378.63,0.83895,3.7447,,35,,0.89751,0.19431,,,0.58614,0,,0,0,2,71,71,0,23166.0,23475.0
29.0,55,100,37,0.0,15.777,344.57,0.0001,0,0.8,0,0.0032333,12.046,0.56522,60037,65203.0,6.4926,297.95,368.6,0.84356,3.7346,,35,,0.90826,0.19419,,,0.58936,0,,0,0,2,71,71,0,23763.0,23904.0
29.2,55,100,37,0.0,19.306,103.37,358.83,0,0.8,0,0.0032007,12.036,0.58713,60043,65218.0,6.4749,299.21,721.43,0.84816,3.7255,,35,,0.9107,0.19415,,,0.59258,0,,0,0,2,71,71,0,23363.0,22839.0
29.4,55,100,37,0.0,29.845,538.11,35.883,0,0.8,0,0.0031794,12.041,0.60915,60052,65235.0,6.4745,299.07,682.48,0.85271,3.7431,,35,,0.9055,0.1942,,,0.59577,0,,0,0,2,71,71,0,23465.0,23607.0
29.6,55,100,37,0.0,40.506,525.97,3.5883,0,0.8,0,0.0031177,12.063,0.63204,60062,65254.0,6.4879,298.87,626.72,0.85722,3.7702,,35,,0.89184,0.19433,,,0.59893,0,,0,0,2,71,71,0,24071.0,23880.0
29.8,55,100,37,0.0,45.823,498.35,0.35883,0,0.8,0,0.0031327,12.035,0.65496,60074,65274.0,6.5052,298.68,573.85,0.86172,3.818,,35,,0.89403,0.1943,,,0.60207,0,,0,0,2,71,71,0,24176.0,24319.0
30.0,55,100,37,0.0,44.244,467.27,0.035883,0,0.8,0,0.0031439,12.011,0.67791,60085,65294.0,6.5177,298.51,525.61,0.86623,3.8734,,35,,0.88842,0.19435,,,0.60523,0,,0,0,2,71,71,0,24282.0,24425.0
30.2,55,100,37,0.0,37.678,434.76,0.0035883,0,0.9,0,0.003135,12.803,0.70104,60095,65312.0,6.5231,298.36,483.37,0.87075,3.9295,,35,,0.90742,0.19414,,,0.6084,0,,0,0,2,71,71,0,24389.0,24532.0
30.4,55,100,37,0.0,28.99,403.06,0.00035883,0,0.9,0,0.0031084,12.77,0.72471,60104,65329.0,6.5154,298.28,459.98,0.87525,3.9822,,35,,0.91082,0.1941,,,0.61156,0,,0,0,2,71,71,0,24499.0,23975.0
30.6,55,100,37,0.0,23.384,388.83,0.0001,0,0.9,0,0.0030335,12.773,0.74928,60111,65345.0,6.5002,298.2,437.16,0.8797,4.0331,,35,,0.90703,0.19413,,,0.61467,0,,0,0,2,71,71,0,24612.0,24922.0
30.8,55,100,37,0.0,23.841,371.67,0.0001,0,0.9,0,0.0029823,12.769,0.77463,60119,65361.0,6.4885,298.15,423.19,0.88409,4.087,,35,,0.90267,0.19417,,,0.61774,0,,0,0,2,71,71,0,24230.0,24040.0
31.0,55,100,37,0.0,28.961,362.35,0.0001,0,0.9,0,0.0029564,12.78,0.80022,60127,65378.0,6.4863,298.12,415.27,0.88842,4.1475,,35,,0.8916,0.19427,,,0.62078,0,,0,0,2,71,71,0,24849.0,24826.0
31.2,55,100,37,0.0,34.926,358.39,0.0001,0,0.9,0,0.0029108,12.786,0.82656,60137,65396.0,6.4909,298.09,408.14,0.89272,4.1985,,35,,0.87973,0.19439,,,0.62379,0,,0,0,2,71,71,0,25472.0,25449.0
31.4,55,100,37,0.0,39.053,354.18,0.0001,0,0.9,0,0.0028509,12.776,0.85382,60147,65415.0,6.5002,298.03,391.76,0.89698,4.2553,,35,,0.88373,0.19434,,,0.62677,0,,0,0,2,71,71,0,25099.0,25576.0
31.6,55,100,37,0.0,39.459,337.6,0.0001,0,0.9,0,0.0028278,12.753,0.88156,60158,65434.0,6.5089,297.97,374.13,0.90119,4.3208,,35,,0.89265,0.19424,,,0.62973,0,,0,0,2,71,71,0,25728.0,25872.0
31.8,55,100,37,0.0,36.412,317.52,0.0001,0,0.9,0,0.0027365,12.768,0.9102,60168,65453.0,6.5123,297.91,356.84,0.90533,4.3871,,35,,0.88802,0.19428,,,0.63262,0,,0,0,2,71,71,0,25862.0,26006.0
32.0,55,100,37,0.0,32.019,95.255,338.71,0,0.9,0,0.0027819,12.72,0.93887,60177,65470.0,6.5112,299.09,688.8,0.90944,4.4563,,35,,0.89962,0.19415,,,0.6355,0,,0,0,2,71,71,0,24996.0,24474.0
32.2,55,100,43,0.0,28.067,501.53,33.871,0,0.9,0,0.0031893,12.492,0.96258,60187,65488.0,6.5045,299.05,677.63,0.91385,4.5066,,35,,0.95778,0.19354,,,0.6386,0,,0,0,2,71,71,0,25105.0,25584.0
32.4,55,100,43,0.0,26.803,519.91,3.3871,0,0.9,0,0.0032096,12.463,0.98596,60196,65506.0,6.4961,298.89,631.5,0.91844,4.4454,,35,,0.96734,0.19343,,,0.64181,0,,0,0,2,71,71,0,26213.0,26359.0
32.6,55,100,43,0.0,28.877,502.89,0.33871,0,0.9,0,0.003242,12.415,1.0091,60205,65524.0,6.4916,298.73,588.14,0.92307,4.3566,,35,,0.97671,0.19333,,,0.64505,0,,0,0,2,71,71,0,25320.0,24966.0
32.8,55,100,43,0.0,32.744,484.07,0.033871,0,0.9,0,0.0032944,12.361,1.0317,60216,65543.0,6.4926,298.59,547.79,0.92776,4.2622,,35,,0.98897,0.19319,,,0.64834,0,,0,0,2,71,71,0,25424.0,25570.0
33.0,55,100,43,0.0,36.194,463.08,0.0033871,0,0.9,0,0.0032586,12.342,1.0549,60227,65563.0,6.498,298.45,507.37,0.93246,4.1685,,35,,0.99561,0.19311,,,0.65163,0,,0,0,2,71,71,0,26032.0,26511.0
33.2,55,100,43,0.0,37.495,436.53,0.00033871,0,0.9,0,0.0031388,12.353,1.0799,60238,65583.0,6.5036,298.31,469.13,0.93711,4.096,,35,,0.9841,0.19322,,,0.65489,0,,0,0,2,71,71,0,25647.0,25960.0
33.4,55,100,43,0.0,36.576,407.28,0.0001,0,0.9,0,0.003118,12.341,1.1053,60249,65603.0,6.5077,298.17,431.14,0.94171,4.0787,,35,,0.97989,0.19326,,,0.65811,0,,0,0,2,71,71,0,26265.0,25745.0
33.6,55,100,43,0.0,34.001,373.16,0.0001,0,0.9,0,0.0031432,12.282,1.1306,60260,65622.0,6.5059,298.09,406.19,0.94632,4.0848,,35,,0.99826,0.19306,,,0.66134,0,,0,0,2,71,71,0,26883.0,26529.0
33.8,55,100,43,0.0,32.197,350.02,0.0001,0,0.9,0,0.0030447,12.283,1.1573,60270,65642.0,6.5036,298.01,384.65,0.95088,4.1054,,35,,0.99933,0.19304,,,0.66454,0,,0,0,2,71,71,0,26007.0,26154.0
