Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),Batch ID,Fault flag
19.2,42,100,75,0.0,59.966,311.99,0.0001,0,0.7,0,0.018455,10.819,0.00093809,59548,62448.0,6.4982,298.11,228.98,0.64119,0.0,,35,,1.1638,0.18816,,,0.3419,0,,0,0,2,62,62,0,20826.0,20963.0
19.4,42,100,75,0.0,61.193,316.46,0.0001,0,0.7,0,0.017816,10.78,0.00093726,59570,62482.0,6.4927,298.1,225.07,0.6518,0.0,,35,,1.1719,0.18803,,,0.34757,0,,0,0,2,62,62,0,21320.0,21457.0
19.6,42,100,75,0.0,64.611,315.83,0.0001,0,0.7,0,0.017509,10.709,0.00093642,59593,62516.0,6.4908,298.1,225.42,0.66245,0.0,,35,,1.1856,0.18782,,,0.35326,0,,0,0,2,62,62,0,20814.0,21118.0
19.8,42,100,75,0.0,68.797,320.1,0.0001,0,0.7,0,0.017026,10.651,0.00093557,59616,62551.0,6.4921,298.11,227.39,0.67316,0.0,,35,,1.2025,0.18757,,,0.35898,0,,0,0,2,62,62,0,21808.0,21779.0
20.0,42,100,75,0.0,72.464,326.34,0.0001,0,0.7,0,0.01572,10.659,0.0009347,59640,62586.0,6.4972,298.1,225.38,0.68385,0.0,,35,,1.1981,0.18761,,,0.36469,0,,0,0,2,62,62,0,20803.0,20273.0
20.2,55,100,150,0.0,74.086,327.81,0.0001,0,0.7,0,0.061076,9.6034,0.0009336,59679,62643.0,6.4765,298.2,251.86,0.54994,0.0,,35,,1.5086,0.1885,,,0.38391,0,,0,0,2,62,62,0,21797.0,21934.0
20.4,55,100,150,0.0,84.081,364.74,0.0001,0,0.7,0,0.060883,9.3927,0.00093246,59721,62701.0,6.454,298.31,282.25,0.55249,0.0,,35,,1.5907,0.18763,,,0.3857,0,,0,0,2,62,62,0,20791.0,20761.0
20.6,55,100,150,0.0,103.01,409.35,0.0001,0,0.7,0,0.052586,9.3032,0.00093126,59766,62763.0,6.4383,298.39,304.49,0.56366,0.0,,35,,1.6274,0.18722,,,0.39351,0,,0,0,2,62,62,0,21285.0,21256.0
20.8,55,100,150,0.0,128.2,447.78,0.0001,0,0.7,0,0.046467,9.2542,0.00092998,59816,62830.0,6.4284,298.41,311.05,0.57545,0.0,,35,,1.634,0.18713,,,0.40175,0,,0,0,2,62,62,0,21279.0,21083.0
21.0,55,100,150,0.0,157.34,469.86,0.0001,0,0.7,0,0.041543,9.2014,0.00092861,59872,62903.0,6.4221,298.39,304.44,0.58735,0.0,,35,,1.6427,0.18701,,,0.41007,0,,0,0,2,62,62,0,21273.0,21410.0
21.2,55,100,150,0.0,189.0,476.85,0.0001,0,0.7,0,0.036618,9.1633,0.00092715,59934,62981.0,6.4185,298.34,292.26,0.59931,0.0,,35,,1.6593,0.18681,,,0.41843,0,,0,0,2,62,62,0,21267.0,21238.0
21.4,55,100,150,0.0,222.13,476.38,0.0001,0,0.7,0,0.034636,9.0587,0.00092559,60003,63067.0,6.4155,298.31,284.35,0.61135,0.0,,35,,1.6917,0.18645,,,0.42686,0,,0,0,2,62,62,0,21761.0,22065.0
21.6,55,100,150,0.0,225.0,479.75,0.0001,0,0.7,0,0.034074,8.895,0.00092402,60072,63153.0,6.4121,298.34,292.43,0.62358,0.0,,35,,1.7453,0.18586,,,0.43541,0,,0,0,2,62,62,0,21255.0,21226.0
21.8,55,100,150,0.0,225.0,501.78,0.0001,0,0.7,0,0.030435,8.8825,0.00092246,60142,63240.0,6.41,298.33,287.36,0.63589,0.0,,35,,1.7517,0.18577,,,0.44402,0,,0,0,2,62,62,0,21749.0,21220.0
22.0,55,100,150,0.0,225.0,508.16,0.0001,0,0.7,0,0.028108,8.8224,0.0009209,60211,63326.0,6.409,298.3,279.06,0.6482,0.0,,35,,1.7652,0.1856,,,0.45263,0,,0,0,2,62,62,0,21743.0,21714.0
22.2,55,100,150,0.0,225.0,510.23,0.0001,0,0.7,0,0.026343,8.7416,0.00091935,60280,63412.0,6.4083,298.3,278.98,0.66056,0.077232,,35,,1.7824,0.1854,,,0.46128,0,,0,0,2,62,62,0,21737.0,21874.0
22.4,55,100,150,0.0,225.0,521.43,0.0001,0,0.7,0,0.025305,8.6519,0.0009178,60350,63498.0,6.4075,298.32,285.66,0.67301,0.47274,,35,,1.8002,0.18519,,,0.46999,0,,0,0,2,62,62,0,21231.0,20701.0
22.6,55,100,150,0.0,225.0,540.75,0.0001,0,0.7,0,0.025096,8.5426,0.00091625,60420,63585.0,6.4062,298.38,301.98,0.68558,1.109,,35,,1.8224,0.18493,,,0.47878,0,,0,0,2,62,62,0,20725.0,21195.0
22.8,55,100,150,0.0,225.0,572.66,0.0001,0,0.7,0,0.023355,8.5239,0.0009147,60489,63672.0,6.4056,298.42,313.2,0.69819,1.9069,,35,,1.8254,0.18487,,,0.4876,0,,0,0,2,62,62,0,21219.0,20689.0
23.0,55,100,150,0.0,225.0,600.2,0.0001,0,0.7,0,0.022088,8.4545,0.00091315,60559,63758.0,6.4053,298.44,318.29,0.71082,2.7811,,35,,1.8375,0.18472,,,0.49644,0,,0,0,2,62,62,0,21212.0,20850.0
23.2,55,100,150,0.0,225.0,621.8,0.0001,0,0.7,0,0.02153,8.3302,0.0009116,60629,63846.0,6.4042,298.46,325.82,0.72357,3.6606,,35,,1.8646,0.18441,,,0.50536,0,,0,0,2,62,62,0,21706.0,21344.0
23.4,55,100,150,0.0,225.0,647.26,0.0001,0,0.7,0,0.020154,8.2799,0.00091005,60700,63933.0,6.4035,298.45,323.17,0.73639,4.4994,,35,,1.8806,0.18422,,,0.51434,0,,0,0,2,62,62,0,21700.0,21671.0
23.6,55,100,150,0.0,225.0,661.14,0.0001,0,0.7,0,0.019095,8.232,0.0009085,60770,64020.0,6.4034,298.4,307.89,0.74922,5.2347,,35,,1.8893,0.1841,,,0.52331,0,,0,0,2,62,62,0,20694.0,20831.0
23.8,55,100,150,0.0,225.0,659.49,0.0001,0,0.7,0,0.018897,8.1454,0.00090696,60841,64108.0,6.4029,298.35,293.72,0.76208,5.8431,,35,,1.9084,0.18387,,,0.53232,0,,0,0,2,62,62,0,21188.0,20992.0
24.0,55,100,150,0.0,225.0,657.52,0.0001,0,0.7,0,0.017819,8.1236,0.00090542,60911,64195.0,6.403,298.31,282.12,0.77495,6.3101,1185.1,35,1922.9,1.9172,0.18376,0.0009116,9.156,0.54132,0,22.087,0,0,2,62,62,0,20682.0,20152.0
24.2,55,100,30,0.0,225.0,656.79,0.0001,0,0.7,0,0.0026589,11.902,0.023123,60958,64251.0,6.4447,297.93,175.36,0.78277,6.6248,,35,,0.86453,0.19476,,,0.5468,0,,0,0,2,62,62,0,20784.0,20588.0
24.4,55,100,30,0.0,225.0,197.04,773.87,0,0.7,0,0.0028088,11.868,0.047816,61004,64306.0,6.4845,300.34,858.04,0.78745,6.6923,,35,,0.73024,0.19613,,,0.55008,0,,0,0,2,62,62,0,21899.0,22203.0
24.6,55,100,30,0.0,225.0,1029.7,77.387,0,0.7,0,0.0027935,11.831,0.071972,61051,64360.0,6.52,299.72,682.52,0.79197,6.6522,,35,,0.73017,0.19613,,,0.55324,0,,0,0,2,62,62,0,21511.0,21482.0
24.8,55,100,30,0.0,217.52,885.62,7.7387,0,0.7,0,0.002783,11.791,0.096479,61095,64414.0,6.551,299.05,491.63,0.7965,6.5003,,35,,0.73927,0.19602,,,0.55641,0,,0,0,2,62,62,0,21125.0,21096.0
25.0,55,100,30,0.51768,108.76,722.5,0.77387,0,0.7,0,0.0027118,11.673,0.12178,61119,64445.0,6.5744,298.62,369.3,0.80097,6.2669,,35,,0.76497,0.19575,,,0.55954,0,,0,0,2,62,62,0,22243.0,21714.0
25.2,55,100,30,1.0361,54.381,618.05,0.077387,0,0.8,0,0.0027029,12.417,0.1473,61131,64466.0,6.578,298.32,284.03,0.80541,5.9531,,35,,0.79537,0.19543,,,0.56265,0,,0,0,2,62,62,0,21862.0,22167.0
25.4,55,100,30,1.5567,27.191,540.76,0.0077387,0,0.8,0,0.0026343,12.393,0.17351,61138,64482.0,6.5526,298.08,217.12,0.80981,5.5963,,35,,0.78832,0.19549,,,0.56573,0,,0,0,2,62,62,0,22484.0,22289.0
25.6,55,100,30,2.0801,13.595,473.56,0.00077387,0,0.8,0,0.0025905,12.355,0.20012,61143,64495.0,6.5102,297.9,164.62,0.81419,5.2398,,35,,0.79067,0.19546,,,0.5688,0,,0,0,2,62,62,0,22608.0,22413.0
25.8,55,100,30,0.0,10.092,142.07,490.8,0,0.8,0,0.0025392,12.359,0.2275,61146,64507.0,6.4706,299.5,620.6,0.81851,4.9119,,35,,0.78599,0.1955,,,0.57182,0,,0,0,2,62,62,0,22736.0,22542.0
26.0,55,100,30,0.0,22.38,693.84,49.08,0,0.8,0,0.0025175,12.336,0.25522,61152,64521.0,6.4482,299.17,524.99,0.8228,4.6368,,35,,0.78871,0.19546,,,0.57482,0,,0,0,2,62,62,0,21865.0,21505.0
26.2,55,100,30,0.0,43.568,621.95,4.908,0,0.8,0,0.0025009,12.337,0.28323,61161,64539.0,6.4491,298.81,424.61,0.82709,4.4265,,35,,0.78437,0.1955,,,0.57783,0,,0,0,2,62,62,0,21996.0,21803.0
26.4,55,100,30,0.0,64.367,546.24,0.4908,0,0.8,0,0.0025118,12.32,0.31118,61175,64561.0,6.4664,298.55,350.13,0.8314,4.2907,,35,,0.78702,0.19546,,,0.58084,0,,0,0,2,62,62,0,23127.0,22600.0
26.6,55,100,30,0.0,78.269,488.88,0.04908,0,0.8,0,0.0024983,12.315,0.33935,61192,64587.0,6.4898,298.34,291.69,0.8357,4.2268,,35,,0.7913,0.19541,,,0.58386,0,,0,0,2,62,62,0,22759.0,22899.0
26.8,55,100,30,0.0,82.86,440.53,0.004908,0,0.8,0,0.0024731,12.313,0.36798,61210,64613.0,6.5133,298.19,247.36,0.83997,4.2303,,35,,0.78692,0.19545,,,0.58685,0,,0,0,2,62,62,0,23393.0,23366.0
27.0,55,100,30,0.0,78.064,401.18,0.0004908,0,0.8,0,0.0024382,12.311,0.39701,61227,64638.0,6.532,298.03,201.92,0.8442,4.2939,,35,,0.78072,0.1955,,,0.58981,0,,0,0,2,62,62,0,22529.0,22669.0
27.2,55,100,30,0.0,65.785,354.28,0.0001,0,0.8,0,0.0024193,12.268,0.42644,61241,64661.0,6.5431,297.88,158.68,0.84841,4.3954,,35,,0.78521,0.19545,,,0.59276,0,,0,0,2,62,62,0,22667.0,22974.0
27.4,55,100,30,0.0,49.106,106.28,384.55,0,0.8,0,0.0024473,12.206,0.45606,61252,64681.0,6.5422,299.17,525.38,0.85262,4.5275,,35,,0.80383,0.19525,,,0.5957,0,,0,0,2,62,62,0,23306.0,23113.0
27.6,55,100,30,0.0,32.785,547.55,38.455,0,0.8,0,0.0024486,12.165,0.4857,61260,64697.0,6.5256,298.96,466.3,0.85683,4.6722,,35,,0.8077,0.1952,,,0.59865,0,,0,0,2,62,62,0,23445.0,22919.0
27.8,55,100,30,0.0,23.105,509.97,3.8455,0,0.8,0,0.0023867,12.141,0.51597,61266,64711.0,6.4976,298.7,392.81,0.86101,4.8068,,35,,0.81136,0.19515,,,0.60158,0,,0,0,2,62,62,0,24087.0,24228.0
28.0,55,100,30,0.0,24.604,458.36,0.38455,0,0.8,0,0.0023693,12.108,0.54659,61272,64726.0,6.4737,298.46,325.54,0.86519,4.9372,,35,,0.81637,0.19509,,,0.60451,0,,0,0,2,62,62,0,23730.0,23206.0
28.2,55,100,37,0.0,35.633,405.01,0.038455,0,0.8,0,0.0028441,11.799,0.57371,61282,64745.0,6.4611,298.31,281.99,0.86978,5.0616,,35,,0.89251,0.1943,,,0.60772,0,,0,0,2,62,62,0,24357.0,24332.0
28.4,55,100,37,0.0,51.68,371.4,0.0038455,0,0.8,0,0.0027969,11.821,0.60129,61295,64767.0,6.4638,298.2,251.36,0.87456,5.1372,,35,,0.89178,0.1943,,,0.61107,0,,0,0,2,62,62,0,24486.0,24128.0
28.6,55,100,37,0.0,66.634,347.09,0.00038455,0,0.8,0,0.002751,11.843,0.62942,61311,64792.0,6.4778,298.12,227.01,0.8793,5.2016,,35,,0.88139,0.1944,,,0.61439,0,,0,0,2,62,62,0,24117.0,23760.0
28.8,55,100,37,0.0,76.005,326.03,0.0001,0,0.8,0,0.002788,11.813,0.65743,61329,64819.0,6.4956,298.05,208.14,0.88404,5.2542,,35,,0.88259,0.19437,,,0.61771,0,,0,0,2,62,62,0,23748.0,23224.0
29.0,55,100,37,0.0,78.29,308.24,0.0001,0,0.8,0,0.002789,11.805,0.68567,61348,64847.0,6.514,297.98,188.84,0.8888,5.2844,,35,,0.86995,0.19449,,,0.62105,0,,0,0,2,62,62,0,23880.0,23857.0
29.2,55,100,37,0.0,73.194,287.3,0.0001,0,0.8,0,0.0027478,11.794,0.7144,61365,64873.0,6.5288,297.93,173.78,0.89353,5.2968,,35,,0.86612,0.19452,,,0.62436,0,,0,0,2,62,62,0,24015.0,24492.0
29.4,55,100,37,0.0,62.204,86.191,300.02,0,0.8,0,0.0028117,11.737,0.74269,61380,64897.0,6.5374,298.99,477.28,0.89827,5.3062,,35,,0.86957,0.19448,,,0.62768,0,,0,0,2,62,62,0,24647.0,24791.0
29.6,55,100,37,0.0,47.787,451.04,30.002,0,0.8,0,0.0027995,11.678,0.771,61392,64919.0,6.5353,298.91,451.94,0.90303,5.2934,,35,,0.88751,0.19429,,,0.63101,0,,0,0,2,62,62,0,24780.0,25090.0
29.8,55,100,37,0.0,34.21,449.74,3.0002,0,0.8,0,0.0027851,11.614,0.79953,61402,64937.0,6.518,298.74,405.27,0.90779,5.2634,,35,,0.90823,0.19406,,,0.63435,0,,0,0,2,62,62,0,24913.0,25057.0
30.0,55,100,37,0.0,27.6,427.98,0.30002,0,0.8,0,0.0027296,11.596,0.82895,61410,64954.0,6.4946,298.58,359.79,0.91254,5.2306,,35,,0.90655,0.19407,,,0.63767,0,,0,0,2,62,62,0,25551.0,25695.0
30.2,55,100,37,0.0,30.297,402.09,0.030002,0,0.9,0,0.0027041,12.427,0.85878,61419,64972.0,6.4792,298.44,317.66,0.91725,5.2102,,35,,0.90681,0.19406,,,0.64098,0,,0,0,2,62,62,0,24691.0,24669.0
30.4,55,100,37,0.0,39.109,374.26,0.0030002,0,0.9,0,0.0026382,12.436,0.88947,61429,64992.0,6.4758,298.3,280.3,0.92192,5.2051,,35,,0.89802,0.19414,,,0.64425,0,,0,0,2,62,62,0,24835.0,24646.0
30.6,55,100,37,0.0,49.259,346.57,0.00030002,0,0.9,0,0.0025629,12.473,0.92099,61442,65013.0,6.4807,298.2,249.37,0.92651,5.2171,,35,,0.88323,0.19428,,,0.64746,0,,0,0,2,62,62,0,25483.0,25128.0
30.8,55,100,37,0.0,57.465,321.64,0.0001,0,0.9,0,0.0025537,12.471,0.95283,61456,65037.0,6.4933,298.1,220.98,0.93105,5.2441,,35,,0.87721,0.19434,,,0.65064,0,,0,0,2,62,62,0,26133.0,25778.0
31.0,55,100,37,0.0,60.654,295.55,0.0001,0,0.9,0,0.0025713,12.42,0.9849,61471,65061.0,6.5045,298.03,201.65,0.93559,5.2829,,35,,0.89173,0.19418,,,0.65383,0,,0,0,2,62,62,0,25284.0,24929.0
31.2,55,100,37,0.0,59.36,276.62,0.0001,0,0.9,0,0.0025712,12.406,1.0171,61486,65085.0,6.5133,297.98,186.35,0.94014,5.3296,,35,,0.88604,0.19423,,,0.65702,0,,0,0,2,62,62,0,26435.0,26248.0
31.4,55,100,37,0.0,54.558,259.78,0.0001,0,0.9,0,0.002572,12.357,1.0494,61500,65107.0,6.519,297.92,171.67,0.94471,5.3845,,35,,0.89507,0.19413,,,0.66022,0,,0,0,2,62,62,0,26587.0,26066.0
31.6,55,100,37,0.0,47.508,77.935,276.83,0,0.9,0,0.0025323,12.334,1.0823,61512,65129.0,6.5186,298.9,450.93,0.94926,5.4347,,35,,0.897,0.1941,,,0.6634,0,,0,0,2,62,62,0,25742.0,25555.0
31.8,55,100,37,0.0,40.592,412.22,27.683,0,0.9,0,0.0025338,12.3,1.1154,61523,65149.0,6.5118,298.78,415.39,0.95379,5.4934,,35,,0.90119,0.19405,,,0.66658,0,,0,0,2,62,62,0,25898.0,26378.0
32.0,55,100,37,0.0,36.397,395.83,2.7683,0,0.9,0,0.0025023,12.255,1.1489,61533,65168.0,6.5,298.59,360.99,0.95831,5.5467,,35,,0.91643,0.19388,,,0.66974,0,,0,0,2,62,62,0,26056.0,25536.0
32.2,55,100,43,0.0,36.934,360.33,0.27683,0,0.9,0,0.0028803,11.969,1.179,61544,65189.0,6.4867,298.43,315.84,0.96317,5.6095,,35,,0.98799,0.19313,,,0.67315,0,,0,0,2,62,62,0,26697.0,27177.0
32.4,55,100,43,0.0,42.767,329.36,0.027683,0,0.9,0,0.0028075,11.986,1.21,61557,65211.0,6.4802,298.31,282.07,0.96816,5.6151,,35,,0.98535,0.19315,,,0.67665,0,,0,0,2,62,62,0,26843.0,27323.0
32.6,55,100,43,0.0,51.168,305.96,0.0027683,0,0.9,0,0.0027478,11.986,1.2421,61571,65234.0,6.4824,298.21,254.17,0.9731,5.6403,,35,,0.99015,0.19309,,,0.68011,0,,0,0,2,62,62,0,26993.0,27141.0
32.8,55,100,43,0.0,58.705,284.91,0.00027683,0,0.9,0,0.0026949,11.991,1.2747,61587,65260.0,6.4893,298.14,233.86,0.97798,5.6801,,35,,0.98965,0.19308,,,0.68353,0,,0,0,2,62,62,0,27647.0,28128.0
33.0,55,100,43,0.0,63.469,269.21,0.0001,0,0.9,0,0.0027056,11.956,1.3073,61604,65286.0,6.4984,298.08,217.0,0.98284,5.7252,,35,,0.99985,0.19297,,,0.68694,0,,0,0,2,62,62,0,27800.0,28115.0
33.2,55,100,43,0.0,64.637,254.81,0.0001,0,0.9,0,0.0026978,11.954,1.3399,61621,65312.0,6.5087,298.04,203.75,0.98768,5.7656,,35,,1.0006,0.19295,,,0.69033,0,,0,0,2,62,62,0,26953.0,26769.0
33.4,55,100,43,0.0,61.662,242.47,0.0001,0,0.9,0,0.0026928,11.919,1.3728,61637,65338.0,6.5184,298.01,195.36,0.9925,5.7922,,35,,1.0034,0.19291,,,0.69371,0,,0,0,2,62,62,0,28109.0,27591.0
33.6,55,100,43,0.0,54.814,234.15,0.0001,0,0.9,0,0.0026314,11.928,1.4066,61652,65363.0,6.5231,297.99,190.17,0.99727,5.819,,35,,0.99063,0.19304,,,0.69705,0,,0,0,2,62,62,0,28268.0,28750.0
33.8,55,100,43,0.0,46.094,228.45,0.0001,0,0.9,0,0.0025727,11.927,1.4411,61666,65386.0,6.5202,297.98,185.94,1.002,5.8567,,35,,0.98074,0.19313,,,0.70035,0,,0,0,2,62,62,0,27930.0,27746.0
34.0,55,100,43,0.0,38.543,223.14,0.0001,0,0.9,0,0.0025655,11.896,1.4759,61678,65407.0,6.5109,297.97,184.16,1.0066,5.8933,,35,,0.97775,0.19315,,,0.70362,0,,0,0,2,62,62,0,28595.0,28411.0
34.2,55,100,43,0.0,34.705,220.21,0.0001,0,0.9,0,0.0025726,11.839,1.511,61689,65427.0,6.4983,297.97,182.94,1.0113,5.9379,,35,,0.98719,0.19304,,,0.70691,0,,0,0,2,62,62,0,28760.0,28910.0
34.4,55,100,43,0.0,35.913,217.65,0.0001,0,0.9,0,0.0025252,11.832,1.5466,61700,65448.0,6.4877,297.96,181.58,1.016,5.9824,,35,,0.99033,0.193,,,0.71018,0,,0,0,2,62,62,0,28928.0,29245.0
34.6,55,100,43,0.0,41.341,214.75,0.0001,0,0.9,0,0.0024887,11.833,1.5828,61713,65470.0,6.4823,297.96,182.1,1.0206,6.0326,,35,,0.99154,0.19298,,,0.71342,0,,0,0,2,62,62,0,28599.0,28416.0
34.8,55,100,43,0.0,48.913,213.94,0.0001,0,0.9,0,0.0024624,11.832,1.6193,61727,65493.0,6.4851,297.98,186.31,1.0252,6.0877,,35,,0.99134,0.19297,,,0.71663,0,,0,0,2,62,62,0,29271.0,29089.0
35.0,55,100,43,0.0,55.362,217.57,0.0001,0,0.9,0,0.0024315,11.816,1.6559,61742,65518.0,6.4922,297.99,189.92,1.0297,6.1368,,35,,1.0015,0.19286,,,0.71981,0,,0,0,2,62,62,0,28945.0,28429.0
35.2,55,100,43,0.0,59.002,220.92,0.0001,0,0.9,0,0.0024365,11.798,1.6925,61758,65543.0,6.5007,297.98,188.58,1.0343,6.1771,,35,,1.0039,0.19283,,,0.72299,0,,0,0,2,62,62,0,29617.0,29769.0
35.4,55,100,43,0.0,59.22,218.83,0.0001,0,0.9,0,0.00245,11.765,1.7291,61774,65569.0,6.5085,297.99,189.65,1.0388,6.2087,,35,,1.0107,0.19275,,,0.72617,0,,0,0,2,62,62,0,29291.0,29442.0
35.6,55,100,43,0.0,56.354,219.59,0.0001,0,0.9,0,0.0024545,11.741,1.766,61789,65593.0,6.514,297.98,187.85,1.0433,6.2353,,35,,1.0125,0.19272,,,0.72934,0,,0,0,2,62,62,0,28965.0,28450.0
35.8,55,100,43,0.0,51.287,216.98,0.0001,0,0.9,0,0.002453,11.706,1.803,61804,65617.0,6.5138,297.98,185.98,1.0478,6.2615,,35,,1.017,0.19267,,,0.73251,0,,0,0,2,62,62,0,29140.0,29292.0
36.0,55,100,43,0.0,46.291,214.12,0.0001,0,0.9,0,0.0024027,11.707,1.8406,61817,65640.0,6.5093,297.96,182.51,1.0523,6.2718,1199.0,35,1988.8,1.0077,0.19275,1.6925,12.968,0.73565,0,35.756,0,0,2,62,62,0,29817.0,29637.0
36.2,55,100,47,0.0,43.086,209.12,0.0001,0,0.9,0,0.0025953,11.527,1.8768,61831,65663.0,6.4999,297.96,180.96,1.057,6.2893,,35,,1.0457,0.19235,,,0.73891,0,,0,0,2,62,62,0,30488.0,30308.0
36.4,55,100,47,0.0,43.675,206.0,0.0001,0,0.9,0,0.0025703,11.512,1.9132,61845,65687.0,6.4909,297.94,175.85,1.0617,6.2901,,35,,1.0491,0.19231,,,0.74223,0,,0,0,2,62,62,0,29661.0,30147.0
36.6,55,100,47,0.0,47.852,61.801,221.82,0,0.9,0,0.0025729,11.484,1.9497,61859,65711.0,6.4872,298.75,409.63,1.0664,6.2911,,35,,1.057,0.19222,,,0.74554,0,,0,0,2,62,62,0,29833.0,30154.0
36.8,55,100,47,0.0,53.485,339.42,22.182,0,0.9,0,0.0025671,11.494,1.9861,61875,65736.0,6.4895,298.66,381.83,1.0712,6.282,,35,,1.0406,0.19238,,,0.74885,0,,0,0,2,62,62,0,31005.0,30492.0
