Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),Batch ID,Fault flag
12.4,42,100,30,0.0,59.487,163.22,0.0001,0,0.6,0,0.016875,12.564,0.00096551,58717,63166,6.5259,297.97,1e-06,0.36193,0,,30,,0.75194,0.19434,,,0.19285,0,,0,0,1,1,1,0,21512.0,21983.0
12.6,42,100,30,0.0,49.612,144.79,0.0001,0,0.7,0,0.013954,13.538,0.00096484,58728,63183,6.5442,297.9,1e-06,0.36878,0,,30,,0.6053,0.19632,,,0.1965,0,,0,0,1,1,1,0,21506.0,21644.0
12.8,42,100,30,0.0,32.44,43.436,171.31,0,0.7,0,0.013902,13.51,0.00096422,58735,63198,6.5424,298.57,181.73,0.37509,0,,30,,0.57759,0.19668,,,0.19987,0,,0,0,1,1,1,0,22001.0,21805.0
13.0,42,100,30,0.0,16.067,271.75,17.131,0,0.7,0,0.013506,13.478,0.00096365,58738,63208,6.5188,298.34,118.4,0.38133,0,,30,,0.58194,0.19661,,,0.20319,0,,0,0,1,1,1,0,20995.0,21466.0
13.2,42,100,30,0.0,9.1289,207.61,1.7131,0,0.7,0,0.013119,13.456,0.00096311,58741,63218,6.4876,298.17,73.522,0.38754,0,,30,,0.58845,0.19651,,,0.20651,0,,0,0,1,1,1,0,20990.0,20794.0
13.4,42,100,30,0.0,14.632,164.98,0.17131,0,0.7,0,0.012755,13.435,0.00096254,58744,63229,6.4656,298.07,45.835,0.39373,0,,30,,0.59483,0.19641,,,0.20981,0,,0,0,1,1,1,0,21484.0,21122.0
13.6,42,100,30,0.0,28.896,137.52,0.017131,0,0.7,0,0.012597,13.412,0.00096194,58751,63242,6.4611,298.0,26.587,0.39991,0,,30,,0.59939,0.19633,,,0.21311,0,,0,0,1,1,1,0,21979.0,21616.0
13.8,42,100,30,0.0,44.921,116.5,0.0017131,0,0.7,0,0.012335,13.391,0.00096128,58760,63259,6.4736,297.95,13.159,0.4061,0,,30,,0.60479,0.19625,,,0.21641,0,,0,0,1,1,1,0,21973.0,22444.0
14.0,42,100,30,0.0,55.961,99.992,0.00017131,0,0.7,0,0.012014,13.394,0.00096059,58772,63278,6.4955,297.93,8.0127,0.41227,0,,30,,0.60088,0.19629,,,0.2197,0,,0,0,1,1,1,0,20968.0,20939.0
14.2,42,100,30,0.0,58.23,29.998,106.74,0,0.7,0,0.011821,13.384,0.00095989,58785,63297,6.5191,298.4,133.85,0.41838,0,,30,,0.60076,0.19628,,,0.22296,0,,0,0,1,1,1,0,21462.0,21266.0
14.4,42,100,30,0.0,51.089,187.67,10.674,0,0.7,0,0.011639,13.364,0.00095921,58795,63315,6.5331,298.25,94.369,0.42446,0,,30,,0.60238,0.19625,,,0.2262,0,,0,0,1,1,1,0,21456.0,21761.0
14.6,42,100,30,0.0,38.386,148.87,1.0674,0,0.7,0,0.011474,13.33,0.00095857,58804,63331,6.5335,298.15,67.533,0.43054,0,,30,,0.6124,0.1961,,,0.22945,0,,0,0,1,1,1,0,21951.0,21755.0
14.8,42,100,30,0.0,25.554,125.26,0.10674,0,0.7,0,0.01132,13.3,0.00095798,58809,63344,6.5197,298.1,52.291,0.43661,0,,30,,0.62085,0.19597,,,0.23268,0,,0,0,1,1,1,0,21945.0,22083.0
15.0,42,100,30,0.0,18.234,112.34,0.010674,0,0.7,0,0.011133,13.285,0.00095742,58814,63355,6.4993,298.06,41.714,0.44268,0,,30,,0.61958,0.19598,,,0.23592,0,,0,0,1,1,1,0,21940.0,21744.0
15.2,42,100,30,0.0,19.05,102.93,0.0010674,0,0.7,0,0.011068,13.262,0.00095685,58818,63367,6.4821,298.04,36.223,0.44874,0,,30,,0.62284,0.19592,,,0.23916,0,,0,0,1,1,1,0,21434.0,21239.0
15.4,42,100,30,0.0,26.733,98.386,0.00010674,0,0.7,0,0.01065,13.264,0.00095625,58824,63380,6.4761,298.02,31.969,0.45479,0,,30,,0.61698,0.19599,,,0.24239,0,,0,0,1,1,1,0,21929.0,22066.0
15.6,42,100,30,0.0,36.776,94.518,0.0001,0,0.7,0,0.010541,13.237,0.00095563,58832,63395,6.4847,298.01,28.432,0.46085,0,,30,,0.62034,0.19593,,,0.24562,0,,0,0,1,1,1,0,21423.0,21061.0
15.8,42,100,30,0.0,43.376,90.942,0.0001,0,0.7,0,0.010326,13.239,0.00095499,58841,63411,6.5022,298.0,27.183,0.46689,0,,30,,0.61351,0.19601,,,0.24884,0,,0,0,1,1,1,0,21417.0,20888.0
16.0,42,100,30,0.0,42.986,89.764,0.0001,0,0.7,0,0.0099612,13.238,0.00095435,58851,63428,6.5185,297.99,24.255,0.47289,0,,30,,0.60975,0.19605,,,0.25205,0,,0,0,1,1,1,0,20912.0,20883.0
16.2,42,100,75,0.0,36.105,86.218,0.0001,0,0.7,0,0.032322,12.221,0.00095358,58867,63455,6.507,298.07,44.964,0.48019,0,,35,,0.88051,0.19235,,,0.25594,0,,0,0,1,1,1,0,20906.0,21211.0
16.4,42,100,75,0.0,33.93,112.32,0.0001,0,0.7,0,0.031608,12.149,0.00095282,58884,63482,6.488,298.13,60.575,0.48895,0,,35,,0.97308,0.19107,,,0.26062,0,,0,0,1,1,1,0,21401.0,21038.0
16.6,42,100,75,0.0,39.258,134.15,0.0001,0,0.7,0,0.028842,12.134,0.00095204,58901,63510,6.4785,298.15,67.134,0.49798,0,,35,,0.99052,0.19081,,,0.26543,0,,0,0,1,1,1,0,21895.0,21699.0
16.8,42,100,75,0.0,48.333,146.78,0.0001,0,0.7,0,0.027508,12.074,0.00095123,58921,63540,6.479,298.16,69.649,0.50705,0,,35,,1.0091,0.19054,,,0.27028,0,,0,0,1,1,1,0,21889.0,22360.0
17.0,42,100,75,0.0,57.203,155.44,0.0001,0,0.7,0,0.025651,12.057,0.00095039,58942,63571,6.4866,298.16,70.81,0.51615,0,,35,,1.0144,0.19045,,,0.27513,0,,0,0,1,1,1,0,21884.0,22021.0
17.2,42,100,75,0.0,63.043,162.84,0.0001,0,0.7,0,0.0242,12.025,0.00094954,58964,63604,6.4974,298.15,65.783,0.52526,0,,35,,1.0178,0.19039,,,0.28,0,,0,0,1,1,1,0,21378.0,21516.0
17.4,42,100,75,0.0,64.596,162.59,0.0001,0,0.7,0,0.022999,11.99,0.00094868,58986,63636,6.5072,298.13,60.996,0.53438,0,,35,,1.0263,0.19025,,,0.28487,0,,0,0,1,1,1,0,20872.0,21010.0
17.6,42,100,75,0.0,62.245,162.13,0.0001,0,0.7,0,0.022262,11.932,0.00094784,59008,63669,6.5135,298.11,56.356,0.54352,0,,35,,1.0437,0.19,,,0.28975,0,,0,0,1,1,1,0,20867.0,20671.0
17.8,42,100,75,0.0,57.377,161.2,0.0001,0,0.7,0,0.021035,11.901,0.000947,59029,63700,6.5164,298.1,52.336,0.55267,0,,35,,1.0561,0.18981,,,0.29463,0,,0,0,1,1,1,0,21861.0,21998.0
18.0,42,100,75,0.0,51.333,160.4,0.0001,0,0.7,0,0.020201,11.87,0.0009462,59049,63731,6.5156,298.09,51.179,0.56179,0,,35,,1.0627,0.1897,,,0.2995,0,,0,0,1,1,1,0,21355.0,21159.0
18.2,42,100,75,0.0,45.631,162.67,0.0001,0,0.7,0,0.019788,11.818,0.0009454,59068,63760,6.5092,298.08,48.49,0.57093,0,,35,,1.0725,0.18955,,,0.30438,0,,0,0,1,1,1,0,21349.0,21654.0
18.4,42,100,75,0.0,42.505,162.75,0.0001,0,0.7,0,0.018783,11.795,0.00094462,59086,63788,6.4998,298.08,46.703,0.58008,0,,35,,1.0782,0.18945,,,0.30927,0,,0,0,1,1,1,0,21844.0,21481.0
18.6,42,100,75,0.0,43.102,163.65,0.0001,0,0.7,0,0.018253,11.761,0.00094384,59104,63817,6.4919,298.07,46.18,0.58925,0,,35,,1.0791,0.18942,,,0.31416,0,,0,0,1,1,1,0,20838.0,21142.0
18.8,42,100,75,0.0,46.877,165.88,0.0001,0,0.7,0,0.01689,11.773,0.00094305,59123,63846,6.4885,298.04,38.277,0.59838,0,,35,,1.0725,0.1895,,,0.31904,0,,0,0,1,1,1,0,20832.0,21303.0
19.0,42,100,75,0.0,51.989,158.68,0.0001,0,0.7,0,0.016194,11.75,0.00094224,59143,63876,6.4897,298.02,30.316,0.60745,0,,35,,1.0751,0.18945,,,0.32388,0,,0,0,1,1,1,0,21326.0,21297.0
19.2,42,100,75,0.0,56.609,150.54,0.0001,0,0.7,0,0.015549,11.704,0.00094142,59164,63907,6.4951,298.0,25.125,0.61652,0,,35,,1.086,0.18928,,,0.32872,0,,0,0,1,1,1,0,21321.0,21291.0
19.4,42,100,75,0.0,59.09,144.8,0.0001,0,0.7,0,0.015077,11.689,0.00094059,59186,63939,6.5005,297.98,20.314,0.62561,0,,35,,1.0818,0.18932,,,0.33358,0,,0,0,1,1,1,0,21815.0,21786.0
19.6,42,100,75,0.0,59.411,138.75,0.0001,0,0.7,0,0.014782,11.643,0.00093977,59207,63971,6.5067,297.97,18.721,0.63472,0,,35,,1.0886,0.18921,,,0.33844,0,,0,0,1,1,1,0,21809.0,21613.0
19.8,42,100,75,0.0,57.243,136.09,0.0001,0,0.7,0,0.014799,11.569,0.00093895,59228,64002,6.5105,297.98,20.589,0.64391,0,,35,,1.106,0.18895,,,0.34335,0,,0,0,1,1,1,0,21303.0,21107.0
20.0,42,100,75,0.0,53.583,137.49,0.0001,0,0.7,0,0.014009,11.561,0.00093814,59249,64033,6.512,297.99,22.669,0.65311,0,,35,,1.1091,0.18889,,,0.34827,0,,0,0,1,1,1,0,21297.0,21435.0
20.2,55,100,150,0.0,49.305,139.32,0.0001,0,0.7,0,0.040175,10.832,0.00093711,59283,64082,6.4901,298.09,49.679,0.52435,0,,35,,1.3617,0.19009,,,0.36603,0,,0,0,1,1,1,0,20792.0,20596.0
20.4,55,100,150,0.0,53.842,172.8,0.0001,0,0.7,0,0.03929,10.71,0.00093607,59318,64131,6.4707,298.15,66.979,0.52569,0,,35,,1.414,0.18954,,,0.36697,0,,0,0,1,1,1,0,21786.0,21256.0
