Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),Batch ID,Fault flag
208.2,65,100,80,0.0,17.166,11.293,109.35,250,0.9,0,47.573,13.389,11.867,71894,80779,6.5061,298.09,363.21,1.3471,4,,23,,0.80138,0.19556,,,1.1138,0,,0,0,1,18,18,0,75946.0,75848.0
208.4,65,100,80,0.0,15.258,80.969,10.935,250,0.9,0,47.71,13.378,11.851,71958,80852,6.5088,298.0,332.48,1.3465,4,,23,,0.81132,0.19548,,,1.1134,0,,0,0,1,18,18,0,75362.0,75764.0
208.6,65,100,80,0.0,12.272,51.643,1.0935,250,0.9,0,47.846,13.388,11.834,72020,80925,6.508,297.9,298.93,1.346,4,,23,,0.79966,0.19558,,,1.113,0,,0,0,1,18,18,0,75779.0,76181.0
208.8,65,100,80,0.0,9.6071,15.493,78.087,250,0.9,0,47.985,13.375,11.818,72083,80997,6.5052,298.03,342.07,1.3455,4,,23,,0.80867,0.1955,,,1.1125,0,,0,0,1,18,18,0,75197.0,75599.0
209.0,65,100,80,0.0,8.0587,56.259,7.8087,250,0.9,0,48.122,13.387,11.802,72144,81069,6.501,297.94,312.31,1.345,4,,23,,0.79817,0.19559,,,1.1121,0,,0,0,1,18,18,0,75114.0,74850.0
209.2,65,100,80,0.0,8.1721,16.878,125.69,250,0.9,0,48.26,13.392,11.786,72206,81141,6.4969,298.19,398.32,1.3444,4,,23,,0.79736,0.1956,,,1.1117,0,,0,0,1,18,18,0,75532.0,75601.0
209.4,65,100,80,0.0,9.9275,102.3,12.569,250,0.9,0,48.396,13.392,11.769,72268,81213,6.4946,298.09,362.73,1.3439,4,,23,,0.80499,0.19554,,,1.1112,0,,0,0,1,18,18,0,75450.0,75685.0
209.6,65,100,80,0.0,12.618,71.746,1.2569,250,0.9,0,48.53,13.419,11.753,72331,81286,6.4943,297.97,322.85,1.3434,4,,23,,0.79008,0.19566,,,1.1108,0,,0,0,1,18,18,0,74367.0,74769.0
209.8,65,100,80,0.0,15.422,35.653,0.12569,250,0.9,0,48.662,13.443,11.737,72394,81359,6.4975,297.88,290.24,1.3429,4,,23,,0.77665,0.19578,,,1.1104,0,,0,0,1,18,18,0,74285.0,73853.0
210.0,65,100,80,0.0,16.936,10.696,59.503,250,0.9,0,48.796,13.444,11.72,72458,81433,6.5019,297.96,317.28,1.3423,4,,23,,0.78188,0.19574,,,1.1099,0,,0,0,1,18,18,0,74702.0,74436.0
210.2,65,100,80,0.0,16.672,34.068,5.9503,250,0.9,-4000,48.931,13.456,11.704,71814,80706,6.5347,297.87,289.1,1.3333,4,,23,,0.76837,0.19587,,,1.1025,0,,0,0,1,18,18,0,75119.0,75020.0
210.4,65,100,80,0.0,3.2049,10.22,103.76,250,0.9,-4000,49.069,13.42,11.688,71168,79977,6.5538,298.07,356.31,1.3204,4,,23,,0.76449,0.19593,,,1.0917,0,,0,0,1,18,18,0,74038.0,74606.0
210.6,65,100,80,0.5191,1.6025,74.74,10.376,250,0.9,-4000,49.208,13.429,11.672,70522,79248,6.5709,297.96,318.19,1.3071,4,,23,,0.74767,0.1961,,,1.0806,0,,0,0,1,18,18,0,73957.0,73691.0
210.8,65,100,80,1.0377,0.80123,36.723,1.0376,250,0.9,-4000,49.343,13.423,11.656,69875,78518,6.5867,297.85,282.89,1.2938,4,,23,,0.74613,0.19614,,,1.0696,0,,0,0,1,18,18,0,74876.0,75443.0
211.0,65,100,80,1.5564,0.40062,11.017,69.615,250,0.9,-4000,49.477,13.42,11.64,69229,77789,6.6017,297.96,318.85,1.2805,4,,23,,0.74382,0.19619,,,1.0586,0,,0,0,1,18,18,0,73795.0,74028.0
211.2,65,100,80,2.0751,0.20031,44.039,6.9615,250,0.9,-4000,49.611,13.435,11.624,68582,77060,6.6161,297.87,287.34,1.2673,4,,23,,0.72554,0.19637,,,1.0476,0,,0,0,1,18,18,0,74213.0,73780.0
211.4,65,100,80,2.5939,0.10015,13.212,127.32,250,0.9,-4000,49.747,13.452,11.608,67936,76330,6.6297,298.14,375.17,1.2541,4,,23,,0.70266,0.1966,,,1.0367,0,,0,0,1,18,18,0,73630.0,73530.0
211.6,65,100,80,3.1126,0.050077,102.82,12.732,250,0.9,-4000,49.885,13.459,11.591,67290,75601,6.6426,297.99,327.03,1.2408,4,,23,,0.69098,0.19672,,,1.0257,0,,0,0,1,18,18,0,74547.0,74447.0
211.8,65,100,80,3.6315,0.025039,53.964,1.2732,250,0.9,-4000,50.026,13.469,11.575,66644,74872,6.6545,297.86,286.15,1.2277,4,,23,,0.67766,0.19687,,,1.0148,0,,0,0,1,18,18,0,73964.0,74197.0
212.0,65,100,80,4.1504,0.012519,16.189,83.476,250,0.9,-4000,50.168,13.473,11.558,65998,74144,6.6654,298.01,333.27,1.2145,4,,23,,0.66934,0.19696,,,1.0038,0,,0,0,1,18,18,0,73380.0,73280.0
212.2,65,100,80,4.6693,0.0062596,63.705,8.3476,250,0.9,0,50.311,13.478,11.541,66060,74215,6.6366,297.89,296.69,1.21,4,,23,,0.66584,0.197,,,1.0002,0,,0,0,1,18,18,0,73796.0,73862.0
212.4,65,100,80,5.1935,0.0031298,19.112,158.25,250,0.9,0,50.454,13.477,11.525,66122,74286,6.6095,298.26,410.8,1.2093,4,,23,,0.67133,0.19696,,,0.99954,0,,0,0,1,18,18,0,73711.0,74277.0
212.6,65,100,80,5.7154,0.0015649,141.93,15.825,250,0.9,0,50.599,13.483,11.508,66184,74358,6.5838,298.07,353.9,1.2088,4,,23,,0.67243,0.19695,,,0.99913,0,,0,0,1,18,18,0,73627.0,73193.0
212.8,65,100,80,6.2373,0.00078245,86.025,1.5825,250,0.9,0,50.744,13.498,11.491,66246,74430,6.5593,297.91,303.05,1.2083,4,,23,,0.66268,0.19703,,,0.99873,0,,0,0,1,18,18,0,74043.0,74608.0
213.0,65,100,80,6.7591,0.00039123,25.807,106.9,250,0.9,0,50.889,13.499,11.475,66308,74502,6.5358,298.12,367.88,1.2078,4,,23,,0.66697,0.197,,,0.99832,0,,0,0,1,18,18,0,72959.0,72691.0
213.2,65,100,80,0.0,0.0,95.119,10.69,250,0.9,0,51.037,13.487,11.458,66368,74572,6.5217,297.97,320.89,1.2074,4,,23,,0.66557,0.19701,,,0.99792,0,,0,0,1,18,18,0,72875.0,72774.0
213.4,65,100,80,0.0,0.0,46.323,1.069,250,0.9,0,51.181,13.48,11.442,66429,74643,6.5083,297.85,282.24,1.2069,4,,23,,0.67714,0.19691,,,0.99752,0,,0,0,1,18,18,0,72793.0,73025.0
213.6,65,100,80,0.0,0.0,13.897,76.659,250,0.9,0,51.325,13.475,11.426,66490,74713,6.4955,297.98,324.17,1.2064,4,,23,,0.68678,0.19683,,,0.99711,0,,0,0,1,18,18,0,72710.0,72608.0
213.8,65,100,80,0.0,2.3072,55.105,7.6659,250,0.9,0,51.47,13.487,11.409,66551,74784,6.4858,297.87,289.66,1.2059,4,,23,,0.68601,0.19684,,,0.99671,0,,0,0,1,18,18,0,72627.0,72692.0
214.0,65,100,80,0.0,8.4872,16.532,147.53,250,0.9,0,51.613,13.527,11.393,66614,74857,6.4832,298.2,394.92,1.2054,4,,23,,0.66597,0.19701,,,0.9963,0,,0,0,1,18,18,0,73043.0,72774.0
214.2,65,100,80,0.0,15.696,127.88,14.753,250,0.9,0,51.752,13.553,11.376,66678,74930,6.4887,298.03,341.5,1.2049,4,,23,,0.66113,0.19705,,,0.99589,0,,0,0,1,18,18,0,72958.0,72856.0
214.4,65,100,80,0.0,20.727,74.5,1.4753,250,0.9,0,51.89,13.57,11.359,66742,75005,6.4985,297.88,291.52,1.2044,4,,23,,0.66142,0.19705,,,0.99549,0,,0,0,1,18,18,0,73372.0,73603.0
214.6,65,100,80,0.0,21.816,22.35,104.48,250,0.9,0,52.027,13.595,11.342,66808,75079,6.5105,298.08,355.07,1.2039,4,,23,,0.64306,0.19721,,,0.99508,0,,0,0,1,18,18,0,72287.0,72518.0
214.8,65,100,80,0.0,18.14,88.372,10.448,250,0.9,0,52.164,13.585,11.325,66872,75153,6.5189,297.93,308.49,1.2034,4,,23,,0.64649,0.19718,,,0.99467,0,,0,0,1,18,18,0,72702.0,73266.0
215.0,65,100,80,0.0,11.109,26.512,197.01,250,0.9,0,52.303,13.572,11.309,66935,75226,6.5198,298.39,453.68,1.2029,4,,23,,0.64562,0.19719,,,0.99426,0,,0,0,1,18,18,0,72618.0,72682.0
215.2,65,100,80,0.0,3.7521,183.44,19.701,250,0.9,0,52.439,13.552,11.292,66996,75297,6.5113,298.15,379.18,1.2025,4,,23,,0.65078,0.19715,,,0.99386,0,,0,0,1,18,18,0,72036.0,71933.0
215.4,65,100,80,0.0,0.0,113.35,1.9701,250,0.9,0,52.574,13.541,11.276,67057,75367,6.4984,297.95,314.01,1.202,4,,23,,0.65715,0.19709,,,0.99345,0,,0,0,1,18,18,0,71955.0,72185.0
215.6,65,100,80,0.0,1.1783,34.006,126.65,250,0.9,0,52.707,13.559,11.26,67118,75437,6.4875,298.2,393.2,1.2015,4,,23,,0.64689,0.19718,,,0.99304,0,,0,0,1,18,18,0,72873.0,72770.0
215.8,65,100,80,0.0,6.6783,119.79,12.665,250,0.9,0,52.839,13.56,11.244,67180,75509,6.4841,298.02,338.31,1.201,4,,23,,0.66277,0.19705,,,0.99262,0,,0,0,1,18,18,0,72291.0,72188.0
216.0,65,100,80,0.0,13.525,65.644,1.2665,250,0.9,0,52.969,13.585,11.228,67243,75581,6.489,297.88,293.4,1.2005,4,6680.2,23,3641.0,0.66061,0.19707,11.292,18.982,0.99221,0,88.581,0,0,1,18,18,0,72708.0,72604.0
216.2,65,100,80,0.0,18.419,19.693,88.191,250,0.9,0,53.098,13.62,11.211,67307,75655,6.4993,298.04,343.36,1.2,4,,23,,0.64283,0.19722,,,0.9918,0,,0,0,1,18,18,0,72124.0,72021.0
216.4,65,100,80,0.0,19.215,70.612,8.8191,250,0.9,0,53.229,13.624,11.195,67372,75729,6.5096,297.91,302.8,1.1995,4,,23,,0.64287,0.19722,,,0.99139,0,,0,0,1,18,18,0,71541.0,72104.0
216.6,65,100,80,0.0,15.88,21.184,165.59,250,0.9,0,53.36,13.62,11.178,67436,75802,6.5159,298.29,422.59,1.199,4,,23,,0.64266,0.19722,,,0.99098,0,,0,0,1,18,18,0,71958.0,72020.0
216.8,65,100,80,0.0,10.037,148.67,16.559,250,0.9,0,53.491,13.603,11.162,67498,75874,6.5149,298.11,365.97,1.1985,4,,23,,0.64882,0.19717,,,0.99056,0,,0,0,1,18,18,0,72376.0,72272.0
217.0,65,100,80,0.0,4.6138,95.406,1.6559,250,0.9,0,53.624,13.59,11.146,67560,75946,6.5073,297.95,313.57,1.198,4,,23,,0.65329,0.19714,,,0.99015,0,,0,0,1,18,18,0,71295.0,71191.0
217.2,65,100,80,0.0,2.2311,28.622,110.83,250,0.9,0,53.761,13.588,11.13,67621,76016,6.4972,298.16,382.39,1.1975,4,,23,,0.65369,0.19713,,,0.98974,0,,0,0,1,18,18,0,71215.0,71444.0
217.4,65,100,80,0.0,3.8603,102.24,11.083,250,0.9,0,53.894,13.588,11.114,67682,76087,6.4897,298.03,340.09,1.197,4,,23,,0.66174,0.19706,,,0.98932,0,,0,0,1,18,18,0,71634.0,71696.0
217.6,65,100,80,0.0,8.489,61.054,1.1083,250,0.9,0,54.024,13.61,11.098,67745,76159,6.4885,297.91,300.22,1.1965,4,,23,,0.65652,0.19711,,,0.98891,0,,0,0,1,18,18,0,72053.0,71615.0
217.8,65,100,80,0.0,13.608,18.316,84.201,250,0.9,0,54.155,13.629,11.082,67808,76232,6.4943,298.06,348.33,1.196,4,,23,,0.65445,0.19713,,,0.98849,0,,0,0,1,18,18,0,70972.0,71200.0
218.0,65,100,80,0.0,16.365,67.564,8.4201,250,0.9,0,54.285,13.644,11.066,67872,76305,6.5037,297.94,312.62,1.1955,4,,23,,0.64946,0.19717,,,0.98807,0,,0,0,1,18,18,0,71890.0,72118.0
218.2,65,100,80,0.0,15.379,20.269,149.65,250,0.9,0,54.417,13.64,11.05,67936,76378,6.5118,298.28,418.84,1.195,4,,23,,0.65523,0.19712,,,0.98766,0,,0,0,1,18,18,0,70808.0,70703.0
218.4,65,100,80,0.0,11.176,133.3,14.965,250,0.9,0,54.549,13.647,11.034,67999,76451,6.5144,298.11,366.28,1.1945,4,,23,,0.64273,0.19723,,,0.98724,0,,0,0,1,18,18,0,71228.0,70789.0
218.6,65,100,80,0.0,5.9468,84.665,1.4965,250,0.9,0,54.682,13.637,11.018,68060,76522,6.5098,297.96,317.79,1.194,4,,23,,0.64219,0.19724,,,0.98682,0,,0,0,1,18,18,0,71648.0,71876.0
218.8,65,100,80,0.0,2.5717,38.019,0.14965,250,0.9,0,54.814,13.643,11.003,68121,76593,6.5005,297.85,282.89,1.1935,4,,23,,0.63271,0.19732,,,0.9864,0,,0,0,1,18,18,0,71069.0,71297.0
219.0,65,100,80,0.0,2.8893,11.406,62.335,250,0.9,0,54.945,13.634,10.987,68183,76664,6.4919,297.94,312.48,1.193,4,,23,,0.64517,0.19722,,,0.98598,0,,0,0,1,18,18,0,70491.0,70885.0
219.2,65,100,80,0.0,6.6379,3.4217,0.0001,250,0.9,0,55.076,13.647,10.972,68245,76735,6.489,297.87,287.19,1.1925,4,,23,,0.6468,0.1972,,,0.98556,0,,0,0,1,18,18,0,71411.0,70972.0
219.4,65,100,80,0.0,11.547,1.0265,76.762,250,0.9,0,55.205,13.659,10.956,68308,76807,6.4925,298.01,333.1,1.192,4,,23,,0.65134,0.19716,,,0.98514,0,,0,0,1,18,18,0,70832.0,70726.0
219.6,65,100,80,0.0,15.04,45.713,7.6762,250,0.9,0,55.334,13.671,10.94,68371,76881,6.5008,297.91,302.35,1.1914,4,,23,,0.65247,0.19716,,,0.98472,0,,0,0,1,18,18,0,70251.0,70312.0
219.8,65,100,80,0.0,15.22,13.714,127.28,250,0.9,0,55.464,13.676,10.924,68435,76954,6.5098,298.19,390.24,1.1909,4,,23,,0.65166,0.19716,,,0.9843,0,,0,0,1,18,18,0,70671.0,70565.0
220.0,65,100,80,0.0,11.804,105.06,12.728,250,0.9,0,55.594,13.675,10.909,68498,77026,6.5136,298.05,345.74,1.1904,4,,23,,0.64898,0.19719,,,0.98388,0,,0,0,1,18,18,0,70092.0,70652.0
220.2,65,100,80,0.0,6.9043,62.477,1.2728,250,0.9,0,55.724,13.653,10.893,68560,77098,6.5104,297.92,303.03,1.1899,4,,23,,0.66298,0.19707,,,0.98346,0,,0,0,1,18,18,0,70513.0,70740.0
220.4,65,100,80,0.0,3.2865,18.743,84.555,250,0.9,0,55.856,13.659,10.878,68621,77168,6.5021,298.06,350.19,1.1894,4,,23,,0.65356,0.19715,,,0.98303,0,,0,0,1,18,18,0,70435.0,70662.0
220.6,65,100,80,0.0,2.9707,66.814,8.4555,250,0.9,0,55.986,13.659,10.863,68682,77239,6.4936,297.94,312.4,1.1889,4,,23,,0.65597,0.19713,,,0.98261,0,,0,0,1,18,18,0,69858.0,70084.0
220.8,65,100,80,0.0,6.0572,20.044,149.28,250,0.9,0,56.117,13.678,10.847,68744,77310,6.4898,298.27,417.63,1.1884,4,,23,,0.64868,0.19719,,,0.98218,0,,0,0,1,18,18,0,70780.0,71173.0
221.0,65,100,80,0.0,10.658,130.76,14.928,250,0.9,0,56.246,13.71,10.832,68806,77383,6.4919,298.11,364.41,1.1879,4,,23,,0.6311,0.19735,,,0.98176,0,,0,0,1,18,18,0,70701.0,71260.0
221.2,65,100,80,0.0,14.382,81.863,1.4928,250,0.9,0,56.377,13.716,10.816,68870,77456,6.4995,297.96,316.41,1.1874,4,,23,,0.63677,0.1973,,,0.98133,0,,0,0,1,18,18,0,70122.0,70681.0
221.4,65,100,80,0.0,15.087,36.071,0.14928,250,0.9,0,56.503,13.726,10.8,68933,77529,6.5075,297.85,281.65,1.1868,4,,23,,0.63366,0.19733,,,0.98091,0,,0,0,1,18,18,0,70543.0,70436.0
221.6,65,100,80,0.0,12.606,10.821,61.096,250,0.9,0,56.628,13.728,10.785,68996,77601,6.5124,297.94,310.51,1.1863,4,,23,,0.62882,0.19737,,,0.98048,0,,0,0,1,18,18,0,69465.0,69191.0
221.8,65,100,80,0.0,8.1685,3.2464,0.0001,250,0.9,0,56.755,13.718,10.77,69059,77673,6.511,297.86,285.3,1.1858,4,,23,,0.63244,0.19734,,,0.98005,0,,0,0,1,18,18,0,69888.0,70447.0
222.0,65,100,80,0.0,4.3068,0.97393,76.257,250,0.9,0,56.882,13.703,10.755,69120,77744,6.5043,298.0,330.65,1.1853,4,,23,,0.64234,0.19726,,,0.97963,0,,0,0,1,18,18,0,69311.0,69204.0
222.2,65,100,80,0.0,3.1421,44.349,7.6257,250,0.9,0,57.009,13.698,10.74,69181,77814,6.4963,297.91,300.47,1.1848,4,,23,,0.64987,0.19719,,,0.9792,0,,0,0,1,18,18,0,69735.0,69294.0
222.4,65,100,80,0.0,5.1645,13.305,125.17,250,0.9,0,57.134,13.712,10.725,69243,77885,6.4915,298.17,386.44,1.1843,4,,23,,0.64544,0.19723,,,0.97877,0,,0,0,1,18,18,0,69158.0,69384.0
222.6,65,100,80,0.0,9.0648,101.35,12.517,250,0.9,0,57.256,13.754,10.709,69305,77957,6.4926,298.04,342.82,1.1837,4,,23,,0.61682,0.19748,,,0.97834,0,,0,0,1,18,18,0,69081.0,69640.0
222.8,65,100,80,0.0,12.529,59.786,1.2517,250,0.9,0,57.378,13.788,10.694,69368,78029,6.4985,297.91,300.63,1.1832,4,,23,,0.59261,0.19769,,,0.97791,0,,0,0,1,18,18,0,69004.0,68729.0
223.0,65,100,80,0.0,13.629,17.936,83.266,250,0.9,0,57.499,13.794,10.679,69431,78102,6.5052,298.05,346.57,1.1827,4,,23,,0.59139,0.1977,,,0.97748,0,,0,0,1,18,18,0,68926.0,68818.0
223.2,65,100,80,0.0,12.077,63.893,8.3266,250,0.9,0,57.622,13.801,10.664,69494,78174,6.51,297.93,308.84,1.1822,4,,23,,0.58425,0.19776,,,0.97705,0,,0,0,1,18,18,0,68850.0,69408.0
223.4,65,100,80,0.0,8.5859,19.168,146.62,250,0.9,0,57.744,13.807,10.649,69556,78246,6.5096,298.25,412.1,1.1817,4,,23,,0.5741,0.19785,,,0.97662,0,,0,0,1,18,18,0,68773.0,68998.0
223.6,65,100,80,0.0,5.2953,126.15,14.662,250,0.9,0,57.868,13.802,10.634,69618,78317,6.5042,298.09,360.23,1.1811,4,,23,,0.57408,0.19785,,,0.97618,0,,0,0,1,18,18,0,69197.0,69422.0
223.8,65,100,80,0.0,4.1509,78.635,1.4662,250,0.9,0,57.99,13.8,10.619,69679,78387,6.4971,297.95,312.7,1.1806,4,,23,,0.57782,0.19782,,,0.97575,0,,0,0,1,18,18,0,69622.0,69846.0
224.0,65,100,80,0.0,5.8396,23.591,93.23,250,0.9,0,58.113,13.808,10.604,69741,78458,6.4924,298.11,365.81,1.1801,4,,23,,0.57814,0.19782,,,0.97532,0,,0,0,1,18,18,0,69046.0,68604.0
224.2,65,100,80,0.0,9.393,78.379,9.323,250,0.9,0,58.232,13.825,10.589,69803,78530,6.4926,297.98,325.01,1.1796,4,,23,,0.57402,0.19786,,,0.97488,0,,0,0,1,18,18,0,68970.0,68861.0
224.4,65,100,80,0.0,12.864,38.461,0.9323,250,0.9,0,58.35,13.828,10.574,69866,78602,6.4975,297.87,288.68,1.1791,4,,23,,0.58274,0.19778,,,0.97445,0,,0,0,1,18,18,0,69394.0,69118.0
224.6,65,100,80,0.0,14.377,11.538,65.798,250,0.9,0,58.467,13.836,10.559,69929,78675,6.505,297.97,320.76,1.1785,4,,23,,0.58239,0.19779,,,0.97401,0,,0,0,1,18,18,0,68818.0,69209.0
224.8,65,100,80,0.0,12.884,41.193,6.5798,250,0.9,0,58.586,13.834,10.544,69992,78747,6.5104,297.88,289.13,1.178,4,,23,,0.58556,0.19776,,,0.97358,0,,0,0,1,18,18,0,68742.0,68633.0
225.0,65,100,80,0.0,9.2631,12.358,119.2,250,0.9,0,58.705,13.83,10.529,70055,78819,6.5106,298.12,369.96,1.1775,4,,23,,0.58584,0.19776,,,0.97314,0,,0,0,1,18,18,0,68667.0,68557.0
225.2,65,100,80,0.0,5.5452,92.81,11.92,250,0.9,0,58.821,13.816,10.515,70116,78890,6.5058,297.99,327.86,1.1769,4,,23,,0.59468,0.19768,,,0.9727,0,,0,0,1,18,18,0,68593.0,68983.0
225.4,65,100,80,0.0,3.7488,51.54,1.192,250,0.9,0,58.934,13.827,10.5,70177,78960,6.4986,297.88,289.14,1.1764,4,,23,,0.58477,0.19777,,,0.97226,0,,0,0,1,18,18,0,68519.0,68742.0
225.6,65,100,80,0.0,4.8288,15.462,79.682,250,0.9,0,59.048,13.844,10.485,70239,79030,6.4935,298.01,333.25,1.1759,4,,23,,0.57391,0.19786,,,0.97183,0,,0,0,1,18,18,0,68445.0,69001.0
225.8,65,100,80,0.0,7.9393,57.618,7.9682,250,0.9,0,59.161,13.873,10.471,70301,79101,6.4935,297.91,300.47,1.1754,4,,23,,0.55534,0.19802,,,0.97139,0,,0,0,1,18,18,0,67870.0,68093.0
226.0,65,100,80,0.0,11.059,17.285,138.59,250,0.9,0,59.274,13.893,10.456,70363,79173,6.4981,298.2,397.56,1.1748,4,,23,,0.54474,0.19812,,,0.97095,0,,0,0,1,18,18,0,68795.0,68685.0
226.2,65,100,80,0.0,12.33,115.6,13.859,250,0.9,0,59.386,13.897,10.441,70426,79245,6.5043,298.07,352.14,1.1743,4,,23,,0.54703,0.1981,,,0.97051,0,,0,0,1,18,18,0,68720.0,68943.0
226.4,65,100,80,0.0,11.121,73.815,1.3859,250,0.9,0,59.499,13.917,10.427,70489,79317,6.5087,297.93,305.99,1.1738,4,,23,,0.52831,0.19826,,,0.97006,0,,0,0,1,18,18,0,68646.0,68868.0
226.6,65,100,80,0.0,8.1742,22.144,95.898,250,0.9,0,59.613,13.909,10.412,70551,79388,6.5085,298.1,362.33,1.1732,4,,23,,0.53189,0.19823,,,0.96962,0,,0,0,1,18,18,0,68572.0,68128.0
226.8,65,100,80,0.0,5.3077,78.878,9.5898,250,0.9,0,59.728,13.9,10.398,70612,79459,6.5038,297.97,318.93,1.1727,4,,23,,0.53921,0.19817,,,0.96918,0,,0,0,1,18,18,0,67999.0,67554.0
227.0,65,100,80,0.0,4.3261,36.238,0.95898,250,0.9,0,59.843,13.894,10.383,70673,79529,6.4974,297.86,282.55,1.1722,4,,23,,0.54805,0.19809,,,0.96874,0,,0,0,1,18,18,0,67426.0,67481.0
