Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),Batch ID,Fault flag
169.0,75,100,80,0.0,7.9945,16.652,129.12,400,0.9,0,29.703,13.733,11.569,74672,84727,6.4973,298.17,202.77,1.3722,10,,23,,0.51575,0.19856,,,1.3092,0,,0,0,1,9,9,0,74484.0,74719.0
169.2,75,100,80,0.0,9.5972,99.088,12.912,400,0.9,0,29.817,13.748,11.549,74765,84830,6.4983,298.06,161.68,1.3718,10,,23,,0.51401,0.19857,,,1.3089,0,,0,0,1,9,9,0,74383.0,74618.0
169.4,75,100,80,0.0,10.808,63.661,1.2912,400,0.9,0,29.93,13.762,11.528,74858,84933,6.5011,297.94,120.23,1.3715,10,,23,,0.51032,0.1986,,,1.3086,0,,0,0,1,9,9,0,75283.0,75517.0
169.6,75,100,80,0.0,10.902,19.098,81.794,400,0.9,0,30.044,13.76,11.508,74952,85035,6.504,298.06,163.51,1.3712,10,,23,,0.52186,0.19852,,,1.3083,0,,0,0,1,9,9,0,74682.0,74417.0
169.8,75,100,80,0.0,9.8342,59.834,8.1794,400,0.9,0,30.155,13.769,11.488,75045,85138,6.5047,297.97,130.7,1.3708,10,,23,,0.51906,0.19854,,,1.308,0,,0,0,1,9,9,0,74583.0,74650.0
170.0,75,100,80,0.0,8.4638,29.341,0.81794,400,0.9,0,30.264,13.792,11.468,75138,85240,6.5039,297.88,98.166,1.3705,10,,23,,0.49704,0.1987,,,1.3076,0,,0,0,1,9,9,0,73983.0,74551.0
170.2,75,100,80,0.0,7.4253,8.8024,58.138,150,0.9,-4000,30.395,12.95,11.455,74474,84492,6.5314,297.95,124.81,1.3615,10,,23,,0.70749,0.19715,,,1.299,0,,0,0,1,9,9,0,74419.0,74486.0
170.4,75,100,80,0.0,0.0,30.869,5.8138,150,0.9,-4000,30.524,12.933,11.443,73808,83743,6.5476,297.88,99.692,1.3488,10,,23,,0.70954,0.19716,,,1.2868,0,,0,0,1,9,9,0,74355.0,74255.0
170.6,75,100,80,0.0,0.0,9.2607,94.872,150,0.9,-4000,30.652,12.937,11.431,73143,82993,6.564,298.06,160.29,1.3358,10,,23,,0.69366,0.19731,,,1.2745,0,,0,0,1,9,9,0,74291.0,74191.0
170.8,75,100,80,0.51859,0.0,65.493,9.4872,150,0.9,-4000,30.783,12.921,11.418,72478,82244,6.5798,297.97,131.61,1.3229,10,,23,,0.70139,0.19728,,,1.2621,0,,0,0,1,9,9,0,73726.0,73793.0
171.0,75,100,80,1.0372,0.0,37.548,0.94872,150,0.9,-4000,30.913,12.925,11.406,71813,81494,6.5949,297.88,100.66,1.31,10,,23,,0.68773,0.1974,,,1.2497,0,,0,0,1,9,9,0,74162.0,74229.0
171.2,75,100,80,1.556,0.0,11.265,67.562,150,0.9,-4000,31.041,12.921,11.394,71148,80745,6.6092,297.99,136.16,1.2971,10,,23,,0.68319,0.19746,,,1.2374,0,,0,0,1,9,9,0,74097.0,73664.0
171.4,75,100,80,2.0747,0.0,43.727,6.7562,150,0.9,-4000,31.172,12.926,11.381,70483,79996,6.6225,297.91,109.64,1.2843,10,,23,,0.66838,0.1976,,,1.2251,0,,0,0,1,9,9,0,73532.0,73765.0
171.6,75,100,80,2.5935,0.0,13.118,112.19,150,0.9,-4000,31.305,12.932,11.368,69819,79247,6.6351,298.14,185.23,1.2714,10,,23,,0.65177,0.19775,,,1.2128,0,,0,0,1,9,9,0,73966.0,73533.0
171.8,75,100,80,3.1124,0.0,88.835,11.219,150,0.9,-4000,31.442,12.927,11.356,69154,78499,6.6466,298.04,152.41,1.2586,10,,23,,0.64766,0.19781,,,1.2005,0,,0,0,1,9,9,0,73900.0,74300.0
172.0,75,100,80,3.6313,0.0,57.753,1.1219,150,0.9,-4000,31.583,12.936,11.343,68490,77750,6.6573,297.93,117.3,1.2457,10,,23,,0.62897,0.19797,,,1.1882,0,,0,0,1,9,9,0,73334.0,73400.0
172.2,75,100,80,4.1503,0.0,17.326,79.594,150,0.9,0,31.725,12.943,11.33,68532,77802,6.629,298.07,162.62,1.2418,10,,23,,0.61919,0.19805,,,1.1844,0,,0,0,1,9,9,0,73267.0,73667.0
172.4,75,100,80,4.6744,0.0,63.659,7.9594,150,0.9,0,31.871,12.947,11.317,68575,77854,6.6019,297.97,130.44,1.2414,10,,23,,0.61649,0.19807,,,1.184,0,,0,0,1,9,9,0,74201.0,73933.0
172.6,75,100,80,5.1964,0.0,30.917,0.79594,150,0.9,0,32.018,12.949,11.305,68618,77906,6.5757,297.87,99.493,1.241,10,,23,,0.61673,0.19807,,,1.1837,0,,0,0,1,9,9,0,73134.0,73700.0
172.8,75,100,80,5.7183,0.0,9.2752,60.127,150,0.9,0,32.162,12.946,11.292,68661,77959,6.5511,297.96,128.85,1.2407,10,,23,,0.6239,0.19802,,,1.1834,0,,0,0,1,9,9,0,73067.0,73300.0
173.0,75,100,80,6.2401,0.0,36.413,6.0127,150,0.9,0,32.304,12.948,11.279,68704,78011,6.5271,297.88,101.32,1.2404,10,,23,,0.62531,0.19801,,,1.1831,0,,0,0,1,9,9,0,74001.0,73899.0
173.2,75,100,80,0.0,0.0,10.924,108.7,150,0.9,0,32.447,12.926,11.266,68746,78062,6.5141,298.1,174.49,1.2401,10,,23,,0.63169,0.19796,,,1.1828,0,,0,0,1,9,9,0,73935.0,74000.0
173.4,75,100,80,0.0,0.0,84.659,10.87,150,0.9,0,32.592,12.938,11.254,68787,78113,6.5017,297.99,138.8,1.2398,10,,23,,0.61892,0.19806,,,1.1825,0,,0,0,1,9,9,0,72869.0,72934.0
173.6,75,100,80,0.0,0.0,49.004,1.087,150,0.9,0,32.737,12.946,11.241,68829,78164,6.4898,297.88,103.2,1.2395,10,,23,,0.60926,0.19813,,,1.1822,0,,0,0,1,9,9,0,73303.0,73535.0
173.8,75,100,80,0.0,4.6144,14.701,77.449,150,0.9,0,32.882,12.956,11.228,68872,78216,6.4849,298.02,146.66,1.2392,10,,23,,0.61319,0.1981,,,1.1819,0,,0,0,1,9,9,0,73237.0,73468.0
174.0,75,100,80,0.0,11.15,57.231,7.7449,150,0.9,0,33.027,12.969,11.215,68916,78269,6.4898,297.92,116.16,1.2388,10,,23,,0.62098,0.19805,,,1.1816,0,,0,0,1,9,9,0,73169.0,72734.0
174.2,75,100,80,0.0,15.714,17.169,133.78,150,0.9,0,33.169,12.981,11.202,68960,78324,6.5011,298.21,210.51,1.2385,10,,23,,0.62413,0.19802,,,1.1813,0,,0,0,1,9,9,0,73101.0,73333.0
174.4,75,100,80,0.0,15.771,114.86,13.378,150,0.9,0,33.31,12.987,11.189,69005,78378,6.5129,298.09,171.32,1.2382,10,,23,,0.61792,0.19807,,,1.181,0,,0,0,1,9,9,0,73033.0,72931.0
174.6,75,100,80,0.0,11.113,79.278,1.3378,150,0.9,0,33.451,12.974,11.176,69049,78431,6.5182,297.97,131.11,1.2379,10,,23,,0.61892,0.19806,,,1.1807,0,,0,0,1,9,9,0,72966.0,73197.0
174.8,75,100,80,0.0,4.3563,41.199,0.13378,150,0.9,0,33.592,12.947,11.164,69092,78483,6.5124,297.87,98.42,1.2376,10,,23,,0.62936,0.19799,,,1.1804,0,,0,0,1,9,9,0,72900.0,73131.0
175.0,75,100,80,0.0,0.0,12.36,66.324,150,0.9,0,33.731,12.921,11.151,69134,78534,6.5001,297.98,133.13,1.2372,10,,23,,0.64744,0.19785,,,1.1801,0,,0,0,1,9,9,0,72335.0,72733.0
175.2,75,100,80,0.0,0.51558,44.891,6.6324,150,0.9,0,33.871,12.92,11.139,69175,78585,6.489,297.9,106.87,1.2369,10,,23,,0.65315,0.19781,,,1.1797,0,,0,0,1,9,9,0,72770.0,73001.0
175.4,75,100,80,0.0,5.4221,13.467,116.25,150,0.9,0,34.011,12.926,11.126,69218,78637,6.4861,298.14,186.98,1.2366,10,,23,,0.66416,0.19773,,,1.1794,0,,0,0,1,9,9,0,73204.0,72935.0
175.6,75,100,80,0.0,11.459,94.632,11.625,150,0.9,0,34.154,12.956,11.113,69262,78690,6.4926,298.05,156.22,1.2363,10,,23,,0.65031,0.19783,,,1.1791,0,,0,0,1,9,9,0,72637.0,72868.0
175.8,75,100,80,0.0,14.888,65.689,1.1625,150,0.9,0,34.298,12.959,11.1,69307,78744,6.5037,297.94,121.41,1.236,10,,23,,0.65835,0.19777,,,1.1788,0,,0,0,1,9,9,0,73070.0,73301.0
176.0,75,100,80,0.0,13.923,19.707,85.885,150,0.9,0,34.443,12.956,11.087,69351,78798,6.514,298.1,172.55,1.2356,10,,23,,0.65959,0.19776,,,1.1785,0,,0,0,1,9,9,0,72004.0,71567.0
176.2,75,100,80,0.0,8.8399,72.106,8.5885,150,0.9,0,34.587,12.952,11.075,69395,78851,6.5163,298.0,140.65,1.2353,10,,23,,0.64905,0.19784,,,1.1782,0,,0,0,1,9,9,0,72438.0,72501.0
176.4,75,100,80,0.0,2.8623,41.029,0.85885,150,0.9,0,34.731,12.937,11.062,69437,78902,6.5086,297.9,108.6,1.235,10,,23,,0.64839,0.19785,,,1.1779,0,,0,0,1,9,9,0,71873.0,71770.0
176.6,75,100,80,0.0,0.0,12.309,65.597,150,0.9,0,34.877,12.935,11.05,69479,78953,6.4964,298.01,142.4,1.2347,10,,23,,0.6419,0.1979,,,1.1776,0,,0,0,1,9,9,0,72309.0,72539.0
176.8,75,100,80,0.0,1.9855,44.881,6.5597,150,0.9,0,35.023,12.945,11.038,69521,79005,6.4881,297.93,116.34,1.2344,10,,23,,0.63789,0.19793,,,1.1773,0,,0,0,1,9,9,0,72744.0,72641.0
177.0,75,100,80,0.0,7.2373,13.464,109.26,150,0.9,0,35.171,12.978,11.025,69564,79058,6.489,298.15,189.97,1.234,10,,23,,0.61701,0.19808,,,1.177,0,,0,0,1,9,9,0,72179.0,72075.0
177.2,75,100,80,0.0,12.129,88.521,10.926,150,0.9,0,35.317,12.999,11.012,69608,79111,6.4981,298.06,159.93,1.2337,10,,23,,0.60793,0.19815,,,1.1767,0,,0,0,1,9,9,0,72612.0,72175.0
177.4,75,100,80,0.0,13.383,60.959,1.0926,150,0.9,0,35.458,13.006,11.0,69652,79165,6.5102,297.95,125.73,1.2334,10,,23,,0.60397,0.19818,,,1.1764,0,,0,0,1,9,9,0,71546.0,71443.0
177.6,75,100,80,0.0,9.8108,27.989,0.10926,150,0.9,0,35.601,12.992,10.987,69696,79218,6.5155,297.87,96.38,1.2331,10,,23,,0.60976,0.19814,,,1.176,0,,0,0,1,9,9,0,71981.0,71711.0
177.8,75,100,80,0.0,4.1483,8.3968,55.667,150,0.9,0,35.744,12.971,10.975,69738,79270,6.5104,297.94,122.09,1.2327,10,,23,,0.61808,0.19808,,,1.1757,0,,0,0,1,9,9,0,71417.0,71646.0
178.0,75,100,80,0.0,0.55547,2.519,0.0001,150,0.9,0,35.887,12.951,10.963,69780,79321,6.499,297.87,97.87,1.2324,10,,23,,0.63126,0.19798,,,1.1754,0,,0,0,1,9,9,0,72353.0,72582.0
178.2,75,100,80,0.0,1.4807,0.75571,70.06,150,0.9,0,36.028,12.955,10.95,69822,79372,6.4898,297.99,138.2,1.2321,10,,23,,0.63218,0.19798,,,1.1751,0,,0,0,1,9,9,0,71289.0,71852.0
178.4,75,100,80,0.0,6.0895,38.588,7.006,150,0.9,0,36.168,12.975,10.938,69865,79424,6.4884,297.91,112.65,1.2317,10,,23,,0.62427,0.19803,,,1.1748,0,,0,0,1,9,9,0,72225.0,72621.0
178.6,75,100,80,0.0,11.226,11.576,109.4,150,0.9,0,36.309,13.01,10.925,69909,79478,6.4957,298.14,185.98,1.2314,10,,23,,0.60044,0.19821,,,1.1745,0,,0,0,1,9,9,0,71660.0,72055.0
178.8,75,100,80,0.0,13.427,85.533,10.94,150,0.9,0,36.447,12.999,10.913,69953,79531,6.5065,298.03,151.98,1.2311,10,,23,,0.6203,0.19807,,,1.1742,0,,0,0,1,9,9,0,71094.0,71323.0
179.0,75,100,80,0.0,11.355,53.514,1.094,150,0.9,0,36.587,12.994,10.9,69997,79584,6.5137,297.93,116.85,1.2308,10,,23,,0.62205,0.19805,,,1.1738,0,,0,0,1,9,9,0,71529.0,71424.0
179.2,75,100,80,0.0,6.3994,16.054,74.13,150,0.9,0,36.728,12.978,10.888,70040,79637,6.5122,298.05,157.36,1.2304,10,,23,,0.62559,0.19803,,,1.1735,0,,0,0,1,9,9,0,71965.0,71860.0
179.4,75,100,80,0.0,2.0763,56.364,7.413,150,0.9,0,36.868,12.961,10.876,70082,79688,6.5033,297.96,127.71,1.2301,10,,23,,0.63373,0.19797,,,1.1732,0,,0,0,1,9,9,0,71402.0,71463.0
179.6,75,100,80,0.0,1.3104,26.433,0.7413,150,0.9,0,37.005,12.966,10.864,70124,79739,6.4934,297.87,98.609,1.2298,10,,23,,0.62723,0.19802,,,1.1729,0,,0,0,1,9,9,0,71339.0,71900.0
179.8,75,100,80,0.0,4.4603,7.9299,55.848,150,0.9,0,37.141,12.978,10.852,70167,79791,6.4891,297.95,124.23,1.2294,10,,23,,0.62377,0.19804,,,1.1726,0,,0,0,1,9,9,0,71775.0,71337.0
180.0,75,100,80,0.0,9.3146,2.379,0.0001,150,0.9,0,37.279,12.996,10.839,70210,79844,6.4927,297.88,99.846,1.2291,10,6173.2,23,3342.2,0.61915,0.19808,10.888,20.086,1.1723,0,82.477,0,0,1,9,9,0,71711.0,71606.0
180.2,75,100,80,0.0,12.721,0.7137,68.45,150,0.9,0,37.416,13.003,10.827,70254,79897,6.5013,297.99,138.61,1.2288,10,,23,,0.62278,0.19805,,,1.1719,0,,0,0,1,9,9,0,70646.0,71208.0
180.4,75,100,80,0.0,12.685,36.919,6.845,150,0.9,0,37.554,13.015,10.815,70298,79950,6.5098,297.91,112.4,1.2284,10,,23,,0.61074,0.19814,,,1.1716,0,,0,0,1,9,9,0,71582.0,71143.0
180.6,75,100,80,0.0,9.2855,11.076,106.91,150,0.9,0,37.696,13.004,10.802,70342,80003,6.5127,298.13,183.53,1.2281,10,,23,,0.61216,0.19813,,,1.1713,0,,0,0,1,9,9,0,70518.0,70912.0
180.8,75,100,80,0.0,4.7601,82.285,10.691,150,0.9,0,37.842,12.984,10.79,70384,80055,6.5082,298.03,151.11,1.2278,10,,23,,0.62217,0.19806,,,1.171,0,,0,0,1,9,9,0,70455.0,70016.0
181.0,75,100,80,0.0,2.0168,51.862,1.0691,150,0.9,0,37.986,12.975,10.778,70426,80107,6.4992,297.93,116.66,1.2274,10,,23,,0.62704,0.19802,,,1.1707,0,,0,0,1,9,9,0,70892.0,71286.0
181.2,75,100,80,0.0,2.872,15.559,73.074,150,0.9,0,38.129,12.97,10.766,70469,80159,6.492,298.05,156.07,1.2271,10,,23,,0.63633,0.19795,,,1.1703,0,,0,0,1,9,9,0,70329.0,70223.0
181.4,75,100,80,0.0,6.6024,54.436,7.3074,150,0.9,0,38.27,12.997,10.754,70512,80211,6.4908,297.96,126.4,1.2268,10,,23,,0.6192,0.19808,,,1.17,0,,0,0,1,9,9,0,70766.0,70493.0
181.6,75,100,80,0.0,10.782,24.544,0.73074,150,0.9,0,38.411,13.013,10.742,70555,80264,6.4963,297.87,98.029,1.2264,10,,23,,0.61352,0.19813,,,1.1697,0,,0,0,1,9,9,0,70702.0,70763.0
181.8,75,100,80,0.0,12.776,7.3633,53.508,150,0.9,0,38.552,13.026,10.73,70599,80318,6.5038,297.94,121.71,1.2261,10,,23,,0.60594,0.19818,,,1.1694,0,,0,0,1,9,9,0,71139.0,71199.0
182.0,75,100,80,0.0,11.788,2.209,0.0001,150,0.9,0,38.691,13.021,10.718,70643,80371,6.5093,297.87,97.356,1.2257,10,,23,,0.60871,0.19816,,,1.169,0,,0,0,1,9,9,0,70575.0,70802.0
182.2,75,100,80,0.0,8.5917,0.66269,67.927,150,0.9,0,38.833,13.011,10.705,70687,80424,6.5105,297.98,135.6,1.2254,10,,23,,0.61216,0.19814,,,1.1687,0,,0,0,1,9,9,0,70012.0,70072.0
182.4,75,100,80,0.0,4.9248,35.826,6.7927,150,0.9,0,38.979,12.997,10.694,70729,80476,6.5061,297.91,110.84,1.2251,10,,23,,0.61824,0.19809,,,1.1684,0,,0,0,1,9,9,0,70450.0,70510.0
182.6,75,100,80,0.0,3.0356,10.748,104.68,150,0.9,0,39.125,12.988,10.682,70771,80528,6.4987,298.12,180.36,1.2247,10,,23,,0.62443,0.19805,,,1.1681,0,,0,0,1,9,9,0,69888.0,69614.0
182.8,75,100,80,0.0,4.1043,79.663,10.468,150,0.9,0,39.273,12.983,10.67,70814,80580,6.4933,298.03,150.4,1.2244,10,,23,,0.6348,0.19797,,,1.1677,0,,0,0,1,9,9,0,70325.0,70052.0
183.0,75,100,80,0.0,7.3132,51.63,1.0468,150,0.9,0,39.424,12.984,10.658,70857,80633,6.4933,297.93,117.48,1.224,10,,23,,0.64566,0.19789,,,1.1674,0,,0,0,1,9,9,0,70763.0,70989.0
183.2,75,100,80,0.0,10.492,15.489,72.75,150,0.9,0,39.573,12.981,10.646,70900,80686,6.4988,298.05,157.36,1.2237,10,,23,,0.66189,0.19777,,,1.1671,0,,0,0,1,9,9,0,70200.0,70759.0
183.4,75,100,80,0.0,11.472,54.689,7.275,150,0.9,0,39.718,12.988,10.634,70944,80740,6.5062,297.97,130.26,1.2234,10,,23,,0.65893,0.19779,,,1.1668,0,,0,0,1,9,9,0,70637.0,71196.0
183.6,75,100,80,0.0,9.4881,27.733,0.7275,150,0.9,0,39.864,12.973,10.622,70988,80793,6.5104,297.88,102.22,1.223,10,,23,,0.67038,0.19771,,,1.1664,0,,0,0,1,9,9,0,70574.0,70967.0
183.8,75,100,80,0.0,5.8677,8.32,55.681,150,0.9,0,40.01,12.949,10.61,71031,80845,6.5085,297.96,127.88,1.2227,10,,23,,0.68977,0.19756,,,1.1661,0,,0,0,1,9,9,0,70012.0,69905.0
184.0,75,100,80,0.0,3.0163,31.007,5.5681,150,0.9,0,40.155,12.929,10.598,71073,80897,6.5016,297.89,103.91,1.2223,10,,23,,0.70626,0.19744,,,1.1658,0,,0,0,1,9,9,0,69951.0,70177.0
184.2,75,100,80,0.0,2.925,9.3021,93.608,150,0.9,0,40.298,12.919,10.586,71115,80949,6.4948,298.07,164.08,1.222,10,,23,,0.72031,0.19734,,,1.1654,0,,0,0,1,9,9,0,70389.0,69948.0
184.4,75,100,80,0.0,5.5225,67.491,9.3608,150,0.9,0,40.44,12.933,10.575,71157,81001,6.4931,297.99,138.32,1.2216,10,,23,,0.71389,0.19739,,,1.1651,0,,0,0,1,9,9,0,70328.0,69887.0
184.6,75,100,80,0.0,8.7877,42.294,0.93608,150,0.9,0,40.582,12.93,10.563,71201,81054,6.4975,297.9,108.65,1.2213,10,,23,,0.72926,0.19727,,,1.1648,0,,0,0,1,9,9,0,70266.0,70491.0
184.8,75,100,80,0.0,10.304,12.688,68.821,150,0.9,0,40.722,12.941,10.551,71244,81107,6.5041,298.01,145.57,1.2209,10,,23,,0.72237,0.19732,,,1.1644,0,,0,0,1,9,9,0,70203.0,70262.0
185.0,75,100,80,0.0,9.1833,47.6,6.8821,150,0.9,0,40.863,12.938,10.539,71288,81160,6.5086,297.93,118.9,1.2206,10,,23,,0.72329,0.19732,,,1.1641,0,,0,0,1,9,9,0,69142.0,69033.0
185.2,75,100,80,0.0,6.28,14.28,111.9,150,0.9,0,41.003,12.936,10.527,71330,81212,6.5076,298.16,194.47,1.2202,10,,23,,0.71749,0.19736,,,1.1638,0,,0,0,1,9,9,0,69080.0,68972.0
185.4,75,100,80,0.0,3.7934,89.801,11.19,150,0.9,0,41.142,12.93,10.515,71373,81263,6.502,298.07,162.88,1.2199,10,,23,,0.7178,0.19736,,,1.1634,0,,0,0,1,9,9,0,70019.0,70410.0
185.6,75,100,80,0.0,3.5189,61.738,1.119,150,0.9,0,41.283,12.931,10.504,71415,81315,6.4962,297.96,127.71,1.2195,10,,23,,0.71679,0.19737,,,1.1631,0,,0,0,1,9,9,0,68958.0,69516.0
185.8,75,100,80,0.0,5.5541,28.907,0.1119,150,0.9,0,41.422,12.936,10.492,71458,81367,6.4939,297.87,97.981,1.2192,10,,23,,0.71878,0.19735,,,1.1628,0,,0,0,1,9,9,0,69397.0,69455.0
186.0,75,100,80,0.0,8.4833,8.6722,54.73,150,0.9,0,41.558,12.955,10.48,71501,81420,6.4968,297.95,122.46,1.2188,10,,23,,0.70792,0.19744,,,1.1624,0,,0,0,1,9,9,0,69835.0,69893.0
