Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),Batch ID,Fault flag
173.8,75,100,120,0.0,182.62,0.029157,69.93,150,0.9,0,0.0014621,11.675,25.616,77276,86537,6.5181,297.95,99.662,1.6559,9,,23,,1.3281,0.19192,,,1.5813,0,,0,1,1,35,35,0,143500.0,144020.0
174.0,75,100,120,0.0,175.91,0.0087472,0.0001,150,0.9,0,0.0015433,11.576,25.64,77360,86633,6.5252,297.88,73.642,1.6568,9,,23,,1.3657,0.19164,,,1.5822,0,,0,1,1,35,35,0,143610.0,143300.0
174.2,75,100,120,0.0,166.35,0.0026242,70.08,150,0.9,0,0.0015595,11.514,25.664,77442,86727,6.5313,297.98,110.87,1.6577,9,,23,,1.3973,0.1914,,,1.5831,0,,0,1,1,35,35,0,143220.0,143250.0
174.4,75,100,120,0.0,154.34,30.542,7.008,150,0.9,0,0.0015791,11.437,25.69,77522,86818,6.5333,297.92,87.468,1.6587,9,,23,,1.4351,0.19111,,,1.584,0,,0,1,1,35,35,0,142840.0,142700.0
174.6,75,100,120,0.0,141.56,9.1626,90.983,150,0.9,0,0.0015686,11.392,25.716,77599,86907,6.5291,298.07,144.55,1.6596,9,,23,,1.4515,0.19099,,,1.5849,0,,0,1,1,35,35,0,143470.0,143830.0
174.8,75,100,120,0.0,130.48,59.337,9.0983,150,0.9,0,0.0014906,11.394,25.742,77674,86993,6.5237,298.0,118.97,1.6605,9,,23,,1.4599,0.19092,,,1.5857,0,,0,1,1,35,35,0,144090.0,144120.0
175.0,75,100,120,0.0,121.52,37.177,0.90983,150,0.9,0,0.0015378,11.324,25.769,77747,87078,6.5178,297.93,91.485,1.6614,9,,23,,1.4778,0.19079,,,1.5866,0,,0,1,1,35,35,0,143220.0,143250.0
175.2,75,100,120,0.0,114.9,11.153,56.491,150,0.9,0,0.0015426,11.278,25.797,77819,87161,6.5044,298.0,119.45,1.6623,9,,23,,1.5008,0.19061,,,1.5875,0,,0,1,1,35,35,0,143850.0,144050.0
175.4,75,100,120,0.0,113.67,34.812,5.6491,150,0.9,0,0.0015307,11.273,25.825,77890,87245,6.4916,297.94,97.33,1.6633,9,,23,,1.5093,0.19054,,,1.5884,0,,0,1,1,35,35,0,143990.0,144510.0
175.6,75,100,120,0.0,117.55,10.444,82.486,150,0.9,0,0.0015184,11.296,25.852,77962,87329,6.4848,298.08,148.18,1.6642,9,,23,,1.5053,0.19057,,,1.5893,0,,0,1,1,35,35,0,143610.0,143640.0
175.8,75,100,120,0.0,124.14,55.601,8.2486,150,0.9,0,0.0015384,11.298,25.879,78036,87414,6.4822,298.01,123.85,1.6651,9,,23,,1.5139,0.19051,,,1.5902,0,,0,1,1,35,35,0,144740.0,144770.0
176.0,75,100,120,0.0,131.78,35.184,0.82486,150,0.9,0,0.0015138,11.34,25.905,78111,87501,6.4827,297.94,94.574,1.666,9,,23,,1.5103,0.19053,,,1.591,0,,0,1,1,35,35,0,144360.0,144730.0
176.2,75,100,120,0.0,139.2,10.555,55.036,150,0.9,0,0.00155,11.343,25.931,78188,87589,6.4851,298.0,119.02,1.667,9,,23,,1.5065,0.19056,,,1.5919,0,,0,1,1,35,35,0,144490.0,144350.0
176.4,75,100,120,0.0,145.66,31.213,5.5036,150,0.9,0,0.001497,11.396,25.956,78265,87679,6.491,297.93,92.973,1.6679,9,,23,,1.5019,0.19059,,,1.5928,0,,0,1,1,35,35,0,144110.0,144130.0
176.6,75,100,120,0.0,149.78,9.364,81.77,150,0.9,0,0.0015493,11.365,25.982,78344,87769,6.4959,298.06,140.85,1.6688,9,,23,,1.5142,0.1905,,,1.5937,0,,0,1,1,35,35,0,145230.0,145420.0
176.8,75,100,120,0.0,151.96,51.215,8.177,150,0.9,0,0.0015904,11.339,26.008,78423,87860,6.502,297.99,113.9,1.6698,9,,23,,1.5286,0.19039,,,1.5946,0,,0,1,1,35,35,0,144850.0,144880.0
177.0,75,100,120,0.0,151.66,27.831,0.8177,150,0.9,0,0.0015669,11.346,26.034,78502,87951,6.5092,297.91,84.899,1.6708,9,,23,,1.5307,0.19037,,,1.5956,0,,0,1,1,35,35,0,144970.0,145340.0
177.2,75,100,120,0.0,148.48,8.3494,50.771,150,0.9,0,0.0015907,11.315,26.06,78580,88041,6.5146,297.97,105.97,1.6717,9,,23,,1.5413,0.19029,,,1.5965,0,,0,1,1,35,35,0,144600.0,145130.0
177.4,75,100,120,0.0,143.15,24.844,5.0771,150,0.9,0,0.0015915,11.295,26.087,78658,88131,6.5152,297.9,82.274,1.6727,9,,23,,1.547,0.19024,,,1.5974,0,,0,1,1,35,35,0,145720.0,145920.0
177.6,75,100,120,0.0,137.61,7.4532,76.723,150,0.9,0,0.001572,11.274,26.113,78734,88219,6.514,298.02,127.65,1.6737,9,,23,,1.5645,0.19011,,,1.5984,0,,0,1,1,35,35,0,144850.0,145210.0
177.8,75,100,120,0.0,132.53,45.702,7.6723,150,0.9,0,0.0015575,11.261,26.139,78809,88306,6.5091,297.96,102.54,1.6747,9,,23,,1.574,0.19003,,,1.5993,0,,0,1,1,35,35,0,145970.0,146170.0
178.0,75,100,120,0.0,129.42,22.841,0.76723,150,0.9,0,0.0016183,11.2,26.167,78884,88393,6.5015,297.89,77.564,1.6757,9,,23,,1.5964,0.18986,,,1.6003,0,,0,1,1,35,35,0,145100.0,145130.0
178.2,75,100,120,0.0,129.37,6.8523,47.607,150,0.9,0,0.0015968,11.227,26.194,78958,88479,6.4897,297.95,97.988,1.6767,9,,23,,1.5888,0.18992,,,1.6012,0,,0,1,1,35,35,0,145730.0,145930.0
178.4,75,100,120,0.0,134.01,2.0557,0.0001,150,0.9,0,0.0015935,11.25,26.22,79034,88567,6.4804,297.89,76.188,1.6776,9,,23,,1.5778,0.19,,,1.6022,0,,0,1,1,35,35,0,145350.0,145050.0
178.6,75,100,120,0.0,142.35,0.61671,55.018,150,0.9,0,0.0016532,11.256,26.246,79111,88656,6.4783,297.96,104.48,1.6787,9,,23,,1.5657,0.19009,,,1.6031,0,,0,1,1,35,35,0,145480.0,145180.0
178.8,75,100,120,0.0,151.53,22.536,5.5018,150,0.9,0,0.0016697,11.282,26.271,79190,88747,6.4778,297.9,82.262,1.6797,9,,23,,1.5617,0.19012,,,1.6041,0,,0,1,1,35,35,0,146600.0,146960.0
179.0,75,100,120,0.0,160.91,6.7609,77.737,150,0.9,0,0.0017147,11.299,26.296,79270,88840,6.4805,298.03,128.44,1.6808,9,,23,,1.5514,0.19019,,,1.6052,0,,0,1,1,35,35,0,146220.0,146580.0
179.2,75,100,120,0.0,169.21,45.43,7.7737,150,0.9,0,0.0017076,11.319,26.321,79353,88935,6.4824,297.96,101.59,1.6818,9,,23,,1.5579,0.19014,,,1.6062,0,,0,1,1,35,35,0,146830.0,147200.0
179.4,75,100,120,0.0,176.77,21.2,0.77737,150,0.9,0,0.0017393,11.332,26.345,79437,89031,6.4884,297.88,74.192,1.6829,9,,23,,1.551,0.19019,,,1.6073,0,,0,1,1,35,35,0,146940.0,146980.0
179.6,75,100,120,0.0,181.91,6.3601,48.403,150,0.9,0,0.0017952,11.336,26.369,79522,89129,6.4926,297.93,93.447,1.6841,9,,23,,1.5408,0.19027,,,1.6083,0,,0,1,1,35,35,0,146060.0,146090.0
179.8,75,100,120,0.0,185.38,1.908,0.0001,150,0.9,0,0.0017875,11.34,26.393,79607,89227,6.4946,297.87,69.641,1.6852,9,,23,,1.5486,0.1902,,,1.6094,0,,0,1,1,35,35,0,146170.0,146530.0
180.0,75,100,105,0.0,188.09,0.57241,58.808,150,0.9,0,0.0013689,11.599,26.412,79690,89322,6.5055,297.94,96.299,1.6861,8,1169.0,23,1710.7,1.4727,0.19078,26.321,24.287,1.6103,0,76.118,0,1,1,35,35,0,147260.0,147290.0
180.2,75,100,105,0.0,186.38,0.17172,0.0001,150,0.9,0,0.0013559,11.617,26.432,79773,89416,6.5151,297.87,69.934,1.6869,8,,23,,1.4541,0.19091,,,1.6111,0,,0,1,1,35,35,0,147350.0,147390.0
180.4,75,100,105,0.0,180.87,0.051517,63.671,150,0.9,0,0.0013434,11.614,26.451,79855,89509,6.5241,297.95,101.0,1.6876,8,,23,,1.4557,0.1909,,,1.6118,0,,0,1,1,35,35,0,146940.0,147310.0
180.6,75,100,105,0.0,171.75,23.709,6.3671,150,0.9,0,0.0013966,11.541,26.472,79934,89600,6.5269,297.89,74.89,1.6884,8,,23,,1.4776,0.19073,,,1.6125,0,,0,1,1,35,35,0,146540.0,147240.0
180.8,75,100,105,0.0,161.51,7.1128,87.206,150,0.9,0,0.0014299,11.468,26.494,80012,89689,6.5295,298.02,125.47,1.6892,8,,23,,1.5084,0.1905,,,1.6133,0,,0,1,1,35,35,0,147140.0,147340.0
181.0,75,100,105,0.0,150.23,48.696,8.7206,150,0.9,0,0.0013815,11.461,26.516,80087,89776,6.5308,297.94,95.084,1.69,8,,23,,1.5117,0.19047,,,1.614,0,,0,1,1,35,35,0,147750.0,148120.0
181.2,75,100,105,0.0,138.44,14.609,117.61,150,0.9,0,0.0013874,11.409,26.539,80160,89861,6.5274,298.14,172.53,1.6908,8,,23,,1.5305,0.19033,,,1.6148,0,,0,1,1,35,35,0,147860.0,148390.0
181.4,75,100,105,0.0,128.02,82.202,11.761,150,0.9,0,0.0013768,11.371,26.563,80231,89943,6.5196,298.05,139.58,1.6915,8,,23,,1.5463,0.19021,,,1.6155,0,,0,1,1,35,35,0,147970.0,148670.0
181.6,75,100,105,0.0,120.7,56.445,1.1761,150,0.9,0,0.0013811,11.345,26.588,80301,90024,6.5104,297.96,103.77,1.6923,8,,23,,1.5519,0.19017,,,1.6162,0,,0,1,1,35,35,0,147590.0,147620.0
181.8,75,100,105,0.0,117.07,27.106,0.11761,150,0.9,0,0.0013665,11.343,26.612,80369,90104,6.5055,297.88,74.173,1.693,8,,23,,1.5514,0.19017,,,1.6169,0,,0,1,1,35,35,0,147700.0,147740.0
182.0,75,100,105,0.0,115.39,8.1317,50.029,150,0.9,0,0.0013351,11.36,26.636,80438,90184,6.5027,297.94,93.776,1.6938,8,,23,,1.5524,0.19016,,,1.6176,0,,0,1,1,35,35,0,148310.0,148850.0
182.2,75,100,105,0.0,114.8,2.4395,0.0001,150,0.9,0,0.0013521,11.347,26.66,80506,90264,6.4943,297.87,69.761,1.6945,8,,23,,1.5651,0.19006,,,1.6183,0,,0,1,1,35,35,0,147930.0,148290.0
182.4,75,100,105,0.0,117.63,0.73185,59.12,150,0.9,0,0.0013159,11.397,26.683,80575,90344,6.4854,297.95,98.448,1.6952,8,,23,,1.5466,0.1902,,,1.619,0,,0,1,1,35,35,0,148030.0,148070.0
182.6,75,100,105,0.0,124.01,0.21956,0.0001,150,0.9,0,0.0013342,11.407,26.705,80645,90425,6.477,297.88,73.689,1.6959,8,,23,,1.5424,0.19023,,,1.6197,0,,0,1,1,35,35,0,147640.0,147510.0
182.8,75,100,105,0.0,133.72,0.065867,61.242,150,0.9,0,0.0013298,11.439,26.728,80717,90509,6.4711,297.96,103.16,1.6966,8,,23,,1.5414,0.19024,,,1.6203,0,,0,1,1,35,35,0,148240.0,148280.0
183.0,75,100,105,0.0,145.8,22.355,6.1242,150,0.9,0,0.001367,11.482,26.75,80791,90594,6.4683,297.89,76.259,1.6973,8,,23,,1.5105,0.19047,,,1.621,0,,0,1,1,35,35,0,148850.0,148720.0
183.2,75,100,105,0.0,159.01,6.7064,84.126,150,0.9,0,0.001415,11.495,26.771,80869,90683,6.4657,298.01,123.63,1.698,8,,23,,1.5138,0.19044,,,1.6217,0,,0,1,1,35,35,0,147950.0,147650.0
183.4,75,100,105,0.0,173.24,45.12,8.4126,150,0.9,0,0.0013448,11.618,26.791,80948,90774,6.4706,297.93,92.843,1.6987,8,,23,,1.4691,0.19078,,,1.6224,0,,0,1,1,35,35,0,149040.0,149580.0
183.6,75,100,105,0.0,185.49,13.536,112.77,150,0.9,0,0.0012762,11.745,26.809,81031,90868,6.4828,298.11,163.62,1.6994,8,,23,,1.4139,0.19119,,,1.623,0,,0,1,1,35,35,0,148120.0,148160.0
183.8,75,100,105,0.0,192.85,74.269,11.277,150,0.9,0,0.0012882,11.771,26.826,81114,90963,6.4961,298.02,125.66,1.7,8,,23,,1.3991,0.1913,,,1.6236,0,,0,1,1,35,35,0,149200.0,148910.0
184.0,75,100,105,0.0,194.91,43.612,1.1277,150,0.9,0,0.0012758,11.788,26.843,81199,91058,6.5101,297.92,88.132,1.7006,8,,23,,1.3987,0.19131,,,1.6242,0,,0,1,1,35,35,0,148780.0,148650.0
184.2,75,100,105,0.0,191.37,13.083,63.946,150,0.9,0,0.0013289,11.726,26.86,81282,91153,6.5201,297.99,115.35,1.7013,8,,23,,1.4297,0.19107,,,1.6249,0,,0,1,1,35,35,0,148360.0,148730.0
184.4,75,100,105,0.0,183.86,34.86,6.3946,150,0.9,0,0.0013014,11.719,26.879,81364,91246,6.5224,297.91,84.77,1.7019,8,,23,,1.4349,0.19103,,,1.6255,0,,0,1,1,35,35,0,148950.0,148990.0
184.6,75,100,105,0.0,175.46,10.458,93.258,150,0.9,0,0.0012791,11.697,26.897,81444,91337,6.523,298.05,138.75,1.7025,8,,23,,1.4501,0.19091,,,1.626,0,,0,1,1,35,35,0,149040.0,149070.0
184.8,75,100,105,0.0,166.8,55.307,9.3258,150,0.9,0,0.0012705,11.67,26.916,81523,91427,6.5231,297.96,103.85,1.7031,8,,23,,1.4665,0.19079,,,1.6266,0,,0,1,1,35,35,0,148620.0,149160.0
185.0,75,100,105,0.0,158.06,25.437,0.93258,150,0.9,0,0.0012716,11.626,26.935,81600,91515,6.5217,297.88,71.126,1.7037,8,,23,,1.484,0.19066,,,1.6272,0,,0,1,1,35,35,0,148710.0,148920.0
185.2,75,100,105,0.0,149.9,7.6311,52.652,150,0.9,0,0.0013015,11.581,26.956,81675,91601,6.5233,297.93,89.824,1.7043,8,,23,,1.4923,0.19059,,,1.6278,0,,0,1,1,35,35,0,149810.0,150180.0
185.4,75,100,105,0.0,141.11,2.2893,0.0001,150,0.9,0,0.0012876,11.556,26.977,81748,91686,6.5214,297.86,62.517,1.7049,8,,23,,1.5026,0.19051,,,1.6283,0,,0,1,1,35,35,0,149410.0,149780.0
185.6,75,100,105,0.0,133.1,0.68679,63.853,150,0.9,0,0.001251,11.582,26.998,81820,91769,6.5224,297.93,93.24,1.7055,8,,23,,1.4801,0.19068,,,1.6289,0,,0,1,1,35,35,0,150010.0,150040.0
185.8,75,100,105,0.0,124.63,0.20604,0.0001,150,0.9,0,0.0012311,11.57,27.019,81890,91850,6.5215,297.87,66.445,1.706,8,,23,,1.4772,0.1907,,,1.6294,0,,0,1,1,35,35,0,150110.0,150140.0
