Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),Batch ID,Fault flag
133.4,75,100,90,0.0,57.062,0.0001,0.0001,100,1.0,0,0.0013038,5.836,18.711,76830,86211,6.51,297.97,193.87,1.8785,10,,23,,1.8194,0.18778,,,1.7951,0,,0,1,1,44,44,0,109920.0,110550.0
133.6,75,100,90,0.0,53.577,0.0001,0.0001,100,1.0,0,0.0013178,5.8104,18.731,76874,86265,6.5092,297.98,194.66,1.8804,10,,23,,1.8062,0.18788,,,1.7969,0,,0,1,1,44,44,0,110510.0,110640.0
133.8,75,100,90,0.0,50.431,0.0001,0.0001,100,1.0,0,0.0012845,5.8176,18.751,76917,86319,6.5063,297.98,194.97,1.8823,10,,23,,1.8109,0.18784,,,1.7988,0,,0,1,1,44,44,0,110600.0,111230.0
134.0,75,100,90,0.0,48.449,0.0001,0.0001,100,1.0,0,0.001271,5.8205,18.771,76960,86373,6.5025,297.98,195.02,1.8842,10,,23,,1.8058,0.18788,,,1.8006,0,,0,1,1,44,44,0,110690.0,110990.0
134.2,75,100,90,0.0,47.981,0.0001,0.0001,100,1.0,0,0.001298,5.7692,18.789,77002,86426,6.4991,297.98,195.52,1.8861,10,,23,,1.8154,0.1878,,,1.8024,0,,0,1,1,44,44,0,111280.0,110910.0
134.4,75,100,90,0.0,48.858,0.0001,0.0001,100,1.0,0,0.0013292,5.7328,18.807,77045,86480,6.4965,297.98,196.3,1.888,10,,23,,1.822,0.18775,,,1.8042,0,,0,1,1,44,44,0,110860.0,111160.0
134.6,75,100,90,0.0,50.784,0.0001,0.0001,100,1.0,0,0.0013509,5.698,18.824,77088,86534,6.4967,297.98,197.14,1.89,10,,23,,1.8397,0.18761,,,1.8061,0,,0,1,1,44,44,0,111440.0,111740.0
134.8,75,100,90,0.0,52.629,0.054094,0.0001,100,1.0,0,0.0013216,5.7265,18.841,77132,86588,6.4975,297.98,197.35,1.892,10,,23,,1.8331,0.18765,,,1.808,0,,0,1,1,44,44,0,110510.0,110980.0
135.0,75,100,90,0.0,54.164,0.0001,0.0001,100,1.0,0,0.0013164,5.7298,18.858,77175,86643,6.4994,297.98,197.32,1.8939,10,,23,,1.8253,0.18771,,,1.8099,0,,0,1,1,44,44,0,111090.0,111390.0
135.2,75,100,90,0.0,54.923,0.0001,0.0001,100,1.0,0,0.0012041,5.862,18.877,77219,86698,6.5038,297.98,195.23,1.8957,10,,23,,1.7929,0.18795,,,1.8117,0,,0,1,1,44,44,0,111680.0,111480.0
135.4,75,100,90,0.0,53.914,0.0001,0.0001,100,1.0,0,0.0012481,5.81,18.896,77263,86752,6.5069,297.97,193.63,1.8975,10,,23,,1.7931,0.18795,,,1.8134,0,,0,1,1,44,44,0,110770.0,110570.0
135.6,75,100,90,0.0,51.688,0.0001,0.0001,100,1.0,0,0.0012783,5.7576,18.913,77306,86807,6.507,297.97,192.49,1.8994,10,,23,,1.8076,0.18783,,,1.8152,0,,0,1,1,44,44,0,111350.0,111320.0
135.8,75,100,90,0.0,49.425,0.0001,0.0001,100,1.0,0,0.0013145,5.7071,18.929,77349,86860,6.5047,297.97,192.05,1.9013,10,,23,,1.8057,0.18784,,,1.817,0,,0,1,1,44,44,0,110920.0,110890.0
136.0,75,100,90,0.0,48.089,0.0001,0.0001,100,1.0,0,0.0013268,5.682,18.944,77392,86914,6.5016,297.97,191.9,1.9032,10,,23,,1.8001,0.18788,,,1.8188,0,,0,1,1,44,44,0,111990.0,111960.0
136.2,75,100,90,0.0,47.961,0.0001,0.0001,100,1.0,0,0.0012558,5.7398,18.96,77434,86967,6.4982,297.97,190.5,1.9051,10,,23,,1.7995,0.18788,,,1.8206,0,,0,1,1,44,44,0,112070.0,112030.0
136.4,75,100,90,0.0,49.211,0.0001,0.0001,100,1.0,0,0.0012064,5.7983,18.977,77477,87021,6.4966,297.96,187.99,1.9069,10,,23,,1.7851,0.18799,,,1.8224,0,,0,1,1,44,44,0,112140.0,112440.0
136.6,75,100,90,0.0,51.084,0.0001,0.0001,100,1.0,0,0.0011861,5.817,18.995,77520,87075,6.496,297.95,184.71,1.9086,10,,23,,1.7923,0.18793,,,1.824,0,,0,1,1,44,44,0,111720.0,112360.0
136.8,75,100,90,0.0,53.203,0.0001,11.046,100,1.0,0,0.0012522,5.7532,19.011,77564,87129,6.4965,297.97,192.23,1.9104,10,,23,,1.793,0.18792,,,1.8258,0,,0,1,1,44,44,0,112300.0,112930.0
137.0,75,100,90,0.0,55.115,5.1609,1.1046,100,1.0,0,0.0012775,5.7235,19.026,77608,87184,6.4978,297.96,188.04,1.9122,10,,23,,1.8058,0.18782,,,1.8275,0,,0,1,1,44,44,0,111370.0,111340.0
137.2,75,100,90,0.0,56.518,0.0001,0.11046,100,1.0,0,0.001325,5.6738,19.041,77652,87239,6.4996,297.95,186.22,1.9141,10,,23,,1.8125,0.18777,,,1.8293,0,,0,1,1,44,44,0,111930.0,112070.0
137.4,75,100,90,0.0,57.204,0.0001,0.011046,100,1.0,0,0.001244,5.7672,19.056,77697,87295,6.5014,297.94,182.83,1.9159,10,,23,,1.7951,0.1879,,,1.8311,0,,0,1,1,44,44,0,112500.0,113140.0
137.6,75,100,90,0.0,57.144,0.0001,12.592,100,1.0,0,0.0011679,5.8612,19.074,77741,87350,6.5054,297.96,189.42,1.9176,10,,23,,1.7594,0.18816,,,1.8327,0,,0,1,1,44,44,0,112090.0,112390.0
137.8,75,100,90,0.0,55.487,4.0921,1.2592,100,1.0,0,0.0011776,5.8331,19.091,77785,87405,6.5074,297.95,183.45,1.9193,10,,23,,1.7627,0.18813,,,1.8343,0,,0,1,1,44,44,0,111670.0,111470.0
138.0,75,100,90,0.0,53.062,1.2276,24.078,100,1.0,0,0.0012136,5.7793,19.107,77829,87459,6.5089,297.99,200.48,1.921,10,,23,,1.7634,0.18813,,,1.8359,0,,0,1,1,44,44,0,112740.0,112710.0
138.2,75,100,90,0.0,50.02,15.097,2.4078,100,1.0,0,0.0012954,5.6562,19.121,77872,87513,6.507,297.97,191.57,1.9228,10,,23,,1.7956,0.18788,,,1.8377,0,,0,1,1,44,44,0,112800.0,112940.0
138.4,75,100,90,0.0,47.76,6.2104,0.24078,100,1.0,0,0.0013827,5.5532,19.132,77914,87566,6.5026,297.96,187.04,1.9247,10,,23,,1.8115,0.18776,,,1.8395,0,,0,1,1,44,44,0,112850.0,112650.0
138.6,75,100,90,0.0,47.233,1.0027,0.024078,100,1.0,0,0.0013229,5.6026,19.143,77956,87620,6.4993,297.95,184.34,1.9266,10,,23,,1.8061,0.18779,,,1.8413,0,,0,1,1,44,44,0,111900.0,112040.0
138.8,75,100,90,0.0,48.021,0.30081,10.41,100,1.0,0,0.0012506,5.6732,19.156,77999,87673,6.4967,297.96,190.0,1.9284,10,,23,,1.7997,0.18784,,,1.843,0,,0,1,1,44,44,0,112960.0,112930.0
139.0,75,100,90,0.0,49.873,3.6556,1.041,100,1.0,0,0.0011498,5.7835,19.172,78042,87727,6.4962,297.95,183.45,1.9301,10,,23,,1.7739,0.18803,,,1.8447,0,,0,1,1,44,44,0,113030.0,113000.0
139.2,75,100,90,0.0,51.898,1.0967,23.44,100,1.0,0,0.0011241,5.8099,19.188,78085,87781,6.5001,297.98,197.92,1.9317,10,,23,,1.7639,0.1881,,,1.8462,0,,0,1,1,44,44,0,113100.0,112740.0
139.4,75,100,90,0.0,52.374,12.555,2.344,100,1.0,0,0.0010475,5.8984,19.205,78128,87835,6.5037,297.95,185.63,1.9332,10,,23,,1.7487,0.18821,,,1.8477,0,,0,1,1,44,44,0,112680.0,112990.0
139.6,75,100,90,0.0,51.416,0.37161,0.2344,100,1.0,0,0.0010283,5.9188,19.224,78172,87888,6.5064,297.93,177.34,1.9346,10,,23,,1.7433,0.18825,,,1.8491,0,,0,1,1,44,44,0,112770.0,113070.0
139.8,75,100,90,0.0,49.374,0.11148,12.797,100,1.0,0,0.0010508,5.8685,19.241,78214,87942,6.5061,297.94,181.04,1.9361,10,,23,,1.7585,0.18813,,,1.8504,0,,0,1,1,44,44,0,112850.0,113490.0
140.0,75,100,75,0.0,47.468,0.033445,3.6483,100,1.0,0,0.0005744,6.5205,19.262,78254,87991,6.5094,297.9,166.88,1.9371,9,,23,,1.6478,0.18897,,,1.8514,0,,0,1,1,44,44,0,112950.0,113080.0
140.2,75,100,75,0.0,44.224,0.010033,33.404,100,1.0,0,0.00053642,6.5722,19.284,78292,88039,6.5099,297.93,178.54,1.9377,9,,23,,1.6208,0.18917,,,1.852,0,,0,1,1,44,44,0,113550.0,113190.0
140.4,75,100,75,0.0,40.781,0.00301,0.0001,100,1.0,0,0.00053541,6.5496,19.306,78330,88086,6.5072,297.88,160.08,1.9384,9,,23,,1.6241,0.18915,,,1.8527,0,,0,1,1,44,44,0,113150.0,113120.0
140.6,75,100,75,0.0,38.446,0.00090301,45.716,100,1.0,0,0.00050544,6.5971,19.328,78367,88132,6.5002,297.94,182.23,1.939,9,,23,,1.612,0.18924,,,1.8532,0,,0,1,1,44,44,0,113260.0,113730.0
140.8,75,100,75,0.0,38.918,0.0002709,0.0001,100,1.0,0,0.00049153,6.6115,19.35,78405,88179,6.4945,297.89,162.43,1.9395,9,,23,,1.6178,0.18919,,,1.8538,0,,0,1,1,44,44,0,113360.0,113830.0
141.0,75,100,75,0.0,41.627,0.0001,52.496,100,1.0,0,0.00051626,6.5732,19.372,78443,88227,6.4919,297.97,190.57,1.9401,9,,23,,1.6221,0.18916,,,1.8543,0,,0,1,1,44,44,0,113960.0,114260.0
141.2,75,100,75,0.0,45.37,22.111,5.2496,100,1.0,0,0.00049023,6.6369,19.394,78482,88275,6.4944,297.9,164.8,1.9407,9,,23,,1.6107,0.18924,,,1.8548,0,,0,1,1,44,44,0,113560.0,113200.0
141.4,75,100,75,0.0,48.096,6.6333,82.069,100,1.0,0,0.00051778,6.6035,19.416,78521,88323,6.4992,298.03,216.02,1.9412,9,,23,,1.6055,0.18928,,,1.8554,0,,0,1,1,44,44,0,113170.0,113470.0
141.6,75,100,75,0.0,48.937,50.24,8.2069,100,1.0,0,0.0005278,6.5839,19.438,78560,88372,6.503,297.94,181.45,1.9418,9,,23,,1.6131,0.18922,,,1.8559,0,,0,1,1,44,44,0,113270.0,113410.0
141.8,75,100,75,0.0,48.269,15.072,123.64,100,1.0,0,0.00054411,6.5508,19.46,78600,88421,6.5051,298.17,266.41,1.9424,9,,23,,1.6197,0.18917,,,1.8565,0,,0,1,1,44,44,0,113870.0,113840.0
142.0,75,100,75,0.0,46.773,91.36,12.364,100,1.0,0,0.00056961,6.4901,19.482,78639,88470,6.5051,298.04,217.03,1.943,9,,23,,1.6286,0.1891,,,1.8571,0,,0,1,1,44,44,0,114480.0,114610.0
142.2,75,100,75,0.0,45.24,50.713,1.2364,100,1.0,0,0.00055815,6.5189,19.504,78677,88518,6.505,297.93,175.64,1.9436,9,,23,,1.6068,0.18927,,,1.8577,0,,0,1,1,44,44,0,113580.0,113880.0
142.4,75,100,75,0.0,43.778,15.214,65.76,100,1.0,0,0.00061331,6.4098,19.526,78716,88566,6.5038,298.02,210.51,1.9443,9,,23,,1.6228,0.18914,,,1.8584,0,,0,1,1,44,44,0,114680.0,114320.0
142.6,75,100,75,0.0,42.801,45.145,6.576,100,1.0,0,0.00064078,6.3532,19.547,78754,88614,6.5002,297.93,178.98,1.945,9,,23,,1.6297,0.18909,,,1.8591,0,,0,1,1,44,44,0,114280.0,114920.0
142.8,75,100,75,0.0,43.246,13.543,106.41,100,1.0,0,0.00065636,6.3213,19.568,78792,88662,6.4966,298.13,252.29,1.9458,9,,23,,1.6439,0.18898,,,1.8598,0,,0,1,1,44,44,0,113880.0,113520.0
143.0,75,100,75,0.0,45.116,78.701,10.641,100,1.0,0,0.00062843,6.3671,19.589,78831,88710,6.495,298.02,210.48,1.9465,9,,23,,1.6465,0.18896,,,1.8605,0,,0,1,1,44,44,0,114480.0,114620.0
143.2,75,100,75,0.0,47.615,43.893,1.0641,100,1.0,0,0.00060974,6.4009,19.611,78870,88759,6.4953,297.92,174.04,1.9472,9,,23,,1.6432,0.18898,,,1.8612,0,,0,1,1,44,44,0,114570.0,114880.0
143.4,75,100,75,0.0,50.012,13.168,60.818,100,1.0,0,0.00062068,6.3853,19.632,78910,88809,6.4967,298.0,204.96,1.9479,9,,23,,1.647,0.18895,,,1.8618,0,,0,1,1,44,44,0,114670.0,115150.0
143.6,75,100,75,0.0,51.83,39.155,6.0818,100,1.0,0,0.00059929,6.4292,19.654,78950,88859,6.4976,297.92,173.87,1.9486,9,,23,,1.6355,0.18904,,,1.8625,0,,0,1,1,44,44,0,115280.0,115920.0
143.8,75,100,75,0.0,53.327,11.747,99.991,100,1.0,0,0.00057457,6.4835,19.675,78990,88908,6.4982,298.09,238.91,1.9492,9,,23,,1.6179,0.18917,,,1.8631,0,,0,1,1,44,44,0,115380.0,115020.0
144.0,75,100,75,0.0,54.565,68.681,9.9991,100,1.0,0,0.00055816,6.5133,19.697,79031,88959,6.4999,297.98,196.48,1.9498,9,1986.8,23,1902.1,1.6185,0.18917,19.611,27.242,1.8636,0,75.33,0,1,1,44,44,0,114980.0,115280.0
144.2,75,100,75,0.0,55.111,32.238,0.99991,100,1.0,0,0.00052716,6.5831,19.718,79071,89009,6.503,297.89,161.54,1.9503,9,,23,,1.593,0.18936,,,1.8641,0,,0,1,1,44,44,0,114580.0,114720.0
144.4,75,100,75,0.0,54.443,9.6715,54.132,100,1.0,0,0.00049557,6.6371,19.74,79112,89059,6.5072,297.95,183.89,1.9508,9,,23,,1.5756,0.18949,,,1.8646,0,,0,1,1,44,44,0,114680.0,114990.0
144.6,75,100,75,0.0,52.069,2.9014,0.0001,100,1.0,0,0.00049119,6.6562,19.762,79152,89109,6.5091,297.89,160.22,1.9513,9,,23,,1.5505,0.18968,,,1.8651,0,,0,1,1,44,44,0,115780.0,115750.0
144.8,75,100,75,0.0,48.964,0.87043,59.288,100,1.0,0,0.00048146,6.6574,19.783,79191,89157,6.5093,297.97,191.0,1.9517,9,,23,,1.5451,0.18972,,,1.8655,0,,0,1,1,44,44,0,115380.0,115350.0
145.0,75,100,75,0.0,45.759,25.016,5.9288,100,1.0,0,0.00048188,6.6352,19.804,79230,89206,6.5083,297.89,162.75,1.9522,9,,23,,1.5499,0.18968,,,1.8659,0,,0,1,1,44,44,0,114980.0,114950.0
145.2,75,100,75,0.0,42.953,7.5049,89.186,100,1.0,0,0.00046107,6.6364,19.825,79268,89253,6.5049,298.04,217.25,1.9526,9,,23,,1.5643,0.18957,,,1.8663,0,,0,1,1,44,44,0,115070.0,115210.0
145.4,75,100,75,0.0,41.507,53.5,8.9186,100,1.0,0,0.00047279,6.6085,19.845,79306,89301,6.4982,297.93,178.88,1.953,9,,23,,1.5634,0.18958,,,1.8667,0,,0,1,1,44,44,0,115670.0,115810.0
145.6,75,100,75,0.0,42.775,16.05,132.73,100,1.0,0,0.00046628,6.6187,19.866,79344,89348,6.4949,298.17,268.54,1.9534,9,,23,,1.5665,0.18955,,,1.8671,0,,0,1,1,44,44,0,115770.0,115740.0
145.8,75,100,75,0.0,45.31,95.687,13.273,100,1.0,0,0.00049257,6.5814,19.887,79383,89397,6.493,298.03,214.01,1.9538,9,,23,,1.5669,0.18955,,,1.8675,0,,0,1,1,44,44,0,115360.0,115340.0
146.0,75,100,75,0.0,48.625,50.871,1.3273,100,1.0,0,0.00046851,6.632,19.907,79422,89445,6.4909,297.91,169.25,1.9542,9,,23,,1.571,0.18952,,,1.8679,0,,0,1,1,44,44,0,116460.0,116430.0
146.2,75,100,75,0.0,52.768,15.261,68.43,100,1.0,0,0.00044725,6.6971,19.928,79462,89495,6.4911,297.99,200.05,1.9546,9,,23,,1.5557,0.18963,,,1.8683,0,,0,1,1,44,44,0,115550.0,115530.0
146.4,75,100,75,0.0,56.825,40.642,6.843,100,1.0,0,0.00044873,6.7219,19.948,79503,89546,6.4944,297.9,163.85,1.955,9,,23,,1.5385,0.18976,,,1.8686,0,,0,1,1,44,44,0,116150.0,115790.0
146.6,75,100,75,0.0,59.569,12.193,110.28,100,1.0,0,0.00046299,6.7078,19.969,79545,89597,6.4987,298.08,233.45,1.9553,9,,23,,1.5392,0.18975,,,1.869,0,,0,1,1,44,44,0,116250.0,115890.0
146.8,75,100,75,0.0,60.598,71.944,11.028,100,1.0,0,0.00045531,6.7213,19.99,79586,89648,6.5015,297.95,184.56,1.9557,9,,23,,1.5416,0.18973,,,1.8693,0,,0,1,1,44,44,0,116340.0,116650.0
147.0,75,100,75,0.0,60.526,21.583,166.06,100,1.0,0,0.00043977,6.7275,20.011,79628,89699,6.5048,298.25,298.1,1.956,9,,23,,1.5559,0.18963,,,1.8696,0,,0,1,1,44,44,0,116440.0,116580.0
147.2,75,100,75,0.0,59.105,123.26,16.606,100,1.0,0,0.0004546,6.6869,20.031,79669,89750,6.5041,298.07,228.84,1.9564,9,,23,,1.569,0.18953,,,1.87,0,,0,1,1,44,44,0,116540.0,116850.0
147.4,75,100,75,0.0,58.017,67.748,1.6606,100,1.0,0,0.00046376,6.6752,20.052,79710,89801,6.504,297.92,174.61,1.9568,9,,23,,1.5608,0.18959,,,1.8703,0,,0,1,1,44,44,0,117130.0,117440.0
147.6,75,100,75,0.0,56.934,20.324,80.218,100,1.0,0,0.00045973,6.6617,20.072,79751,89852,6.5021,298.02,212.93,1.9571,9,,23,,1.5735,0.18949,,,1.8707,0,,0,1,1,44,44,0,116730.0,117200.0
147.8,75,100,75,0.0,56.608,53.114,8.0218,100,1.0,0,0.00043776,6.6861,20.093,79792,89902,6.5009,297.91,169.54,1.9574,9,,23,,1.5815,0.18943,,,1.871,0,,0,1,1,44,44,0,116820.0,116970.0
148.0,75,100,75,0.0,56.76,15.934,130.05,100,1.0,0,0.00042068,6.7132,20.112,79833,89952,6.4967,298.13,253.54,1.9577,9,,23,,1.5822,0.18942,,,1.8713,0,,0,1,1,44,44,0,117410.0,117220.0
148.2,75,100,75,0.0,58.623,89.142,13.005,100,1.0,0,0.00043515,6.7027,20.132,79874,90003,6.497,297.98,196.06,1.958,9,,23,,1.5777,0.18946,,,1.8716,0,,0,1,1,44,44,0,116510.0,116480.0
148.4,75,100,75,0.0,60.348,40.601,1.3005,100,1.0,0,0.00046919,6.6605,20.153,79916,90055,6.4969,297.87,152.16,1.9584,9,,23,,1.5811,0.18943,,,1.8719,0,,0,1,1,44,44,0,117100.0,117080.0
148.6,75,100,75,0.0,62.121,12.18,64.363,100,1.0,0,0.00044688,6.7057,20.173,79958,90106,6.4984,297.94,178.93,1.9587,9,,23,,1.5849,0.1894,,,1.8722,0,,0,1,1,44,44,0,117190.0,117500.0
148.8,75,100,75,0.0,63.296,3.6541,0.0001,100,1.0,0,0.00044306,6.7048,20.192,80000,90158,6.5007,297.86,151.57,1.959,9,,23,,1.5949,0.18933,,,1.8725,0,,0,1,1,44,44,0,117790.0,117760.0
149.0,75,100,75,0.0,63.546,1.0962,69.715,100,1.0,0,0.0004363,6.7236,20.212,80042,90210,6.5026,297.96,188.55,1.9592,9,,23,,1.5862,0.18939,,,1.8727,0,,0,1,1,44,44,0,117880.0,118360.0
149.2,75,100,75,0.0,63.041,29.781,6.9715,100,1.0,0,0.00042464,6.7499,20.232,80085,90262,6.5047,297.87,153.95,1.9595,9,,23,,1.5726,0.18949,,,1.873,0,,0,1,1,44,44,0,117970.0,117780.0
149.4,75,100,75,0.0,61.663,8.9342,106.86,100,1.0,0,0.00041025,6.7938,20.251,80126,90314,6.5062,298.04,220.18,1.9598,9,,23,,1.5409,0.18973,,,1.8732,0,,0,1,1,44,44,0,117560.0,118200.0
149.6,75,100,75,0.0,59.705,64.214,10.686,100,1.0,0,0.00041611,6.7663,20.27,80168,90365,6.51,297.91,170.14,1.96,9,,23,,1.5499,0.18966,,,1.8734,0,,0,1,1,44,44,0,117650.0,117790.0
149.8,75,100,75,0.0,56.235,19.264,163.86,100,1.0,0,0.00038189,6.8059,20.289,80209,90415,6.5135,298.2,281.44,1.9602,9,,23,,1.5496,0.18966,,,1.8736,0,,0,1,1,44,44,0,117240.0,117550.0
150.0,75,100,75,0.0,51.369,116.79,16.386,100,1.0,0,0.00038685,6.7752,20.308,80248,90465,6.5139,298.0,204.98,1.9604,9,,23,,1.5441,0.18971,,,1.8738,0,,0,1,1,44,44,0,117320.0,117470.0
150.2,75,100,75,0.0,46.343,53.641,1.6386,0,0.9,-4000,0.00066441,5.2409,20.317,79570,89693,6.543,297.89,160.76,1.9495,9,,23,,1.6306,0.18907,,,1.8633,0,,0,1,1,44,44,0,118360.0,118510.0
150.4,75,100,75,0.0,29.577,16.092,61.028,0,0.9,-4000,0.0006702,5.1671,20.321,78888,88918,6.5616,297.97,192.49,1.9335,9,,23,,1.6357,0.18907,,,1.8479,0,,0,1,1,44,44,0,117880.0,118020.0
150.6,75,100,75,0.51896,14.788,41.556,6.1028,0,0.9,-4000,0.00075832,4.9923,20.324,78204,88140,6.5652,297.89,162.53,1.9173,9,,23,,1.6693,0.18884,,,1.8324,0,,0,1,1,44,44,0,118380.0,118030.0
