Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),Batch ID,Fault flag
14.2,42,100,30,0.0,84.928,309.85,0.0001,0,0.7,0,0.26857,10.992,0.00095954,57670,62697,6.4835,298.28,430.66,0.41101,0.0,,30,,1.3102,0.18657,,,0.21903,0,,0,0,2,80,80,0,21470.0,21608.0
14.4,42,100,30,0.0,92.066,321.6,0.0001,0,0.7,0,0.09944,11.047,0.00095872,57689,62723,6.4849,298.26,425.83,0.42293,0.0,,30,,1.3172,0.18645,,,0.22539,0,,0,0,2,80,80,0,21965.0,21769.0
14.6,42,100,30,0.0,98.607,325.75,0.0001,0,0.7,0,0.0115,12.508,0.00095788,57710,62751,6.5049,298.16,398.25,0.43393,0.0,,30,,1.0622,0.18995,,,0.23125,0,,0,0,2,80,80,0,20959.0,20597.0
14.8,42,100,30,0.0,97.11,299.93,0.0001,0,0.7,0,0.010078,12.684,0.00095705,57730,62779,6.5417,297.96,345.68,0.4418,0.0,,30,,0.77927,0.19381,,,0.23545,0,,0,0,2,80,80,0,21453.0,21591.0
15.0,42,100,30,0.0,80.896,238.53,0.0001,0,0.7,0,0.009941,12.664,0.00095629,57747,62803,6.5727,297.83,312.18,0.44874,0.0,,30,,0.73559,0.19439,,,0.23916,0,,0,0,2,80,80,0,21948.0,22252.0
15.2,42,100,30,0.51771,40.448,71.558,260.11,0,0.7,0,0.0098549,12.63,0.00095565,57756,62820,6.5819,298.82,574.45,0.45555,0.0,,30,,0.73328,0.19441,,,0.24279,0,,0,0,2,80,80,0,21442.0,21246.0
15.4,42,100,30,1.038,20.224,405.65,26.011,0,0.7,0,0.0097391,12.581,0.00095508,57761,62832,6.5619,298.53,498.19,0.46234,0.0,,30,,0.74413,0.19425,,,0.24641,0,,0,0,2,80,80,0,20936.0,20741.0
15.6,42,100,30,1.561,10.112,330.28,2.6011,0,0.7,0,0.0094223,12.553,0.00095456,57764,62842,6.5253,298.28,431.47,0.46912,0.0,,30,,0.74945,0.19416,,,0.25004,0,,0,0,2,80,80,0,21431.0,21568.0
15.8,42,100,30,0.0,0.55465,266.05,0.26011,0,0.7,0,0.0090535,12.522,0.00095418,57764,62851,6.4782,298.11,385.4,0.4759,0.0,,30,,0.75606,0.19406,,,0.25365,0,,0,0,2,80,80,0,21425.0,21563.0
16.0,42,100,30,0.0,9.8509,218.9,0.026011,0,0.7,0,0.0088214,12.511,0.00095395,57767,62861,6.4514,297.99,355.03,0.48263,0.0,,30,,0.75686,0.19404,,,0.25725,0,,0,0,2,80,80,0,21419.0,21557.0
16.2,42,100,75,0.0,29.742,185.0,0.0026011,0,0.7,0,0.030171,11.094,0.0009532,57783,62888,6.4367,298.05,370.25,0.49113,0.0,,35,,1.0973,0.18936,,,0.26178,0,,0,0,2,80,80,0,20914.0,20718.0
16.4,42,100,75,0.0,55.548,205.34,0.00026011,0,0.7,0,0.029105,11.047,0.00095235,57804,62920,6.4446,298.09,380.79,0.50142,0.0,,35,,1.1873,0.1881,,,0.26727,0,,0,0,2,80,80,0,20908.0,21046.0
16.6,42,100,75,0.0,78.15,220.48,0.0001,0,0.7,0,0.026479,11.062,0.00095144,57829,62957,6.4604,298.1,383.29,0.51196,0.0,,35,,1.1935,0.188,,,0.2729,0,,0,0,2,80,80,0,20902.0,20707.0
16.8,42,100,75,0.0,94.478,226.85,0.0001,0,0.7,0,0.025854,10.997,0.00095047,57858,62997,6.4768,298.12,388.33,0.52251,0.0,,35,,1.2058,0.18781,,,0.27853,0,,0,0,2,80,80,0,21897.0,21701.0
17.0,42,100,75,0.0,104.26,237.07,0.0001,0,0.7,0,0.025064,10.954,0.00094947,57888,63039,6.4916,298.12,388.28,0.5331,0.0,,35,,1.2163,0.18764,,,0.28418,0,,0,0,2,80,80,0,21891.0,22362.0
17.2,42,100,75,0.0,108.14,241.35,0.0001,0,0.7,0,0.023837,10.929,0.00094846,57919,63081,6.5047,298.12,387.17,0.54369,0.0,,35,,1.2198,0.18757,,,0.28984,0,,0,0,2,80,80,0,20885.0,20856.0
17.4,42,100,75,0.0,106.8,244.4,0.0001,0,0.7,0,0.023914,10.82,0.00094746,57950,63124,6.515,298.08,378.94,0.55436,0.0,,35,,1.2414,0.18725,,,0.29553,0,,0,0,2,80,80,0,21879.0,21350.0
17.6,42,100,75,0.0,101.32,238.16,0.0001,0,0.7,0,0.023071,10.767,0.00094648,57980,63165,6.5233,298.05,370.88,0.56513,0.0,,35,,1.2527,0.18708,,,0.30128,0,,0,0,2,80,80,0,21874.0,22178.0
17.8,42,100,75,0.0,92.53,231.18,0.0001,0,0.7,0,0.021486,10.751,0.00094553,58009,63205,6.5301,298.03,363.28,0.57592,0.0,,35,,1.2513,0.18708,,,0.30704,0,,0,0,2,80,80,0,21868.0,22005.0
18.0,42,100,75,0.0,81.028,223.67,0.0001,0,0.7,0,0.020551,10.687,0.00094463,58035,63243,6.5342,298.01,358.73,0.5867,0.0,,35,,1.2626,0.1869,,,0.3128,0,,0,0,2,80,80,0,20862.0,20833.0
18.2,42,100,75,0.0,67.877,219.01,0.0001,0,0.7,0,0.019737,10.638,0.00094376,58058,63277,6.5346,298.01,357.66,0.59747,0.0,,35,,1.2731,0.18673,,,0.31855,0,,0,0,2,80,80,0,21856.0,21327.0
18.4,42,100,75,0.0,54.563,218.12,0.0001,0,0.7,0,0.018738,10.61,0.00094294,58078,63310,6.5306,298.01,359.93,0.60822,0.0,,35,,1.2765,0.18667,,,0.32429,0,,0,0,2,80,80,0,21850.0,21655.0
18.6,42,100,75,0.0,42.854,221.25,0.0001,0,0.7,0,0.017835,10.556,0.00094216,58097,63339,6.5193,298.02,362.18,0.61893,0.0,,35,,1.2899,0.18646,,,0.33001,0,,0,0,2,80,80,0,21845.0,21815.0
18.8,42,100,75,0.0,35.661,224.59,0.0001,0,0.7,0,0.01682,10.527,0.0009414,58114,63368,6.502,298.03,365.41,0.62962,0.0,,35,,1.2898,0.18644,,,0.33572,0,,0,0,2,80,80,0,21339.0,20976.0
19.0,42,100,75,0.0,35.391,229.51,0.0001,0,0.7,0,0.016224,10.492,0.00094064,58130,63396,6.485,298.04,365.99,0.64029,0.0,,35,,1.2914,0.1864,,,0.34142,0,,0,0,2,80,80,0,21833.0,21804.0
19.2,42,100,75,0.0,41.903,231.45,0.0001,0,0.7,0,0.015967,10.45,0.00093986,58148,63425,6.4782,298.04,366.49,0.65097,0.0,,35,,1.2932,0.18636,,,0.34712,0,,0,0,2,80,80,0,21827.0,22131.0
19.4,42,100,75,0.0,51.103,233.43,0.0001,0,0.7,0,0.015459,10.44,0.00093905,58168,63457,6.4801,298.04,366.92,0.66163,0.0,,35,,1.2902,0.18638,,,0.35282,0,,0,0,2,80,80,0,20821.0,20625.0
19.6,42,100,75,0.0,59.569,235.39,0.0001,0,0.7,0,0.015569,10.371,0.00093821,58190,63490,6.4858,298.05,370.54,0.67231,0.0,,35,,1.3036,0.18617,,,0.35852,0,,0,0,2,80,80,0,21815.0,21619.0
19.8,42,100,75,0.0,65.742,241.52,0.0001,0,0.7,0,0.014828,10.376,0.00093736,58213,63524,6.4936,298.05,368.49,0.68298,0.0,,35,,1.296,0.18626,,,0.36423,0,,0,0,2,80,80,0,20810.0,20614.0
20.0,42,100,75,0.0,68.821,240.78,0.0001,0,0.7,0,0.014356,10.359,0.00093649,58236,63559,6.503,298.04,367.04,0.69358,0.0,,35,,1.2982,0.18621,,,0.36989,0,,0,0,2,80,80,0,21804.0,21274.0
20.2,55,100,150,0.0,68.145,240.69,0.0001,0,0.7,0,0.048092,9.3143,0.00093539,58275,63613,6.4837,298.17,403.09,0.55685,0.0,,35,,1.6244,0.18726,,,0.38875,0,,0,0,2,80,80,0,21298.0,21435.0
20.4,55,100,150,0.0,75.283,288.38,0.0001,0,0.7,0,0.044962,9.1731,0.00093426,58314,63669,6.4633,298.31,438.58,0.55973,0.0,,35,,1.6887,0.18658,,,0.39076,0,,0,0,2,80,80,0,21792.0,21429.0
20.6,55,100,150,0.0,90.488,339.28,0.0001,0,0.7,0,0.040772,9.1198,0.00093308,58357,63728,6.4502,298.39,462.09,0.57062,0.0,,35,,1.705,0.18639,,,0.39838,0,,0,0,2,80,80,0,21286.0,21257.0
20.8,55,100,150,0.0,110.92,379.78,0.0001,0,0.7,0,0.039152,8.9879,0.00093183,58404,63791,6.4403,298.47,482.99,0.58213,0.0,,35,,1.7387,0.18601,,,0.40642,0,,0,0,2,80,80,0,21780.0,21584.0
21.0,55,100,150,0.0,135.3,420.53,0.0001,0,0.7,0,0.035573,8.9697,0.00093051,58455,63858,6.4339,298.48,485.35,0.59377,0.0,,35,,1.7438,0.18593,,,0.41456,0,,0,0,2,80,80,0,21274.0,21745.0
21.2,55,100,150,0.0,162.26,440.58,0.0001,0,0.7,0,0.033096,8.9186,0.0009291,58512,63931,6.4295,298.48,485.04,0.60545,0.0,,35,,1.7472,0.18587,,,0.42273,0,,0,0,2,80,80,0,20768.0,20238.0
21.4,55,100,150,0.0,190.96,458.07,0.0001,0,0.7,0,0.030221,8.888,0.0009276,58575,64010,6.4267,298.41,466.14,0.61719,0.0,,35,,1.7504,0.18582,,,0.43094,0,,0,0,2,80,80,0,20762.0,21232.0
21.6,55,100,150,0.0,220.78,451.93,0.0001,0,0.7,0,0.028872,8.8111,0.00092602,58644,64095,6.4245,298.33,445.77,0.629,0.0,,35,,1.7717,0.18557,,,0.4392,0,,0,0,2,80,80,0,21256.0,20726.0
21.8,55,100,150,0.0,225.0,441.85,0.0001,0,0.7,0,0.026976,8.7629,0.00092443,58713,64181,6.423,298.27,428.35,0.64085,0.0,,35,,1.789,0.18537,,,0.44749,0,,0,0,2,80,80,0,21250.0,21387.0
22.0,55,100,150,0.0,225.0,432.78,0.0001,0,0.7,0,0.025501,8.6717,0.00092284,58783,64266,6.4219,298.21,411.53,0.65274,0.0,,35,,1.8186,0.18503,,,0.45581,0,,0,0,2,80,80,0,21244.0,21714.0
22.2,55,100,150,0.0,225.0,422.01,0.0001,0,0.7,0,0.023687,8.626,0.00092126,58853,64352,6.4213,298.12,388.17,0.66469,0.27043,,35,,1.8229,0.18496,,,0.46416,0,,0,0,2,80,80,0,21738.0,22208.0
22.4,55,100,150,0.0,225.0,400.66,0.0001,0,0.7,0,0.02227,8.5851,0.00091969,58922,64438,6.4213,298.08,377.67,0.67663,0.80751,,35,,1.831,0.18485,,,0.47252,0,,0,0,2,80,80,0,21231.0,20869.0
22.6,55,100,150,0.0,225.0,392.58,0.0001,0,0.7,0,0.021228,8.516,0.00091811,58992,64524,6.4215,298.05,369.03,0.68859,1.5257,,35,,1.8504,0.18463,,,0.48089,0,,0,0,2,80,80,0,21725.0,21696.0
22.8,55,100,150,0.0,225.0,385.05,0.0001,0,0.7,0,0.020122,8.5014,0.00091654,59062,64610,6.422,298.02,359.75,0.70054,2.3497,,35,,1.8442,0.18467,,,0.48925,0,,0,0,2,80,80,0,21219.0,21690.0
23.0,55,100,150,0.0,225.0,375.5,0.0001,0,0.7,0,0.018939,8.4803,0.00091497,59133,64696,6.4231,297.97,347.22,0.71245,3.1988,,35,,1.845,0.18464,,,0.49758,0,,0,0,2,80,80,0,21213.0,20850.0
23.2,55,100,150,0.0,225.0,360.62,0.0001,0,0.7,0,0.017868,8.4575,0.00091341,59203,64782,6.4247,297.95,342.72,0.72431,4.0096,,35,,1.8505,0.18456,,,0.50588,0,,0,0,2,80,80,0,20707.0,20844.0
23.4,55,100,150,0.0,225.0,354.23,0.0001,0,0.7,0,0.01713,8.3955,0.00091185,59274,64868,6.426,297.99,352.25,0.73616,4.7328,,35,,1.8653,0.18438,,,0.51417,0,,0,0,2,80,80,0,20701.0,20171.0
23.6,55,100,150,0.0,225.0,364.63,0.0001,0,0.7,0,0.016154,8.3859,0.00091028,59344,64954,6.4278,298.0,355.0,0.74798,5.3377,,35,,1.8667,0.18434,,,0.52245,0,,0,0,2,80,80,0,21694.0,21165.0
23.8,55,100,150,0.0,225.0,367.43,0.0001,0,0.7,0,0.015725,8.3209,0.00090872,59415,65041,6.4294,298.04,365.91,0.75978,5.7925,,35,,1.8815,0.18416,,,0.53071,0,,0,0,2,80,80,0,21688.0,21159.0
24.0,55,100,150,0.0,225.0,381.01,0.0001,0,0.7,0,0.015263,8.3008,0.00090717,59486,65127,6.4309,298.06,372.37,0.77158,6.0995,1185.3,35,1862.6,1.8763,0.1842,0.00091341,9.3805,0.53896,0,22.035,0,0,2,80,80,0,21682.0,22153.0
24.2,55,100,30,0.0,225.0,390.26,0.0001,0,0.7,0,0.0026231,11.735,0.024308,59533,65182,6.4712,297.77,292.92,0.77879,6.2656,,35,,0.93711,0.19402,,,0.54401,0,,0,0,2,80,80,0,20791.0,20261.0
24.4,55,100,30,0.0,225.0,117.08,527.45,0,0.7,0,0.00269,11.701,0.050383,59579,65237,6.5091,299.51,771.19,0.78321,6.2789,,35,,0.83557,0.19506,,,0.54711,0,,0,0,2,80,80,0,21412.0,21050.0
24.6,55,100,30,0.0,221.89,707.88,52.745,0,0.7,0,0.0026589,11.673,0.076539,59625,65291,6.5426,298.96,621.51,0.78748,6.2152,,35,,0.83249,0.19508,,,0.5501,0,,0,0,2,80,80,0,22034.0,21838.0
24.8,55,100,30,0.0,205.37,564.66,5.2745,0,0.7,0,0.0026676,11.618,0.10274,59668,65342,6.572,298.51,495.93,0.79174,6.0669,,35,,0.85329,0.19486,,,0.55307,0,,0,0,2,80,80,0,21656.0,22127.0
25.0,55,100,30,0.51776,102.68,448.37,0.52745,0,0.7,0,0.0026655,11.472,0.12923,59690,65372,6.5949,298.22,414.93,0.79597,5.8478,,35,,0.8887,0.19448,,,0.55604,0,,0,0,2,80,80,0,21280.0,21751.0
25.2,55,100,30,1.0361,51.342,370.03,0.052745,0,0.8,0,0.0026304,12.225,0.15609,59702,65393,6.6038,298.03,362.9,0.80019,5.5582,,35,,0.91198,0.19423,,,0.55899,0,,0,0,2,80,80,0,21905.0,21710.0
25.4,55,100,30,1.556,25.671,315.63,0.0052745,0,0.8,0,0.0026354,12.151,0.18307,59709,65408,6.5822,297.89,323.13,0.8044,5.2409,,35,,0.92821,0.19406,,,0.56194,0,,0,0,2,80,80,0,21531.0,21336.0
25.6,55,100,30,2.0791,12.836,94.688,334.33,0,0.8,0,0.0026216,12.108,0.21026,59714,65421,6.54,299.05,645.55,0.80863,4.9364,,35,,0.93433,0.19399,,,0.5649,0,,0,0,2,80,80,0,22658.0,22463.0
25.8,55,100,30,0.0,0.0,492.83,33.433,0,0.8,0,0.002585,12.068,0.23773,59715,65430,6.4833,298.78,571.75,0.81285,4.6539,,35,,0.93629,0.19396,,,0.56786,0,,0,0,2,80,80,0,22786.0,22259.0
26.0,55,100,30,0.0,7.2556,431.64,3.3433,0,0.8,0,0.0025641,12.041,0.26554,59718,65441,6.4448,298.45,479.29,0.81706,4.4172,,35,,0.94543,0.19386,,,0.57081,0,,0,0,2,80,80,0,22416.0,22556.0
26.2,55,100,30,0.0,29.796,347.99,0.33433,0,0.8,0,0.0025428,12.058,0.2936,59725,65457,6.442,298.18,403.4,0.82126,4.2422,,35,,0.93635,0.19394,,,0.57374,0,,0,0,2,80,80,0,22047.0,22354.0
26.4,55,100,30,0.0,53.406,272.96,0.033433,0,0.8,0,0.0025203,12.068,0.32201,59737,65477,6.465,298.01,356.82,0.82545,4.1389,,35,,0.92683,0.19403,,,0.57668,0,,0,0,2,80,80,0,22680.0,22820.0
26.6,55,100,30,0.0,67.831,223.7,0.0033433,0,0.8,0,0.0024718,12.092,0.35097,59752,65500,6.4937,297.88,321.8,0.8296,4.1136,,35,,0.90989,0.1942,,,0.57958,0,,0,0,2,80,80,0,23316.0,23456.0
26.8,55,100,30,0.0,70.85,67.111,243.04,0,0.8,0,0.0025035,12.084,0.37983,59767,65524,6.5208,298.75,562.18,0.83374,4.1585,,35,,0.89793,0.19431,,,0.58248,0,,0,0,2,80,80,0,23451.0,23258.0
27.0,55,100,30,0.0,63.064,362.47,24.304,0,0.8,0,0.0024832,12.065,0.40904,59781,65546,6.5426,298.55,508.34,0.83785,4.2401,,35,,0.89446,0.19434,,,0.58537,0,,0,0,2,80,80,0,23588.0,23395.0
27.2,55,100,30,0.0,46.545,317.15,2.4304,0,0.8,0,0.0024937,12.02,0.43812,59792,65565,6.5526,298.35,451.61,0.84197,4.352,,35,,0.89459,0.19433,,,0.58825,0,,0,0,2,80,80,0,23224.0,23032.0
27.4,55,100,30,0.51973,23.272,268.93,0.24304,0,0.8,0,0.0024933,11.952,0.46729,59798,65579,6.5338,298.19,408.28,0.8461,4.4744,,35,,0.91109,0.19415,,,0.59114,0,,0,0,2,80,80,0,22861.0,22502.0
27.6,55,100,30,0.0,10.351,229.79,0.024304,0,0.8,0,0.0024472,11.9,0.4971,59801,65591,6.4958,298.08,376.8,0.85022,4.5967,,35,,0.93113,0.19394,,,0.59402,0,,0,0,2,80,80,0,23001.0,23309.0
27.8,55,100,30,0.0,12.635,199.17,0.0024304,0,0.8,0,0.0024088,11.904,0.52743,59805,65603,6.4657,297.99,352.59,0.8543,4.7208,,35,,0.92175,0.19403,,,0.59688,0,,0,0,2,80,80,0,23143.0,23284.0
28.0,55,100,30,0.0,26.842,173.0,0.00024304,0,0.8,0,0.0023933,11.892,0.55801,59812,65618,6.4582,297.93,334.32,0.85837,4.8526,,35,,0.92349,0.194,,,0.59973,0,,0,0,2,80,80,0,23286.0,22762.0
28.2,55,100,37,0.0,44.014,51.901,185.27,0,0.8,0,0.0028069,11.641,0.58582,59824,65639,6.4697,298.64,532.99,0.86277,4.9871,,35,,0.98656,0.19334,,,0.60281,0,,0,0,2,80,80,0,24416.0,24225.0
28.4,55,100,37,0.0,56.578,296.3,18.527,0,0.8,0,0.0027996,11.614,0.61365,59838,65662,6.4897,298.54,503.63,0.86734,5.0808,,35,,1.0059,0.19313,,,0.60602,0,,0,0,2,80,80,0,23546.0,23189.0
28.6,55,100,37,0.0,61.175,278.62,1.8527,0,0.8,0,0.0027815,11.606,0.64168,59853,65685,6.5089,298.38,461.05,0.87192,5.1598,,35,,1.0053,0.19313,,,0.60922,0,,0,0,2,80,80,0,23678.0,23820.0
28.8,55,100,37,0.0,58.135,246.76,0.18527,0,0.8,0,0.0028303,11.55,0.66939,59868,65709,6.5245,298.28,433.36,0.87652,5.2178,,35,,1.0166,0.193,,,0.61244,0,,0,0,2,80,80,0,24307.0,24783.0
29.0,55,100,37,0.0,48.881,227.99,0.018527,0,0.8,0,0.0028475,11.488,0.69704,59881,65730,6.5312,298.19,406.85,0.88116,5.2466,,35,,1.0293,0.19286,,,0.61569,0,,0,0,2,80,80,0,23936.0,24079.0
29.2,55,100,37,0.0,36.967,206.55,0.0018527,0,0.8,0,0.0028453,11.425,0.72488,59891,65749,6.5265,298.13,390.14,0.88583,5.2539,,35,,1.0447,0.19269,,,0.61896,0,,0,0,2,80,80,0,24566.0,24876.0
29.4,55,100,37,0.0,26.918,193.67,0.00018527,0,0.8,0,0.0028085,11.382,0.75352,59899,65767,6.5095,298.08,376.24,0.89048,5.2438,,35,,1.0617,0.19251,,,0.62222,0,,0,0,2,80,80,0,24700.0,25011.0
29.6,55,100,37,0.0,23.672,181.76,0.0001,0,0.8,0,0.0027246,11.379,0.78345,59907,65783,6.4879,298.05,367.2,0.89506,5.2314,,35,,1.0606,0.19251,,,0.62543,0,,0,0,2,80,80,0,24341.0,24484.0
29.8,55,100,37,0.0,29.036,173.93,0.0001,0,0.8,0,0.0026525,11.382,0.81429,59916,65801,6.4738,298.03,361.04,0.89957,5.2346,,35,,1.0624,0.19248,,,0.62859,0,,0,0,2,80,80,0,24485.0,24796.0
30.0,55,100,37,0.0,40.018,168.31,0.0001,0,0.8,0,0.0026134,11.383,0.8458,59927,65820,6.4737,298.01,356.67,0.90402,5.2569,,35,,1.0651,0.19245,,,0.63171,0,,0,0,2,80,80,0,24634.0,24278.0
30.2,55,100,37,0.0,51.029,164.02,0.0001,0,0.9,0,0.0026342,12.189,0.87724,59940,65842,6.485,297.99,352.24,0.90848,5.2942,,35,,1.0735,0.19235,,,0.63483,0,,0,0,2,80,80,0,25781.0,25426.0
30.4,55,100,37,0.0,57.518,159.0,0.0001,0,0.9,0,0.0026004,12.183,0.90915,59954,65866,6.5005,297.98,347.1,0.91292,5.3341,,35,,1.07,0.19238,,,0.63794,0,,0,0,2,80,80,0,25431.0,25243.0
30.6,55,100,37,0.0,57.822,152.52,0.0001,0,0.9,0,0.002574,12.175,0.94145,59969,65889,6.5146,297.97,345.47,0.91733,5.383,,35,,1.0618,0.19246,,,0.64103,0,,0,0,2,80,80,0,26083.0,26228.0
30.8,55,100,37,0.0,52.521,149.71,0.0001,0,0.9,0,0.0025463,12.138,0.97407,59983,65911,6.5236,297.97,345.4,0.92173,5.4373,,35,,1.0724,0.19234,,,0.64411,0,,0,0,2,80,80,0,26237.0,26716.0
31.0,55,100,37,0.0,43.632,148.52,0.0001,0,0.9,0,0.0025289,12.095,1.0069,59994,65932,6.5244,297.97,346.21,0.92611,5.4979,,35,,1.0836,0.19221,,,0.64719,0,,0,0,2,80,80,0,26391.0,26370.0
31.2,55,100,37,0.0,34.433,148.35,0.0001,0,0.9,0,0.0024689,12.077,1.0404,60004,65950,6.5149,297.98,347.74,0.93045,5.5591,,35,,1.0911,0.19213,,,0.65022,0,,0,0,2,80,80,0,26549.0,26695.0
31.4,55,100,37,0.0,29.029,149.18,0.0001,0,0.9,0,0.0023991,12.068,1.0745,60013,65968,6.4973,297.99,349.86,0.93472,5.6224,,35,,1.0869,0.19216,,,0.65322,0,,0,0,2,80,80,0,25710.0,25356.0
31.6,55,100,37,0.0,30.675,150.9,0.0001,0,0.9,0,0.002432,12.011,1.1086,60022,65986,6.4832,297.98,348.05,0.93901,5.691,,35,,1.1022,0.19199,,,0.65622,0,,0,0,2,80,80,0,26871.0,26851.0
31.8,55,100,37,0.0,37.887,148.05,0.0001,0,0.9,0,0.0023795,12.028,1.1432,60033,66005,6.4785,297.96,343.54,0.94327,5.7476,,35,,1.0963,0.19205,,,0.6592,0,,0,0,2,80,80,0,26034.0,26347.0
32.0,55,100,37,0.0,46.977,141.72,0.0001,0,0.9,0,0.0023464,12.03,1.1781,60046,66026,6.4829,297.95,341.36,0.94748,5.8003,,35,,1.0947,0.19206,,,0.66216,0,,0,0,2,80,80,0,26198.0,26345.0
32.2,55,100,43,0.0,54.302,137.74,0.0001,0,0.9,0,0.0026448,11.799,1.2106,60061,66051,6.4921,297.97,346.37,0.95194,5.8518,,35,,1.1588,0.19138,,,0.66528,0,,0,0,2,80,80,0,26351.0,26165.0
